ix,goal_cost,intv_cost
2059,0.952,15.0
2100,0.863,15.0
3246,0.945,5.0
2394,0.868,15.0
3586,0.956,15.0
3113,0.994,15.0
3314,0.992,10.0
2760,0.869,10.0
3545,0.937,5.0
2186,0.994,15.0
3056,0.925,5.0
2145,0.943,10.0
2302,0.945,15.0
2398,0.995,10.0
3239,0.921,5.0
2665,0.948,10.0
3837,0.752,10.0
3598,0.877,10.0
3089,0.876,10.0
3410,0.951,5.0
2936,0.966,5.0
2250,0.945,15.0
2596,0.831,5.0
2871,0.928,5.0
3402,0.891,15.0
3522,0.951,10.0
2267,0.978,10.0
3496,0.89,15.0
3038,0.979,10.0
3485,0.991,15.0
3939,0.926,5.0
3283,0.924,5.0
2559,0.961,10.0
3533,0.984,10.0
2036,0.962,5.0
3412,0.949,10.0
2034,0.878,15.0
3600,0.971,5.0
3646,0.949,10.0
3354,0.833,5.0
3304,0.837,5.0
3961,0.957,10.0
3608,0.988,10.0
3185,0.755,10.0
2002,0.997,10.0
2094,0.966,10.0
3920,0.944,10.0
3251,0.877,15.0
3950,0.908,5.0
3001,0.949,10.0
2249,0.894,15.0
2714,0.956,15.0
2082,0.96,10.0
3546,0.952,10.0
2693,0.882,15.0
3063,0.986,10.0
2491,0.976,5.0
3796,0.989,10.0
2966,0.888,15.0
2035,0.956,10.0
2396,0.881,10.0
2403,0.877,15.0
3380,0.874,5.0
2498,0.96,5.0
3559,0.9,15.0
3579,0.886,15.0
2643,0.98,10.0
3321,0.984,10.0
2534,0.933,5.0
2387,0.861,5.0
2368,0.874,15.0
2458,0.817,5.0
3716,0.897,10.0
2180,0.983,15.0
3733,0.855,5.0
2207,0.994,15.0
2354,0.892,5.0
2679,0.758,10.0
2999,0.957,5.0
3737,0.944,5.0
2809,0.758,10.0
2516,0.984,10.0
3823,0.881,10.0
2235,0.939,5.0
2197,0.953,5.0
3838,0.926,5.0
3161,0.988,15.0
3889,0.871,10.0
3008,0.896,15.0
3267,0.872,10.0
3034,0.98,10.0
2719,0.995,15.0
2790,0.955,10.0
3680,0.893,5.0
2794,0.944,15.0
3711,0.988,15.0
3931,0.952,15.0
2880,0.993,15.0
3141,0.863,15.0
2853,0.929,5.0
3637,0.986,10.0
2938,0.995,10.0
3156,0.956,10.0
3895,0.892,15.0
2298,0.873,5.0
3401,0.952,15.0
2652,0.951,15.0
3165,0.88,10.0
2339,0.983,5.0
3507,0.868,10.0
3216,0.944,10.0
2705,0.879,10.0
2741,0.961,15.0
3395,0.818,5.0
3548,0.984,10.0
2193,0.866,5.0
3568,0.995,10.0
3688,0.873,5.0
3204,0.92,5.0
2621,0.941,5.0
2537,0.871,10.0
2552,0.992,10.0
3881,0.993,15.0
2448,0.894,5.0
2992,0.989,15.0
3371,0.865,10.0
2374,0.949,10.0
3309,0.973,5.0
2668,0.847,5.0
3995,0.895,10.0
3320,0.947,5.0
2673,0.881,15.0
3624,0.939,15.0
3102,0.876,15.0
2386,0.95,10.0
3786,0.932,5.0
3684,0.957,10.0
2901,0.958,10.0
3687,0.884,10.0
3268,0.922,5.0
3149,0.994,15.0
2522,0.863,15.0
3236,0.975,5.0
2316,0.937,10.0
3988,0.893,15.0
3634,0.885,5.0
2881,0.985,15.0
3101,0.98,10.0
2022,0.985,10.0
2290,0.928,5.0
2542,0.942,10.0
2612,0.876,10.0
2796,0.908,5.0
2248,0.938,5.0
3225,0.942,15.0
2973,0.943,10.0
3129,0.978,5.0
3932,0.995,15.0
3529,0.889,15.0
2279,0.872,10.0
3670,0.961,10.0
3992,0.945,10.0
2564,0.87,10.0
3092,0.992,15.0
3351,0.946,15.0
2753,0.943,15.0
3882,0.952,10.0
3640,0.978,5.0
3555,0.957,5.0
2983,0.969,5.0
2948,0.998,15.0
2011,0.978,15.0
2905,0.992,15.0
3467,0.881,10.0
3706,0.864,5.0
2734,0.957,15.0
2783,0.945,15.0
3773,0.957,10.0
2996,0.887,5.0
3601,0.942,5.0
3243,0.947,10.0
3207,0.844,5.0
3952,0.88,10.0
3605,0.995,10.0
2825,0.946,5.0
2655,0.975,5.0
3745,0.94,5.0
2492,0.957,10.0
2134,0.908,5.0
2107,0.878,10.0
3338,0.991,15.0
2376,0.906,5.0
3087,0.981,15.0
2104,0.983,10.0
3468,0.95,15.0
2196,0.876,5.0
2744,0.87,5.0
2254,0.882,15.0
2946,0.919,5.0
3663,0.945,5.0
