,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,6.0,3.0,0.50343835,4.0,2.0,1.0
2001,2.0,2.0,0.41709983,6.0,8.0,1.0
2002,4.0,1.0,0.035487175,4.0,3.0,2.0
2003,6.0,1.0,0.9686084,9.0,2.0,4.0
2004,1.0,0.0,0.45738423,2.0,3.0,2.0
2005,2.0,3.0,0.20928085,3.0,5.0,3.0
2006,1.0,0.0,0.05292642,0.0,8.0,4.0
2007,3.0,2.0,0.901039,7.0,2.0,4.0
2008,2.0,2.0,0.17848957,6.0,2.0,0.0
2009,1.0,2.0,0.7028674,6.0,6.0,1.0
2010,1.0,3.0,0.01821673,4.0,3.0,3.0
2011,4.0,0.0,0.54309,3.0,4.0,5.0
2012,4.0,2.0,0.808897,3.0,3.0,2.0
2013,4.0,1.0,0.74873793,5.0,9.0,13.0
2014,5.0,0.0,0.6082026,3.0,7.0,6.0
2015,1.0,1.0,0.6473688,4.0,1.0,7.0
2016,0.0,2.0,0.6093786,2.0,2.0,3.0
2017,2.0,3.0,0.11400318,9.0,6.0,3.0
2018,2.0,2.0,0.34262788,3.0,1.0,3.0
2019,3.0,2.0,0.82115614,4.0,4.0,1.0
2020,2.0,0.0,0.51986825,11.0,6.0,4.0
2021,0.0,0.0,0.6764325,4.0,7.0,2.0
2022,2.0,1.0,0.4347347,3.0,2.0,6.0
2023,2.0,2.0,0.74767363,2.0,8.0,7.0
2024,6.0,1.0,0.5894588,4.0,3.0,2.0
2025,1.0,1.0,0.32201803,6.0,2.0,6.0
2026,5.0,3.0,0.61750674,6.0,1.0,2.0
2027,1.0,2.0,0.32456458,4.0,14.0,4.0
2028,3.0,0.0,0.21412182,5.0,0.0,4.0
2029,5.0,3.0,0.89944494,4.0,1.0,6.0
2030,5.0,3.0,0.79812574,4.0,1.0,6.0
2031,7.0,0.0,0.6208533,3.0,3.0,5.0
2032,1.0,0.0,0.111839294,6.0,9.0,2.0
2033,1.0,2.0,0.015868425,2.0,8.0,5.0
2034,5.0,1.0,0.9997866,6.0,3.0,7.0
2035,3.0,1.0,0.28962183,6.0,2.0,2.0
2036,3.0,2.0,0.34738433,5.0,6.0,3.0
2037,2.0,0.0,0.46861744,5.0,1.0,1.0
2038,1.0,3.0,0.43892574,6.0,3.0,1.0
