,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.955,0.0,0.955,0.955,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,,0.9480000000000001,9.775
1,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,,0.929,0.0981785
2,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,,0.97,0.10467399999999999
3,1.0,0.85,0.85,0.935,0.0,0.935,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,,0.931,9.625
4,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,,0.9709999999999999,0.09824999999999999
5,1.0,0.85,0.85,0.915,0.0,0.915,0.915,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.9120000000000001,9.7
6,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.7659999999999999,0.09977
7,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.7550000000000001,0.11268
8,1.0,0.85,0.85,0.955,0.0,0.955,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.9549999999999998,9.725
9,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.749,0.10457550000000002
10,1.0,0.85,0.85,0.945,0.005,0.945,0.945,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.945,9.825
11,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.837,0.0986455
12,1.0,0.85,0.85,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.841,0.0971245
13,1.0,0.85,0.85,0.915,0.0,0.92,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.9200000000000002,9.3
14,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,,0.8379999999999999,0.1021715
