,x1,x2
2287,1.2,1.5
3971,0.3,2.1
3313,0.3,1.5
2002,0.5,1.3
2558,1.9,1.2
3685,2.0,2.4
3583,2.0,3.0
3706,0.9,0.8
3847,0.3,1.9
2492,0.5,1.5
2477,0.4,1.8
3017,1.4,0.8
3450,0.5,0.7
2808,1.0,2.9
3728,2.1,0.4
3208,0.9,0.8
3762,2.0,2.4
2398,0.3,2.5
3651,1.3,5.0
3703,1.9,0.3
2898,2.3,1.9
2362,0.7,1.4
3026,1.0,1.8
2205,0.9,1.4
2616,0.8,0.9
3520,0.3,0.5
2681,1.4,0.5
2621,0.7,2.5
2165,0.4,0.9
3963,1.1,0.4
2282,1.2,2.2
2313,1.9,1.5
3381,-0.0,1.4
3210,1.9,1.5
2111,1.8,0.1
3565,3.3,5.0
2413,1.1,3.3
3806,1.1,2.1
3612,2.3,3.3
2136,3.0,2.8
2683,-0.0,0.7
2691,2.6,1.9
2924,0.8,1.3
2928,0.5,1.5
3897,0.8,2.6
3325,0.2,2.6
2283,0.9,0.2
3921,0.7,1.8
2932,0.4,4.1
2129,0.3,1.5
2700,1.5,0.2
3687,2.9,2.3
3345,2.3,4.0
3882,0.6,2.5
2241,1.3,2.8
2172,1.1,1.8
2567,1.0,2.8
2812,0.7,2.6
3044,2.8,5.8
3730,0.4,1.5
3498,0.6,-0.0
2517,1.1,2.1
2190,0.4,1.7
3720,1.8,3.0
2819,1.9,3.1
3455,2.2,1.5
2181,1.0,1.7
3087,0.8,1.9
2278,0.1,2.5
3936,1.5,1.6
3716,0.7,3.0
2984,1.8,3.4
3736,2.4,2.9
3054,0.7,2.2
2919,0.2,0.1
2825,0.2,2.4
3386,1.3,1.1
3366,0.6,0.9
3967,1.4,2.7
2286,2.0,2.3
2793,1.5,2.1
3226,0.8,4.7
2011,1.2,2.1
3442,0.5,1.5
2862,1.3,1.8
2505,0.5,2.4
2308,1.3,1.3
3233,0.8,0.7
2752,2.3,1.6
2857,1.3,1.0
3953,2.6,0.7
3286,-0.1,-0.0
3714,0.1,2.6
3834,0.5,2.3
3792,0.7,3.4
3437,1.0,3.9
3837,1.1,3.0
3082,2.5,3.0
2168,-0.0,-0.1
3124,0.1,4.2
2612,2.0,2.0
3523,1.1,1.4
3851,0.9,2.8
3228,0.9,1.5
2842,0.6,0.5
3472,1.3,2.3
3356,0.1,2.7
3797,2.0,2.3
2423,1.9,1.3
2332,0.8,0.9
2029,0.9,3.1
2257,0.5,2.3
2460,1.6,1.5
3324,0.7,1.8
3506,1.5,2.6
2523,1.4,1.5
2581,0.4,0.0
2521,1.3,4.1
2075,0.3,1.1
3930,1.2,3.8
2342,1.2,4.7
3010,0.5,0.2
3162,1.5,0.4
2447,0.7,1.4
2817,0.7,5.0
3194,2.0,3.6
3219,2.3,2.6
3794,1.2,3.5
2705,0.0,1.5
3297,2.1,1.8
3943,0.6,4.7
3931,1.0,2.1
3053,0.9,0.7
2225,0.5,1.1
3900,0.6,2.1
2223,0.9,1.3
2354,1.1,2.6
2383,2.0,0.8
3353,0.9,0.8
3114,2.2,2.3
2399,2.3,2.0
3626,1.5,1.1
2634,3.2,0.8
3003,0.1,1.6
2266,1.6,2.3
3081,1.6,5.3
2889,1.1,1.2
2093,0.0,1.4
2624,2.7,0.8
3539,1.5,0.9
2837,1.4,0.5
3500,0.5,3.6
2811,2.8,1.3
3878,1.2,1.0
3886,1.3,3.0
2604,1.4,2.1
2765,3.1,1.7
2946,0.4,2.0
3468,1.0,1.9
3820,3.6,2.8
3909,1.8,2.1
2913,1.8,0.8
3549,1.0,3.0
2397,1.6,1.3
3288,0.2,1.3
3060,3.1,1.0
3582,1.9,0.7
2034,1.8,0.9
3441,1.0,0.4
3133,1.4,2.2
3561,1.4,2.8
3106,2.1,1.8
3584,0.9,2.5
3696,1.5,1.8
3307,1.3,2.4
2115,1.4,2.1
3748,1.4,4.3
3373,1.0,3.2
2607,1.0,0.5
3922,0.3,3.5
2008,2.8,4.7
2246,2.6,1.5
2948,-0.0,1.3
2859,1.4,1.0
2212,1.6,2.2
3404,0.4,2.8
3438,1.0,4.0
2275,0.3,2.8
2217,3.1,0.2
3184,1.0,2.0
3560,2.2,2.6
3458,0.3,4.2
2583,0.5,2.3
2267,2.3,4.6
3650,2.7,5.1
2453,0.2,1.2
3342,1.4,2.1
2746,2.0,0.8
2552,1.4,0.2
2242,1.1,1.8
