,y_hat
2287,False
3971,False
3313,False
2002,False
2558,False
3685,False
3583,False
3706,False
3847,False
2492,False
2477,False
3017,False
3450,False
2808,False
3728,False
3208,False
3762,False
2398,False
3651,False
3703,False
2898,False
2362,False
3026,False
2205,False
2616,False
3520,False
2681,False
2621,False
2165,False
3963,False
2282,False
2313,False
3381,False
3210,False
2111,False
3565,False
2413,False
3806,False
3612,False
2136,False
2683,False
2691,False
2924,False
2928,False
3897,False
3325,False
2283,False
3921,False
2932,False
2129,False
2700,False
3687,False
3345,False
3882,False
2241,False
2172,False
2567,False
2812,False
3044,False
3730,False
3498,False
2517,False
2190,False
3720,False
2819,False
3455,False
2181,False
3087,False
2278,False
3936,False
3716,False
2984,False
3736,False
3054,False
2919,False
2825,False
3386,False
3366,False
3967,False
2286,False
2793,False
3226,False
2011,False
3442,False
2862,False
2505,False
2308,False
3233,False
2752,False
2857,False
3953,False
3286,False
3714,False
3834,False
3792,False
3437,False
3837,False
3082,False
2168,False
3124,False
2612,False
3523,False
3851,False
3228,False
2842,False
3472,False
3356,False
3797,False
2423,False
2332,False
2029,False
2257,False
2460,False
3324,False
3506,False
2523,False
2581,False
2521,False
2075,False
3930,False
2342,False
3010,False
3162,False
2447,False
2817,False
3194,False
3219,False
3794,False
2705,False
3297,False
3943,False
3931,False
3053,False
2225,False
3900,False
2223,False
2354,False
2383,False
3353,False
3114,False
2399,False
3626,False
2634,False
3003,False
2266,False
3081,False
2889,False
2093,False
2624,False
3539,False
2837,False
3500,False
2811,False
3878,False
3886,False
2604,False
2765,False
2946,False
3468,False
3820,False
3909,False
2913,False
3549,False
2397,False
3288,False
3060,False
3582,False
2034,False
3441,False
3133,False
3561,False
3106,False
3584,False
3696,False
3307,False
2115,False
3748,False
3373,False
2607,False
3922,False
2008,False
2246,False
2948,False
2859,False
2212,False
3404,False
3438,False
2275,False
2217,False
3184,False
3560,False
3458,False
2583,False
2267,False
3650,False
2453,False
3342,False
2746,False
2552,False
2242,False
