,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.8899999856948853,0.1899999976158142,0.995,0.915,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.047353994673598826, -0.011396450760378757, 0.9872112394471872], [-0.5155247580643105]]",0.9939999580383301,2.44
1,1.0,0.85,0.85,0.27000001072883606,0.16500000655651093,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.047353994673598826, -0.011396450760378757, 0.9872112394471872], [-0.5155247580643105]]",0.7739999890327454,2.3325
2,1.0,0.85,0.85,0.8299999833106995,0.1550000011920929,0.91,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.047353994673598826, -0.011396450760378757, 0.9872112394471872], [-0.5155247580643105]]",0.9050000309944153,2.479
3,1.0,0.85,0.85,0.2150000035762787,0.1850000023841858,0.945,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.047353994673598826, -0.011396450760378757, 0.9872112394471872], [-0.5155247580643105]]",0.7179999947547913,2.3045
4,1.0,0.85,0.85,0.8899999856948853,0.18000000715255737,0.98,0.905,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[-0.1269258890208725, -0.10425961845716239, 1.1873911798466148], [-0.5141718235300022]]",0.9789999723434448,2.4695
5,1.0,0.85,0.85,0.2150000035762787,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[-0.1269258890208725, -0.10425961845716239, 1.1873911798466148], [-0.5141718235300022]]",0.7690000534057617,2.02
6,1.0,0.85,0.85,0.8299999833106995,0.16500000655651093,0.905,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.1269258890208725, -0.10425961845716239, 1.1873911798466148], [-0.5141718235300022]]",0.9079999923706055,2.446
7,1.0,0.85,0.85,0.16500000655651093,0.14499999582767487,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[-0.1269258890208725, -0.10425961845716239, 1.1873911798466148], [-0.5141718235300022]]",0.7640000581741333,1.8875
8,1.0,0.85,0.85,0.8450000286102295,0.17000000178813934,0.985,0.9,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[-0.1117367334058419, 0.10948174486378029, 0.9721632047770626], [-0.36153681129132637]]",0.9810000658035278,2.6430000000000002
9,1.0,0.85,0.85,0.23499999940395355,0.17000000178813934,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[-0.1117367334058419, 0.10948174486378029, 0.9721632047770626], [-0.36153681129132637]]",0.5740000009536743,2.1455
10,1.0,0.85,0.85,0.8100000023841858,0.1599999964237213,0.945,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.1117367334058419, 0.10948174486378029, 0.9721632047770626], [-0.36153681129132637]]",0.9409999847412109,2.6345
11,1.0,0.85,0.85,0.14000000059604645,0.11999999731779099,0.93,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[-0.1117367334058419, 0.10948174486378029, 0.9721632047770626], [-0.36153681129132637]]",0.4749999940395355,2.548
