,years_experience,degree,nr_commits,nr_languages,nr_stars
2991,1.0,3.0,1013.0,6.0,23.0
2483,3.0,1.0,3031.0,2.0,16.0
3744,5.0,0.0,5058.0,1.0,14.0
2578,3.0,1.0,3034.0,6.0,15.0
3569,3.0,2.0,3035.0,1.0,14.0
2250,1.0,3.0,1013.0,4.0,15.0
3169,1.0,3.0,1014.0,2.0,13.0
2111,1.0,3.0,1012.0,4.0,15.0
2113,1.0,3.0,1013.0,9.0,13.0
2364,4.0,1.0,4042.0,4.0,12.0
3446,2.0,2.0,2021.0,2.0,18.0
2976,3.0,2.0,3034.0,4.0,11.0
3828,1.0,3.0,1015.0,12.0,12.0
2196,3.0,1.0,3034.0,4.0,14.0
3628,1.0,3.0,1016.0,5.0,16.0
2594,2.0,2.0,2026.0,2.0,16.0
3098,3.0,1.0,3033.0,4.0,11.0
2012,5.0,0.0,5053.0,6.0,16.0
3600,2.0,2.0,2023.0,7.0,15.0
2297,1.0,3.0,1015.0,6.0,13.0
2521,1.0,3.0,1013.0,2.0,15.0
3790,2.0,2.0,2026.0,3.0,15.0
3014,4.0,1.0,4043.0,4.0,14.0
2031,3.0,1.0,3032.0,5.0,13.0
3390,3.0,1.0,3035.0,6.0,14.0
2609,4.0,1.0,4044.0,2.0,11.0
3516,3.0,2.0,3036.0,1.0,14.0
2054,1.0,3.0,1017.0,16.0,17.0
3024,2.0,2.0,2025.0,2.0,11.0
3920,1.0,3.0,1023.0,6.0,13.0
2723,3.0,1.0,3034.0,2.0,13.0
2978,1.0,3.0,1012.0,2.0,10.0
3108,3.0,1.0,3033.0,7.0,13.0
2349,2.0,2.0,2025.0,7.0,11.0
3383,1.0,3.0,1015.0,1.0,15.0
2401,1.0,3.0,1016.0,8.0,13.0
2290,1.0,3.0,1013.0,5.0,20.0
3290,3.0,1.0,3036.0,7.0,13.0
2742,2.0,2.0,2022.0,5.0,13.0
2375,2.0,2.0,2025.0,6.0,11.0
2683,5.0,0.0,5053.0,2.0,17.0
2303,1.0,3.0,1012.0,2.0,14.0
3837,5.0,0.0,5056.0,2.0,15.0
3766,2.0,2.0,22.0,3.0,2.0
2799,1.0,3.0,1017.0,6.0,14.0
2362,5.0,0.0,5055.0,3.0,12.0
3318,1.0,3.0,1017.0,3.0,19.0
2728,2.0,2.0,2025.0,19.0,10.0
2049,3.0,1.0,3032.0,5.0,10.0
3915,1.0,3.0,1016.0,6.0,13.0
3119,5.0,0.0,5051.0,4.0,14.0
2853,3.0,1.0,3035.0,5.0,14.0
2310,2.0,2.0,2021.0,5.0,17.0
2653,2.0,2.0,2022.0,3.0,13.0
3947,2.0,2.0,2024.0,6.0,16.0
2190,5.0,0.0,5057.0,11.0,14.0
2561,1.0,3.0,1017.0,2.0,13.0
2909,2.0,2.0,2024.0,3.0,12.0
2245,3.0,1.0,3035.0,3.0,15.0
3697,3.0,1.0,3031.0,3.0,14.0
3304,3.0,1.0,37.0,11.0,5.0
3059,2.0,2.0,2023.0,4.0,12.0
2952,1.0,3.0,1013.0,7.0,15.0
3747,1.0,3.0,1014.0,3.0,19.0
2482,3.0,1.0,3032.0,4.0,16.0
2679,1.0,3.0,1014.0,4.0,13.0
3545,2.0,2.0,2021.0,2.0,13.0
3174,3.0,1.0,3033.0,4.0,13.0
3474,1.0,3.0,1010.0,1.0,12.0
2671,4.0,1.0,4044.0,2.0,18.0
3629,3.0,1.0,3032.0,4.0,14.0
3884,1.0,3.0,1014.0,12.0,12.0
3825,1.0,3.0,1013.0,2.0,12.0
