,y
3481,0.0
2297,0.0
3559,0.0
2246,0.0
3161,0.0
3761,0.0
3488,0.0
3297,0.0
2884,0.0
2136,1.0
2229,0.0
3173,0.0
3401,0.0
2660,1.0
3075,0.0
2015,0.0
2081,0.0
2362,0.0
3967,0.0
3914,0.0
3878,0.0
3019,1.0
2348,0.0
2218,0.0
3490,0.0
3008,0.0
2727,0.0
2704,0.0
3146,0.0
2752,0.0
2484,0.0
2822,0.0
3984,0.0
3027,0.0
2048,0.0
3987,1.0
2430,0.0
2710,0.0
2722,0.0
2010,0.0
3006,0.0
3226,0.0
2740,0.0
2423,0.0
2071,0.0
2226,0.0
3644,0.0
3044,0.0
2561,1.0
2026,1.0
3943,0.0
3661,1.0
2794,0.0
3786,0.0
2279,0.0
3338,0.0
3363,0.0
2820,1.0
2462,0.0
3360,0.0
3751,0.0
2511,0.0
2337,0.0
3212,0.0
2646,0.0
3974,0.0
3155,0.0
3213,0.0
3272,0.0
3359,0.0
3543,0.0
3996,0.0
3657,0.0
3374,0.0
3252,0.0
2359,0.0
2210,1.0
3399,0.0
3503,0.0
2532,0.0
3565,0.0
3632,0.0
2599,0.0
2261,0.0
2061,0.0
2014,0.0
2485,0.0
2367,0.0
2326,1.0
2634,0.0
3172,0.0
3666,0.0
3643,0.0
3819,0.0
3049,0.0
3072,0.0
2697,0.0
3932,0.0
3774,0.0
2309,1.0
3461,0.0
2647,0.0
3918,0.0
3855,0.0
2308,0.0
3370,0.0
3379,0.0
2888,0.0
3280,1.0
3351,0.0
2910,0.0
2516,0.0
3385,1.0
2175,0.0
3017,0.0
3107,0.0
3548,0.0
2721,0.0
3510,0.0
2596,0.0
3349,0.0
2378,0.0
3109,0.0
3435,1.0
3079,0.0
3676,0.0
3755,0.0
3011,0.0
2553,0.0
3646,0.0
2211,0.0
2398,0.0
3142,0.0
3493,0.0
3199,0.0
2593,0.0
2585,0.0
2592,0.0
2371,0.0
2524,0.0
2266,0.0
3082,0.0
2649,0.0
3267,0.0
2115,0.0
2998,0.0
2233,0.0
2803,0.0
2996,0.0
3087,0.0
3301,0.0
2931,0.0
3729,0.0
2859,0.0
3028,0.0
3547,0.0
3249,0.0
2551,0.0
3487,0.0
3950,0.0
2756,1.0
3968,0.0
3497,1.0
3412,0.0
2860,0.0
3601,0.0
3205,0.0
3088,0.0
3759,0.0
2293,0.0
3810,1.0
3773,0.0
3496,0.0
3688,0.0
3062,1.0
2188,1.0
3476,0.0
3754,0.0
2372,0.0
3758,0.0
2505,0.0
2024,0.0
2724,0.0
3120,0.0
3985,1.0
2370,0.0
3794,0.0
2783,0.0
2566,0.0
3063,0.0
2942,0.0
3167,0.0
3031,0.0
2149,0.0
2257,0.0
3007,0.0
3842,0.0
2631,0.0
2499,0.0
2641,0.0
