,y_hat
19347,False
13392,False
13671,False
12521,False
10941,False
11330,False
10165,False
19376,False
18863,False
15909,False
10887,False
14755,False
17659,False
11412,False
16277,False
18625,False
15137,False
13807,False
11325,False
17812,False
10858,False
13199,False
18590,False
19304,False
17843,False
10232,False
18443,False
15622,False
10019,False
14521,False
11609,False
14847,False
17713,False
12150,False
18531,False
14173,False
13218,False
10721,False
17876,False
18879,False
18357,False
11081,False
17091,False
15782,False
13909,False
11319,False
12227,False
13583,False
13247,False
11712,False
14082,False
17772,False
19468,False
16355,False
17125,False
12466,False
14481,False
13959,False
17357,False
15742,False
19817,False
16145,False
15564,False
12292,False
13509,False
18866,False
14550,False
13724,False
16176,False
10576,False
14711,False
10779,False
15266,False
14782,False
11656,False
17122,False
14872,False
16794,False
11733,False
17075,False
17512,False
11614,False
18392,False
13145,False
17360,False
14783,False
12477,False
11367,False
10503,False
10483,False
19605,False
19708,False
13258,False
13919,False
13933,False
11789,False
18506,False
19686,False
11728,False
18325,False
12504,False
18173,False
18919,False
14282,False
15664,False
18189,False
14268,False
18574,False
18953,False
14360,False
17588,False
17385,False
13532,False
12147,False
19963,False
19687,False
16428,False
14122,False
12124,False
14458,False
18464,False
19092,False
18275,False
14427,False
14488,False
13158,False
10691,False
11646,False
18747,False
19575,False
17150,False
19494,False
10120,False
19495,False
11124,False
17460,False
17807,False
12958,False
13089,False
16822,False
14638,False
18883,False
19258,False
11230,False
15872,False
13692,False
13431,False
18374,False
12766,False
12587,False
15148,False
13624,False
12777,False
19059,False
12301,False
17432,False
11103,False
16909,False
19065,False
13877,False
19227,False
18807,False
13181,False
15378,False
15030,False
12665,False
12775,False
11018,False
18668,False
11598,False
15638,False
19069,False
18418,False
18691,False
10785,False
16172,False
16211,False
17032,False
19820,False
12014,False
17602,False
19541,False
17630,False
17696,False
12537,False
13581,False
18352,False
18674,False
12950,False
12343,False
14666,False
18119,False
11617,False
19057,False
12725,False
12468,False
12158,False
18435,False
19913,False
15883,False
