ix,goal_cost,intv_cost
3315,0.754,10.8
3696,0.81,0.7
2020,0.752,6.3999999999999995
3054,0.766,7.8
3217,0.823,0.9
3216,0.775,0.9
3299,0.757,0.7
3998,0.8769999742507935,1.0
3388,0.757,2.0999999999999996
3528,0.892,1.4
2886,0.79,2.5
3616,0.757,3.9000000000000004
2510,0.768,2.7
3856,0.757,0.7
2573,0.757,6.1
2742,0.752,2.3
2198,0.775,0.8
3931,0.753,4.5
3073,0.762,3.3
2004,0.761,6.2
2456,0.755,8.2
2091,0.792,1.7
2261,0.781,4.6
3545,0.752,0.3
2733,0.758,0.6
2965,0.908,0.9
2725,0.804,0.7
3618,0.755,4.0
2304,0.765,6.0
2986,0.76,7.699999999999999
3356,0.768,7.6
2008,0.782,1.8
3580,0.78,0.8999999999999999
3031,0.763,9.600000000000001
2563,0.753,5.7
2427,0.756,9.100000000000001
2203,0.782,0.6
3119,0.811,0.9
3281,0.769,5.3
3942,0.863,0.7
2128,0.764,1.5
3751,0.775,1.3
2559,0.76,0.9
2789,0.789,0.5
2287,0.766,7.4
2374,0.761,6.3
2332,0.757,1.8
3979,0.77,6.3999999999999995
2887,0.751,8.7
2832,0.781,1.5
3944,0.761,1.2000000000000002
3121,0.766,2.4000000000000004
3167,0.774,1.0
2129,0.764,1.6
2186,0.754,1.7
2935,0.751,2.0999999999999996
2222,0.77,1.4
3968,0.92,1.1
2159,0.761,7.8
2779,0.831,2.8
3199,0.764,2.4
2927,0.812,0.4
3090,0.844,1.1
2101,0.761,5.300000000000001
2589,0.775,1.2
2749,0.764,10.2
2917,0.76,2.8
3491,0.757,6.5
2379,0.759,9.5
2823,0.78,0.9
2312,0.756,5.800000000000001
2506,0.773,2.9
3698,0.808,0.4
3706,0.778,1.4000000000000001
2597,0.818,0.4
3178,0.763,3.6
3154,0.772,9.0
2883,0.768,2.2
2611,0.769,0.5
2084,0.77,2.5
2137,0.786,2.0
3480,0.76,0.8
2226,0.77,2.3
3257,0.781,0.5
2921,0.754,7.9
3213,0.766,0.6
3206,0.903,0.9
2196,0.776,1.3
3687,0.762,14.2
2388,0.823,1.3
2438,0.751,4.699999999999999
2112,0.751,3.9
2239,0.776,2.1
2306,0.825,0.9
2093,0.761,7.800000000000001
2314,0.755,6.1
3834,0.77,0.4
3481,0.808,1.4
3827,0.77,4.4
2938,0.859,0.8
3863,0.766,1.9000000000000001
3892,0.762,1.9
3915,0.761,11.1
2648,0.753,7.4
3275,0.765,10.3
2519,0.752,2.7
3513,0.812,0.6
2840,0.757,3.4000000000000004
3995,0.751,5.0
3930,0.756,1.0
3441,0.7850000262260437,0.5
3327,0.7580000162124634,3.0
2430,0.759,5.7
2906,0.762,2.5
3803,0.798,2.8
3615,0.867,0.8
2040,0.752,0.3
2015,0.757,15.7
3646,0.763,0.5
3076,0.898,1.0
3526,0.874,1.4000000000000001
2746,0.764,2.1
2474,0.771,0.8
3718,0.789,1.0
3848,0.757,3.3
2328,0.765,1.0
2812,0.758,7.6000000000000005
3093,0.763,2.4
3564,0.772,3.1
2293,0.766,1.3
3807,0.755,1.9
3304,0.754,0.9
3891,0.813,0.9
3318,0.781,1.5
3449,0.781,0.5
2817,0.759,2.7
2162,0.754,6.0
3075,0.756,6.5
3175,0.752,5.1
3648,0.8320000171661377,0.5
2364,0.768,3.8
3192,0.771,9.3
2227,0.812,0.6
2353,0.767,3.6
3619,0.9340000152587891,1.0
2238,0.764,4.5
3421,0.756,4.0
3091,0.766,0.8
3024,0.881,0.8
3349,0.7929999828338623,1.0
2958,0.754,0.6
2102,0.753,9.600000000000001
2437,0.852,0.9
3148,0.77,7.300000000000001
3842,0.761,3.8
3650,0.802,0.8
3070,0.758,8.1
2271,0.767,0.8
2857,0.767,4.2
3477,0.841,1.3
3221,0.758,6.1
3454,0.755,13.7
2925,0.77,7.2
2964,0.777,2.8
3246,0.77,2.4
2204,0.765,4.6
2338,0.765,4.800000000000001
3308,0.753,8.0
2505,0.752,7.1000000000000005
2714,0.761,0.4
3882,0.774,1.6
2796,0.9589999914169312,1.5
2200,0.781,1.0
3122,0.756,2.2
2895,0.77,7.2
2628,0.753,0.8999999999999999
3136,0.768,5.5
3340,0.841,1.2
3743,0.765,3.5
3890,0.751,5.4
3593,0.769,4.4
3940,0.784,0.3
3131,0.751,3.7
3996,0.791,0.6
2787,0.764,5.5
3375,0.754,4.2
2646,0.802,0.6
3702,0.765,3.5
2445,0.764,2.0
3255,0.76,3.5
2688,0.768,3.3
3494,0.8029999732971191,0.5
2295,0.771,0.3
3966,0.801,0.8
3124,0.795,1.1
2637,0.765,3.0999999999999996
3283,0.786,1.4000000000000001
2566,0.773,5.5
2685,0.771,0.6
3560,0.751,3.3000000000000003
