ix,goal_cost,intv_cost
19446,1.0,0.6
18037,1.0,0.1
11289,1.0,0.2
17598,1.0,0.9
18597,1.0,0.2
17020,1.0,0.7
16098,1.0,0.8
12858,1.0,0.6
17610,1.0,0.7
17755,1.0,0.9
10889,1.0,0.8
12174,1.0,1.0
19764,1.0,0.3
10072,1.0,0.8
10353,1.0,0.5
12182,1.0,0.9
11541,1.0,0.9
12603,1.0,0.6
12334,1.0,0.5
16672,1.0,0.8
10697,1.0,0.1
13807,1.0,0.9
17673,1.0,0.7
17945,1.0,0.5
19133,1.0,0.6
15854,1.0,0.4
18923,1.0,0.1
10210,1.0,0.8
10043,1.0,0.5
17756,1.0,0.2
13775,1.0,0.5
18403,1.0,0.7
16477,1.0,0.5
16073,1.0,0.6
11181,1.0,0.3
18183,1.0,0.4
12590,1.0,0.1
13719,1.0,0.2
17888,1.0,0.6
15667,1.0,0.4
12909,1.0,0.7999999999999999
19030,1.0,0.8
16383,1.0,0.9
17575,1.0,0.8
14022,1.0,0.8
12097,1.0,0.6
15058,1.0,0.6
11358,1.0,0.6
19617,1.0,0.7
10553,1.0,0.3
11411,1.0,0.8
13369,1.0,0.5
11481,1.0,0.5
15976,1.0,0.3
16075,1.0,0.5
14106,1.0,0.3
11432,1.0,1.0
17554,1.0,0.4
17590,1.0,0.9
14036,1.0,0.5
14770,1.0,0.7
19738,1.0,0.3
10516,1.0,0.2
10286,1.0,0.5
18287,1.0,0.6
14245,1.0,0.2
12501,1.0,0.7
15489,1.0,0.3
15221,1.0,0.7
13995,1.0,0.4
16389,1.0,0.1
19217,1.0,0.3
17654,1.0,0.8
17786,1.0,0.5
16100,1.0,0.9
16529,1.0,0.1
12835,1.0,0.7
18176,1.0,0.7
13866,1.0,0.9
11368,1.0,0.6
10289,1.0,1.0
15112,1.0,0.2
18929,1.0,0.2
16169,1.0,0.2
16734,1.0,0.2
18253,1.0,0.1
11020,1.0,0.5
11189,1.0,0.3
13167,1.0,1.1
16233,1.0,0.6
15752,1.0,1.0
16659,1.0,0.8
19359,1.0,0.6
14980,1.0,0.6
19873,1.0,0.6
11385,1.0,0.3
13085,1.0,0.5
12474,1.0,0.7
17052,1.0,0.8
15120,1.0,0.1
11993,1.0,1.0
15156,1.0,0.4
11788,1.0,1.0
19463,1.0,0.8
18130,1.0,0.2
12345,1.0,0.7
17542,1.0,0.2
11590,1.0,0.6
11211,1.0,0.5
14005,1.0,0.4
19419,1.0,0.4
17535,1.0,0.6
13380,1.0,0.5
14617,1.0,0.6
19733,1.0,0.8
15487,1.0,0.4
11821,1.0,0.6
17982,1.0,1.0
13484,1.0,0.5
16428,1.0,1.0
12705,1.0,0.4
16716,1.0,1.1
13038,1.0,0.7
10916,1.0,0.4
18240,1.0,0.6
17906,1.0,0.6
17115,1.0,0.3
10817,1.0,0.3
19273,1.0,0.7
13355,1.0,0.8
11045,1.0,0.8
12213,1.0,1.1
15939,1.0,0.3
13201,1.0,0.6000000000000001
13931,1.0,0.7
13347,1.0,0.4
16363,1.0,0.3
16039,1.0,0.7
15243,1.0,0.1
14659,1.0,0.8
10427,1.0,0.8
13321,1.0,0.9
15565,1.0,0.5
17915,1.0,0.1
15679,1.0,0.8
14269,1.0,0.2
19559,1.0,0.4
18103,1.0,0.8
13255,1.0,0.6
13811,1.0,0.4
10837,1.0,0.3
15084,1.0,0.2
11951,1.0,0.6
15335,1.0,0.5
19701,1.0,0.4
17822,1.0,0.4
17336,1.0,0.6
16896,1.0,0.3
11930,1.0,0.8
12818,1.0,0.5
13053,1.0,0.6
13218,1.0,0.9
12029,1.0,0.7
12611,1.0,0.1
19893,1.0,1.1
14825,1.0,0.3
16197,1.0,0.5
19009,1.0,0.7
18573,1.0,0.5
13152,1.0,0.4
16905,1.0,0.3
17569,1.0,1.0
17557,1.0,0.9
12651,1.0,0.8
17568,1.0,0.5
14655,1.0,0.4
12248,1.0,0.6
14575,1.0,0.3
17314,1.0,0.5
15103,1.0,0.3
15822,1.0,0.1
19518,1.0,0.7999999999999999
17387,1.0,0.9
17191,1.0,0.6
17268,1.0,0.6
16574,1.0,0.8
19112,1.0,0.4
10327,1.0,1.0
17836,1.0,0.3
11264,1.0,0.9
13420,1.0,0.2
10127,1.0,0.6
14836,1.0,0.6
18029,1.0,1.0
17692,1.0,0.6
10133,1.0,0.3
15975,1.0,0.2
10742,1.0,0.9
10662,1.0,1.0
12411,1.0,1.0
