,y_hat
2834,False
2918,False
3424,False
2740,False
3897,False
2734,False
3832,False
3552,False
3932,False
2974,False
2565,False
2222,False
2566,False
3442,False
2901,False
2723,False
3792,False
2915,False
2746,False
2945,False
2349,False
3452,False
3878,False
3229,False
3221,False
3246,False
2040,False
3940,False
2398,False
2436,False
3012,False
3287,False
2058,False
2563,False
2684,False
2439,False
3336,False
3962,False
2676,False
3657,False
3956,False
3592,False
2241,False
2679,False
3385,False
2705,False
3307,False
2706,False
3566,False
3078,False
3524,False
2557,False
3935,False
3803,False
3591,False
3042,False
3061,False
3286,False
3617,False
3348,False
3554,False
3968,False
2309,False
3170,False
3690,False
2545,False
3285,False
3156,False
3147,False
2907,False
3761,False
3222,False
3919,False
2196,False
2150,False
3538,False
3172,False
3310,False
3788,False
2753,False
3616,False
2704,False
2117,False
3469,False
2904,False
2367,False
2375,False
3546,False
2179,False
3052,False
3368,False
2872,False
3334,False
2548,False
3662,False
3598,False
2782,False
2371,False
3819,False
2076,False
2899,False
3879,False
2728,False
3590,False
3226,False
2661,False
3625,False
2564,False
3084,False
2703,False
2503,False
3227,False
2001,False
2766,False
3784,False
2510,False
2747,False
3777,False
2586,False
2831,False
3526,False
2624,False
2168,False
3629,False
3351,False
3319,False
3111,False
2082,False
3594,False
3370,False
2882,False
2028,False
2938,False
3043,False
3284,False
2940,False
2286,False
3543,False
3400,False
3854,False
2486,False
2663,False
2256,False
2107,False
3769,False
3118,False
2447,False
2416,False
3182,False
2402,False
3072,False
2525,False
2063,False
2627,False
2015,False
2961,False
3989,False
2659,False
2847,False
3253,False
3770,False
2111,False
3313,False
3601,False
2328,False
3345,False
3499,False
2650,False
2434,False
3849,False
3931,False
3537,False
3160,False
2061,False
3263,False
3409,False
2285,False
3288,False
3004,False
2305,False
2866,False
2245,False
3436,False
2364,False
3857,False
2146,False
3271,False
3322,False
2410,False
2629,False
3103,False
3567,False
2505,False
3850,False
2154,False
2476,False
3406,False
3208,False
2680,False
2696,False
