,y
3494,1.0
2471,1.0
3999,1.0
3538,1.0
3201,1.0
3941,1.0
2777,1.0
2199,0.0
2190,1.0
2348,1.0
2775,1.0
3153,1.0
3222,1.0
2822,1.0
2478,0.0
3337,1.0
3622,1.0
2999,0.0
2001,1.0
2218,1.0
2700,1.0
3974,0.0
2983,1.0
2696,1.0
3274,1.0
3301,1.0
3480,1.0
2861,1.0
2120,1.0
2787,1.0
3408,1.0
3439,0.0
3650,1.0
2853,1.0
3614,1.0
3618,1.0
2261,1.0
2957,1.0
3912,1.0
3672,1.0
3597,1.0
3626,1.0
3968,1.0
3444,1.0
3815,1.0
2023,1.0
3354,0.0
3107,1.0
3066,1.0
2996,1.0
2178,1.0
2200,1.0
3108,1.0
3286,1.0
3647,1.0
2536,1.0
2202,0.0
2888,1.0
3902,1.0
2146,1.0
2671,0.0
3905,1.0
2866,1.0
3738,1.0
3744,1.0
2488,1.0
3528,1.0
2597,1.0
3346,1.0
3044,1.0
3990,0.0
3926,1.0
3042,1.0
3798,0.0
2167,0.0
2642,1.0
3747,1.0
2974,1.0
3918,1.0
2685,0.0
2943,0.0
3821,1.0
3052,1.0
2757,1.0
3040,1.0
3101,1.0
3361,0.0
2472,0.0
3482,0.0
3362,1.0
3713,0.0
2958,0.0
2872,1.0
3085,1.0
2919,1.0
3088,1.0
3693,1.0
2733,0.0
2824,0.0
2458,1.0
3152,1.0
2482,1.0
3009,1.0
2653,1.0
3872,1.0
3023,1.0
2663,1.0
3667,0.0
2309,1.0
3753,1.0
2708,0.0
3542,0.0
2871,0.0
3371,1.0
3289,1.0
2715,1.0
3212,1.0
2379,1.0
3858,1.0
3050,1.0
2993,1.0
2640,1.0
3982,1.0
3743,1.0
3454,1.0
3393,1.0
2525,1.0
2662,1.0
2936,1.0
3185,1.0
3729,1.0
3351,1.0
2258,1.0
2914,1.0
3233,1.0
2960,1.0
3389,1.0
2201,0.0
3596,1.0
2047,1.0
2592,1.0
3080,1.0
3594,1.0
2641,1.0
2703,1.0
2026,1.0
3015,1.0
2115,1.0
3159,0.0
3689,1.0
2925,1.0
2280,1.0
2949,1.0
2720,0.0
2820,1.0
2358,1.0
2576,1.0
2396,1.0
2004,1.0
2101,1.0
2307,1.0
2970,1.0
3049,1.0
3570,1.0
3382,1.0
2013,0.0
2788,1.0
3343,1.0
2897,1.0
2738,0.0
2092,0.0
3381,1.0
2372,1.0
2515,0.0
2821,1.0
3395,1.0
3339,1.0
2313,1.0
2321,1.0
2526,1.0
2038,1.0
3784,0.0
2191,0.0
2257,1.0
3994,1.0
3529,1.0
3589,1.0
3733,1.0
3285,0.0
3070,1.0
3279,1.0
2736,1.0
2776,1.0
2172,1.0
3143,1.0
3627,1.0
3412,1.0
2213,1.0
3979,1.0
2562,1.0
