,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,0.0,0.18079734,1.0,7.0,0.0
2001,4.0,2.0,0.96457374,4.0,8.0,3.0
2002,3.0,0.0,0.15607285,4.0,2.0,5.0
2003,4.0,1.0,0.46227384,2.0,4.0,4.0
2004,5.0,2.0,0.7345375,3.0,4.0,9.0
2005,6.0,0.0,0.06538963,8.0,3.0,7.0
2006,4.0,0.0,0.69838977,0.0,0.0,2.0
2007,2.0,0.0,0.7501137,5.0,3.0,9.0
2008,1.0,1.0,0.6977557,7.0,3.0,2.0
2009,4.0,1.0,0.3271531,2.0,1.0,7.0
2010,5.0,0.0,0.1378969,3.0,5.0,5.0
2011,1.0,0.0,0.8516083,3.0,7.0,5.0
2012,1.0,0.0,0.5252558,5.0,1.0,2.0
2013,5.0,2.0,0.442258,8.0,3.0,1.0
2014,9.0,2.0,0.73496234,6.0,1.0,6.0
2015,1.0,0.0,0.68560493,4.0,2.0,6.0
2016,4.0,2.0,0.9150307,4.0,11.0,2.0
2017,1.0,0.0,0.7964122,1.0,4.0,4.0
2018,4.0,2.0,0.81098413,4.0,2.0,10.0
2019,5.0,1.0,0.8948506,3.0,5.0,7.0
2020,1.0,3.0,0.6161858,3.0,1.0,5.0
2021,2.0,0.0,0.2795385,0.0,1.0,6.0
2022,4.0,0.0,0.013100624,2.0,1.0,4.0
2023,5.0,0.0,0.9080236,8.0,1.0,2.0
2024,0.0,0.0,0.47140634,8.0,6.0,3.0
2025,6.0,0.0,0.25198388,3.0,7.0,5.0
2026,4.0,1.0,0.3436879,0.0,8.0,0.0
2027,6.0,0.0,0.16131067,6.0,5.0,8.0
2028,6.0,0.0,0.03728628,3.0,2.0,3.0
2029,6.0,0.0,0.16525984,7.0,4.0,4.0
2030,3.0,0.0,0.92420065,4.0,4.0,9.0
2031,1.0,0.0,0.80202794,8.0,3.0,4.0
2032,2.0,0.0,0.7639196,7.0,4.0,4.0
2033,1.0,0.0,0.9576764,4.0,5.0,2.0
2034,2.0,0.0,0.6275946,1.0,1.0,4.0
2035,5.0,2.0,0.6143558,5.0,1.0,3.0
2036,1.0,3.0,0.34585118,3.0,1.0,4.0
2037,4.0,2.0,0.008555412,8.0,7.0,5.0
2038,3.0,0.0,0.10212433,4.0,2.0,6.0
2039,5.0,3.0,0.434824,5.0,3.0,3.0
2040,0.0,1.0,0.16314948,4.0,9.0,3.0
2041,4.0,1.0,0.7778697,7.0,1.0,4.0
2042,6.0,0.0,0.14341474,3.0,0.0,5.0
2043,2.0,0.0,0.5500488,4.0,4.0,4.0
2044,8.0,0.0,0.52848244,3.0,5.0,2.0
2045,5.0,0.0,0.6749641,4.0,4.0,0.0
2046,0.0,3.0,0.8578552,1.0,5.0,5.0
2047,4.0,0.0,0.5061203,6.0,4.0,5.0
2048,0.0,1.0,0.1921897,2.0,0.0,4.0
2049,4.0,0.0,0.41879916,3.0,2.0,5.0
2050,6.0,0.0,0.33579993,3.0,3.0,5.0
2051,0.0,0.0,0.21351099,3.0,1.0,7.0
2052,3.0,3.0,0.5906532,3.0,5.0,1.0
2053,1.0,0.0,0.55738175,7.0,0.0,6.0
2054,4.0,1.0,0.63305354,8.0,6.0,1.0
2055,5.0,1.0,0.8520038,3.0,2.0,6.0
