,x1,x2,x3,x4,x5
2856,0.026277756,0.45592034,0.48946714,0.73114103,-0.22316538
3354,0.13839465,0.2550584,-0.27834496,1.0005509,-1.140635
3265,-0.6405511,1.3819324,-0.07565725,-1.2932825,-1.468922
3594,-0.023483437,0.45596865,-0.015211444,-0.6212168,-0.7189256
3886,0.23227872,0.13156565,-0.31492016,-1.7271148,-0.63343436
2257,-0.6165506,1.4258792,0.2703473,0.4630157,-0.9288908
2939,-0.2546093,0.82229555,0.56079316,1.250442,-1.0631036
3267,-0.43775007,1.3190855,2.7747123,-0.46550497,-0.4199452
3302,1.644384,-0.97629786,-1.087455,-2.3370485,-0.79651934
2187,-1.1724589,1.7769812,-0.5066873,-1.5160002,-0.85268134
3038,-0.1806819,0.9309754,-1.4233104,-0.7393917,-1.194386
2984,-0.3368858,0.9639098,-0.76218826,0.048508134,-1.267227
2704,-1.0871457,1.7009854,0.21992749,-1.0720333,-0.61774415
3536,-0.055185582,0.4810544,-0.04898186,0.82392037,-1.2209785
3236,-2.2580578,1.9521009,1.6829462,-1.4777422,-0.31264794
2622,-0.5543595,1.2578642,0.58871067,1.3397443,-0.18806288
3595,-0.05399962,0.6665749,-0.07124494,0.62918615,-1.0324839
2737,-0.19028126,0.7156601,0.059136033,-1.8767843,-0.49315608
2777,0.82217616,-0.5300455,0.03957683,-0.49586973,-0.7802961
3498,1.3945166,-0.80997443,0.6413524,0.030093329,-1.0927793
2594,-0.10182474,0.5515636,1.4996994,1.7543671,-0.028795907
2423,-0.00969657,0.3324005,-0.787969,1.0401994,-1.3295604
3965,-0.25266555,0.7636627,-0.48382095,0.027696142,-1.1335996
2185,-0.077102564,0.7208439,-1.1990409,0.3090229,-1.3918107
2434,0.28892508,0.07910844,-1.0936033,-0.3804182,-1.2105058
2473,-1.9230543,1.8305231,0.9431546,0.25770992,-0.94089395
3331,0.13736838,0.4669405,-2.0062025,-1.8144029,-1.0641435
2591,-0.26478088,0.80469567,1.2362164,-0.16657351,-0.7204423
3759,-0.5593236,1.2932446,-0.034037024,-0.63285357,-0.8097231
2954,-0.55508643,1.258247,-0.13340867,-1.4250628,-0.7464179
3044,1.6852202,-0.9354783,-1.8182186,0.014466732,-1.254936
3828,0.0016599835,0.61860836,-0.17444588,-1.2565005,-0.81419396
2407,-0.081913106,0.57094467,-0.6643199,0.23657896,-1.4679658
3950,2.2798223,-1.0654027,1.6726258,-0.6750562,-0.59158874
3821,-0.664016,1.5291713,-0.65234107,0.9586678,-1.1335756
2619,1.629601,-0.89742947,-0.32976812,0.32624686,-1.2156851
3155,2.1429477,-1.0089598,-0.06286326,0.07369733,-0.9270713
2675,-0.38924557,0.9998714,0.090036854,0.17376336,-1.001283
2509,0.87296295,-0.56358725,0.6506457,-0.3584329,-0.8308178
3920,1.8265095,-0.85904914,-0.7170253,1.3991553,-1.3823528
3744,0.9053173,-0.6100487,0.05257422,-1.4658496,-0.63337237
3326,0.99260974,-0.62359416,-0.0028361008,-0.29431114,-0.77803814
3322,1.1015936,-0.86273706,-0.13119823,-0.550893,-0.8480221
3047,-0.89646226,1.6130348,1.2745754,1.4235625,-1.019708
3448,-0.6036002,1.3521268,-0.31379217,0.24557947,-1.0149755
3581,0.57069284,-0.27800572,-0.23681705,0.44091344,-1.0405464
2583,-1.6125475,1.752014,-0.056198597,-1.8444118,-0.7344458
2992,-0.68804735,1.4532173,-0.7057989,-0.3272049,-1.0682175
3218,0.36559793,-0.09847464,0.28873783,-0.59402126,-0.78172004
3668,-1.9076599,2.0900483,1.1499527,-1.1382803,-0.7368799
2859,0.34955898,0.12122193,1.149705,-1.0144843,-0.489928
3417,-1.1020921,1.7942551,1.1234536,-0.88142806,-0.69488597
3031,0.23205277,0.10995641,-1.6632991,-1.2261717,-1.1355765
3319,-0.62234026,1.230313,-1.1304238,0.45243603,-1.3091687
2392,-0.73683965,1.2998068,0.85310185,2.7201033,-1.2268146
2909,1.4808608,-0.91708505,-1.1120675,0.21302912,-1.3449049
3748,-1.513543,1.8480632,1.1236008,0.6695717,-1.0472236
2138,2.3402407,-1.0537244,-0.27668542,-0.058637388,-1.0588468
