,years_experience,degree,nr_commits,nr_languages,nr_stars
3745,0.0,0.0,811.0,0.0,9.0
3513,0.0,0.0,1832.0,0.0,9.0
3467,0.0,0.0,818.0,0.0,9.0
2776,0.0,0.0,0.0,0.0,9.0
2153,0.0,0.0,820.0,0.0,4.0
3276,0.0,0.0,843.0,0.0,5.0
3495,0.0,0.0,842.0,0.0,0.0
2940,0.0,0.0,822.0,0.0,6.0
2995,0.0,0.0,850.0,4.0,0.0
2026,0.0,0.0,836.0,0.0,7.0
3953,0.0,0.0,0.0,0.0,9.0
3797,0.0,0.0,851.0,0.0,6.0
3601,0.0,0.0,841.0,0.0,3.0
2853,0.0,0.0,852.0,0.0,7.0
2708,0.0,0.0,1823.0,0.0,0.0
2725,0.0,0.0,825.0,0.0,7.0
2401,0.0,0.0,820.0,0.0,4.0
3539,0.0,0.0,836.0,0.0,7.0
2119,0.0,0.0,1816.0,0.0,8.0
2387,0.0,0.0,829.0,0.0,6.0
3360,0.0,0.0,822.0,0.0,6.0
3342,0.0,0.0,830.0,0.0,8.0
3491,0.0,0.0,847.0,0.0,6.0
3208,0.0,0.0,826.0,0.0,3.0
2918,0.0,0.0,830.0,0.0,8.0
3204,0.0,0.0,839.0,0.0,6.0
3788,0.0,0.0,825.0,0.0,8.0
2946,0.0,0.0,841.0,0.0,9.0
2562,0.0,0.0,830.0,0.0,5.0
2626,0.0,0.0,833.0,2.0,0.0
3012,0.0,0.0,1826.0,0.0,9.0
3029,0.0,0.0,1820.0,0.0,6.0
3993,0.0,0.0,0.0,0.0,6.0
2812,0.0,0.0,836.0,0.0,5.0
2415,0.0,0.0,833.0,0.0,6.0
2783,0.0,0.0,821.0,0.0,4.0
3406,0.0,0.0,1836.0,0.0,6.0
2835,0.0,0.0,830.0,0.0,5.0
3956,0.0,0.0,820.0,0.0,2.0
3092,0.0,0.0,833.0,0.0,6.0
2671,0.0,0.0,845.0,0.0,0.0
3311,0.0,0.0,834.0,0.0,3.0
2796,0.0,0.0,821.0,0.0,5.0
2045,0.0,0.0,846.0,0.0,2.0
3987,0.0,0.0,820.0,0.0,7.0
3908,0.0,0.0,811.0,0.0,8.0
3633,0.0,0.0,832.0,0.0,10.0
2504,0.0,0.0,848.0,0.0,5.0
3443,0.0,0.0,1817.0,0.0,7.0
3732,0.0,0.0,1821.0,0.0,5.0
2347,0.0,0.0,817.0,0.0,9.0
3343,0.0,0.0,836.0,0.0,0.0
2759,0.0,0.0,1822.0,0.0,6.0
2085,0.0,0.0,1826.0,0.0,3.0
3990,0.0,0.0,831.0,0.0,0.0
2467,0.0,0.0,824.0,0.0,5.0
2736,0.0,0.0,826.0,0.0,8.0
2297,0.0,0.0,835.0,3.0,0.0
3327,0.0,0.0,848.0,4.0,0.0
2767,0.0,0.0,835.0,0.0,9.0
2371,0.0,0.0,824.0,0.0,6.0
3734,0.0,0.0,819.0,0.0,8.0
3940,0.0,0.0,1823.0,0.0,5.0
2293,0.0,0.0,825.0,0.0,6.0
2797,0.0,0.0,827.0,0.0,6.0
2781,0.0,0.0,844.0,0.0,2.0
2540,0.0,0.0,839.0,0.0,0.0
2158,0.0,0.0,831.0,0.0,8.0
3019,0.0,0.0,1817.0,0.0,4.0
3222,0.0,0.0,821.0,0.0,5.0
2458,0.0,0.0,839.0,0.0,2.0
2345,0.0,0.0,830.0,0.0,7.0
2412,0.0,0.0,826.0,0.0,7.0
3690,0.0,0.0,828.0,0.0,10.0
2240,0.0,0.0,832.0,0.0,6.0
2494,0.0,0.0,0.0,0.0,7.0
3295,0.0,0.0,824.0,0.0,9.0
3277,0.0,0.0,835.0,0.0,7.0
3960,0.0,0.0,841.0,0.0,6.0
2599,0.0,0.0,834.0,0.0,5.0
2019,0.0,0.0,811.0,0.0,8.0
2071,0.0,0.0,828.0,0.0,6.0
2512,0.0,0.0,820.0,0.0,8.0
3063,0.0,0.0,846.0,4.0,0.0
2996,0.0,0.0,840.0,0.0,6.0
2373,0.0,0.0,820.0,0.0,9.0
3354,0.0,0.0,819.0,0.0,7.0
3692,0.0,0.0,821.0,0.0,7.0
2770,0.0,0.0,836.0,0.0,1.0
