,u_x1,u_x2,u_x3,u_y
2000,1.7147975,-0.23636246,-0.039016284,0.3989544
2001,0.8648899,1.0562136,0.012307305,0.8510847
2002,0.7483788,0.39339915,-0.0015111194,0.95732784
2003,2.3390272,-0.6805851,-0.009019787,0.7556524
2004,0.93595237,1.3589985,0.14017262,0.121050954
2005,-0.5355282,0.46459988,-0.192178,0.8552177
2006,-0.71539885,-0.4326968,-0.06850288,0.15065134
2007,-0.9400235,1.1593753,-0.060106423,0.34048593
2008,0.2397911,-0.88483685,0.053139318,0.42313147
2009,-1.1625882,-0.9270373,0.097772226,0.7263434
2010,-0.28671423,0.22514625,-0.13026516,0.37809527
2011,-0.9774462,0.26690057,0.029571762,0.3833505
2012,-0.77990776,0.19677441,0.043977458,0.24897039
2013,-0.94119644,-0.41684902,0.051057167,0.63042617
2014,0.28503755,-1.1294494,-0.011206824,0.81715035
2015,-2.6068864,-1.5121082,-0.24908833,0.46315098
2016,1.4889092,-1.8847959,-0.06096747,0.6950973
2017,-0.1297872,0.8237396,-0.08036379,0.28867745
2018,-1.0311788,-0.9887797,-0.22501767,0.5820435
2019,0.41069847,-1.0867403,0.031760346,0.63297653
2020,-0.012329277,0.22473681,0.1028533,0.27470815
2021,0.0767161,-1.3480861,0.04335381,0.5566765
2022,-1.3698944,-0.12464713,0.02463066,0.32741535
2023,-0.4919616,-0.16710103,-0.072605275,0.091632366
2024,1.2648028,-0.39690727,0.118081175,0.6148827
2025,0.7311668,1.3657675,-0.16638707,0.90901375
2026,-1.3518432,-0.12218445,-0.20535591,0.64901686
2027,-0.31953445,0.7399069,-0.090082146,0.8242738
2028,0.29760617,-1.0046251,0.011039249,0.5130774
2029,0.5740467,-0.0370493,0.062752,0.6876322
2030,0.18056755,-0.9284553,-0.03836332,0.8695015
2031,1.9015958,1.0651945,-0.11613434,0.4607402
2032,1.2075027,-0.4521125,0.08723967,0.46950054
2033,-0.50679725,-0.64196265,0.1273837,0.52781665
2034,-1.6462712,0.4057904,-0.06338549,0.008305907
2035,-0.28826636,-1.4026873,-0.06050209,0.02494657
2036,0.19141069,-0.13495818,-0.08098626,0.3661312
2037,0.08310449,-2.2593641,0.07585736,0.45234346
2038,-1.1700245,-1.5067487,-0.07432127,0.66031075
2039,-0.36172447,-0.86988664,0.14209287,0.49707043
2040,-0.9273394,-0.028616406,0.08460924,0.08887768
2041,-1.3383809,-0.39238897,0.032323807,0.7301551
2042,0.68443215,-0.50872564,-0.13295381,0.9322902
2043,-1.5972403,0.07240181,-0.055140086,0.3868097
2044,-0.5023887,-0.3432815,0.15909319,0.27312744
2045,-0.6581513,-2.4093924,0.030876368,0.44206655
2046,-0.32224035,1.249322,-0.021303965,0.8649857
2047,0.35057116,0.7866125,0.045535922,0.3974378
2048,-1.4606398,0.4521633,0.0646997,0.6712681
2049,1.0738513,-0.8105705,-0.008540349,0.561792
2050,-0.8300771,-0.3770567,-0.056451708,0.3870858
2051,1.4518892,-2.38712,-0.0564645,0.30996525
2052,0.7985606,-0.8261581,-0.018648775,0.5592978
2053,-0.7998632,1.110056,-0.13510548,0.99685407
2054,0.5048899,0.61815387,-0.06728723,0.030980468
2055,1.4752717,0.93630236,0.18071295,0.79561687
