,years_experience,degree,nr_commits,nr_languages,nr_stars
2737,1.0,0.0,16.0,10.0,6.0
3177,1.0,0.0,16.0,8.0,2.0
2111,1.0,0.0,16.0,2.0,2.0
3830,1.0,0.0,13.0,5.0,3.0
2875,1.0,1.0,11.0,10.0,4.0
3598,2.0,0.0,22.0,1.0,3.0
2124,1.0,0.0,14.0,7.0,1.0
2107,2.0,0.0,27.0,3.0,4.0
3633,3.0,0.0,31.0,1.0,4.0
2432,1.0,0.0,15.0,5.0,0.0
2584,2.0,1.0,24.0,2.0,1.0
2936,1.0,1.0,14.0,4.0,5.0
2757,1.0,1.0,19.0,6.0,4.0
3345,1.0,1.0,19.0,0.0,2.0
2340,2.0,0.0,23.0,9.0,3.0
3528,1.0,2.0,15.0,2.0,5.0
2306,1.0,0.0,11.0,2.0,2.0
3771,2.0,1.0,20.0,14.0,3.0
3854,1.0,2.0,15.0,4.0,1.0
3355,1.0,1.0,11.0,5.0,5.0
2653,1.0,0.0,12.0,6.0,3.0
3200,3.0,0.0,34.0,9.0,3.0
3382,2.0,0.0,22.0,8.0,1.0
3028,0.0,0.0,4.0,5.0,3.0
3276,1.0,1.0,20.0,4.0,4.0
3104,1.0,0.0,11.0,2.0,2.0
2030,0.0,0.0,4.0,4.0,6.0
3653,3.0,1.0,30.0,4.0,6.0
2801,2.0,2.0,26.0,3.0,3.0
3513,2.0,0.0,26.0,7.0,3.0
3778,2.0,1.0,24.0,1.0,7.0
3368,1.0,0.0,14.0,0.0,2.0
2117,2.0,1.0,26.0,2.0,2.0
3163,3.0,0.0,36.0,4.0,2.0
3158,1.0,1.0,13.0,1.0,6.0
3344,1.0,0.0,14.0,1.0,5.0
2069,2.0,0.0,29.0,8.0,0.0
2065,0.0,3.0,0.0,2.0,2.0
3096,1.0,0.0,16.0,5.0,5.0
3329,2.0,1.0,25.0,2.0,0.0
3338,0.0,1.0,1.0,12.0,2.0
3263,2.0,0.0,25.0,2.0,1.0
2967,2.0,0.0,25.0,7.0,3.0
2095,1.0,1.0,14.0,2.0,1.0
3960,1.0,2.0,14.0,1.0,4.0
3117,3.0,0.0,37.0,0.0,6.0
3057,0.0,0.0,2.0,7.0,5.0
3339,3.0,0.0,33.0,0.0,7.0
3690,0.0,2.0,3.0,7.0,1.0
3004,1.0,1.0,11.0,2.0,5.0
2538,3.0,0.0,36.0,6.0,9.0
2761,1.0,1.0,13.0,1.0,3.0
2529,0.0,1.0,1.0,0.0,6.0
2547,0.0,0.0,5.0,5.0,3.0
3448,2.0,1.0,23.0,1.0,7.0
3804,1.0,2.0,13.0,3.0,4.0
3640,2.0,0.0,22.0,0.0,5.0
2500,0.0,1.0,4.0,5.0,4.0
3999,1.0,1.0,15.0,1.0,9.0
3675,3.0,0.0,34.0,1.0,9.0
3997,3.0,0.0,37.0,3.0,1.0
3079,2.0,0.0,25.0,5.0,1.0
2859,0.0,0.0,6.0,2.0,4.0
3484,2.0,0.0,22.0,0.0,5.0
3452,1.0,0.0,10.0,4.0,2.0
3660,2.0,0.0,24.0,8.0,2.0
3825,1.0,2.0,13.0,13.0,3.0
3773,1.0,0.0,10.0,11.0,3.0
2622,2.0,1.0,21.0,6.0,5.0
3258,2.0,0.0,27.0,4.0,3.0
2834,0.0,0.0,5.0,5.0,3.0
3962,1.0,2.0,18.0,2.0,4.0
2440,2.0,0.0,24.0,1.0,4.0
3832,1.0,0.0,13.0,0.0,0.0
2083,2.0,1.0,23.0,6.0,3.0
2840,2.0,0.0,24.0,3.0,2.0
2940,1.0,0.0,15.0,2.0,8.0
2985,1.0,0.0,11.0,1.0,7.0
3924,3.0,0.0,35.0,1.0,4.0
2841,1.0,0.0,14.0,2.0,3.0
3491,1.0,0.0,13.0,1.0,4.0
2749,1.0,0.0,15.0,4.0,13.0
3738,1.0,0.0,13.0,0.0,7.0
2380,1.0,1.0,11.0,4.0,3.0
3706,2.0,1.0,26.0,0.0,4.0
2265,0.0,0.0,3.0,4.0,7.0
3075,2.0,0.0,26.0,4.0,4.0
3863,2.0,0.0,24.0,8.0,3.0
3477,3.0,0.0,35.0,0.0,4.0
3436,1.0,1.0,12.0,1.0,9.0
2228,1.0,0.0,15.0,3.0,5.0
3093,2.0,1.0,21.0,14.0,3.0
3742,3.0,0.0,34.0,3.0,6.0
2210,1.0,0.0,16.0,8.0,4.0
2650,1.0,0.0,15.0,7.0,1.0
2336,2.0,0.0,23.0,1.0,1.0
3980,1.0,0.0,15.0,3.0,3.0
2640,2.0,0.0,23.0,2.0,5.0
3634,2.0,0.0,27.0,7.0,0.0
3330,2.0,1.0,26.0,1.0,3.0
3229,4.0,0.0,44.0,5.0,1.0
2933,1.0,1.0,13.0,11.0,2.0
2652,1.0,0.0,16.0,0.0,3.0
3283,1.0,2.0,14.0,6.0,2.0
3486,3.0,0.0,37.0,7.0,7.0
2976,0.0,0.0,2.0,2.0,3.0
2121,2.0,0.0,22.0,6.0,3.0
3973,1.0,0.0,13.0,0.0,11.0
2240,0.0,0.0,4.0,2.0,2.0
3667,2.0,1.0,22.0,0.0,5.0
3249,1.0,2.0,17.0,2.0,0.0
3801,1.0,0.0,21.0,1.0,5.0
3818,1.0,0.0,17.0,6.0,4.0
2181,1.0,0.0,11.0,4.0,4.0
2508,0.0,1.0,2.0,16.0,5.0
2516,0.0,3.0,5.0,2.0,5.0
3026,2.0,0.0,28.0,6.0,5.0
2074,1.0,1.0,11.0,6.0,2.0
2404,0.0,3.0,3.0,6.0,5.0
3875,2.0,0.0,25.0,6.0,3.0
2159,1.0,1.0,13.0,2.0,1.0
3190,1.0,0.0,16.0,6.0,10.0
2429,1.0,1.0,17.0,3.0,9.0
2708,2.0,0.0,26.0,2.0,6.0
2064,1.0,2.0,17.0,3.0,6.0
3604,2.0,0.0,23.0,6.0,7.0
3887,1.0,2.0,14.0,2.0,9.0
3388,1.0,1.0,15.0,2.0,3.0
2881,1.0,0.0,10.0,14.0,5.0
3189,1.0,1.0,12.0,2.0,5.0
2649,2.0,0.0,27.0,6.0,8.0
3744,1.0,0.0,16.0,6.0,3.0
3073,1.0,0.0,12.0,1.0,5.0
2497,0.0,0.0,8.0,1.0,4.0
2460,2.0,0.0,25.0,1.0,3.0
3226,2.0,2.0,23.0,6.0,2.0
2399,1.0,0.0,14.0,7.0,11.0
