,years_experience,degree,nr_commits,nr_languages,nr_stars
2933,3.0,0.0,33.0,6.0,5.0
3850,2.0,0.0,26.0,3.0,3.0
3147,3.0,0.0,37.0,5.0,5.0
3924,1.0,0.0,16.0,5.0,8.0
3829,2.0,0.0,28.0,1.0,2.0
3464,2.0,0.0,24.0,3.0,2.0
3073,2.0,0.0,23.0,6.0,1.0
2533,1.0,0.0,14.0,7.0,2.0
3663,2.0,0.0,22.0,2.0,4.0
2647,1.0,1.0,14.0,3.0,3.0
3713,1.0,1.0,18.0,1.0,10.0
2929,2.0,1.0,25.0,2.0,1.0
2054,0.0,1.0,5.0,5.0,2.0
2749,4.0,0.0,41.0,7.0,6.0
3966,0.0,0.0,3.0,7.0,6.0
3354,1.0,1.0,14.0,5.0,2.0
2916,0.0,0.0,8.0,3.0,6.0
2552,0.0,0.0,3.0,2.0,5.0
3611,1.0,0.0,12.0,3.0,8.0
2122,2.0,0.0,21.0,6.0,2.0
2499,1.0,0.0,12.0,7.0,2.0
3099,1.0,1.0,14.0,12.0,3.0
2514,1.0,2.0,15.0,4.0,1.0
2568,1.0,0.0,12.0,5.0,4.0
3312,1.0,0.0,15.0,1.0,4.0
2891,2.0,0.0,24.0,4.0,5.0
2121,2.0,0.0,23.0,10.0,5.0
3647,2.0,0.0,24.0,0.0,1.0
3413,2.0,1.0,28.0,0.0,3.0
3254,0.0,2.0,4.0,4.0,3.0
3359,2.0,0.0,22.0,0.0,8.0
3463,3.0,0.0,36.0,2.0,2.0
3453,4.0,0.0,44.0,0.0,3.0
2902,1.0,0.0,14.0,7.0,1.0
3163,2.0,1.0,24.0,3.0,7.0
2004,0.0,2.0,3.0,1.0,2.0
3792,2.0,1.0,22.0,2.0,5.0
2950,2.0,0.0,26.0,2.0,6.0
2372,0.0,1.0,3.0,3.0,0.0
3553,2.0,0.0,25.0,12.0,6.0
2592,2.0,0.0,26.0,7.0,3.0
3918,3.0,0.0,41.0,9.0,9.0
3529,0.0,0.0,2.0,11.0,9.0
2833,0.0,2.0,3.0,4.0,5.0
2772,2.0,0.0,27.0,0.0,3.0
3424,1.0,1.0,12.0,4.0,4.0
3814,2.0,1.0,27.0,4.0,2.0
3378,1.0,2.0,14.0,0.0,5.0
3742,1.0,0.0,15.0,6.0,3.0
2432,2.0,1.0,25.0,2.0,2.0
3779,2.0,0.0,26.0,4.0,2.0
3483,0.0,2.0,4.0,1.0,6.0
3904,2.0,0.0,29.0,3.0,8.0
2462,2.0,0.0,25.0,4.0,1.0
3050,1.0,2.0,18.0,4.0,4.0
3479,0.0,0.0,6.0,16.0,3.0
3349,0.0,2.0,6.0,0.0,2.0
2632,0.0,1.0,6.0,2.0,5.0
3522,0.0,0.0,6.0,13.0,2.0
2346,1.0,2.0,13.0,24.0,7.0
3328,1.0,0.0,15.0,0.0,3.0
2222,2.0,1.0,22.0,3.0,2.0
2778,1.0,0.0,12.0,4.0,2.0
2064,3.0,0.0,34.0,2.0,2.0
2775,0.0,1.0,2.0,1.0,1.0
2069,1.0,0.0,12.0,0.0,6.0
3793,0.0,2.0,4.0,1.0,4.0
2359,2.0,0.0,23.0,4.0,6.0
3457,2.0,1.0,25.0,9.0,6.0
3895,0.0,2.0,1.0,1.0,7.0
2862,2.0,0.0,25.0,1.0,7.0
2779,1.0,1.0,15.0,3.0,4.0
3161,3.0,0.0,33.0,0.0,1.0
2808,1.0,1.0,13.0,4.0,0.0
2798,1.0,2.0,14.0,3.0,3.0
2884,3.0,0.0,32.0,2.0,4.0
3632,3.0,0.0,36.0,6.0,6.0
3763,3.0,0.0,34.0,1.0,7.0
3565,1.0,1.0,18.0,7.0,6.0
3625,1.0,0.0,13.0,3.0,0.0
3136,2.0,0.0,21.0,2.0,3.0
2947,1.0,1.0,19.0,1.0,3.0
3435,1.0,1.0,11.0,6.0,0.0
2203,1.0,1.0,15.0,1.0,1.0
2142,2.0,1.0,23.0,1.0,1.0
3845,1.0,1.0,11.0,3.0,3.0
3950,0.0,0.0,4.0,6.0,13.0
3038,1.0,0.0,16.0,1.0,5.0
2612,1.0,1.0,13.0,6.0,7.0
2146,2.0,0.0,24.0,2.0,2.0
2481,1.0,0.0,19.0,1.0,3.0
2718,1.0,2.0,14.0,6.0,2.0
2773,2.0,0.0,22.0,0.0,2.0
3087,0.0,1.0,6.0,3.0,4.0
3045,2.0,0.0,23.0,4.0,3.0
2456,1.0,1.0,15.0,4.0,3.0
2012,1.0,0.0,13.0,8.0,8.0
2109,0.0,0.0,2.0,2.0,5.0
3321,2.0,0.0,27.0,1.0,7.0
2077,1.0,1.0,14.0,2.0,2.0
3002,4.0,0.0,45.0,3.0,5.0
3651,2.0,0.0,26.0,3.0,1.0
2586,0.0,0.0,4.0,3.0,6.0
2174,1.0,0.0,16.0,2.0,0.0
3594,1.0,0.0,11.0,1.0,5.0
2850,4.0,0.0,47.0,4.0,5.0
2366,1.0,0.0,11.0,1.0,1.0
3486,1.0,0.0,12.0,1.0,2.0
2339,0.0,1.0,2.0,1.0,2.0
2841,0.0,2.0,5.0,7.0,4.0
2027,3.0,0.0,34.0,5.0,3.0
3326,2.0,0.0,20.0,10.0,3.0
2907,2.0,1.0,26.0,3.0,10.0
2247,1.0,1.0,13.0,9.0,5.0
2463,2.0,0.0,25.0,3.0,1.0
2814,1.0,0.0,13.0,6.0,1.0
3891,2.0,0.0,23.0,5.0,5.0
3532,2.0,0.0,25.0,4.0,2.0
3329,1.0,1.0,17.0,1.0,3.0
3504,0.0,0.0,4.0,1.0,5.0
3481,1.0,0.0,13.0,3.0,9.0
2835,3.0,0.0,32.0,6.0,5.0
3104,0.0,2.0,1.0,0.0,8.0
3752,3.0,0.0,33.0,1.0,7.0
