,years_experience,degree
3760,3.0,1.0
3373,3.0,0.0
3331,0.0,1.0
2230,0.0,3.0
2911,1.0,0.0
3715,1.0,1.0
3130,0.0,1.0
2504,1.0,1.0
3224,3.0,1.0
3648,0.0,1.0
3726,4.0,0.0
2901,0.0,3.0
3253,1.0,1.0
3314,1.0,2.0
2668,0.0,1.0
2067,0.0,1.0
3323,1.0,1.0
3297,1.0,1.0
3996,0.0,1.0
3857,0.0,1.0
3603,0.0,3.0
2813,0.0,3.0
2084,0.0,2.0
2513,0.0,2.0
2097,1.0,0.0
3774,0.0,3.0
2636,1.0,1.0
2413,1.0,1.0
2204,0.0,1.0
2716,1.0,1.0
3992,2.0,0.0
3290,1.0,1.0
3932,0.0,2.0
2394,2.0,0.0
2208,1.0,0.0
2820,1.0,0.0
2962,2.0,0.0
2312,1.0,2.0
2368,1.0,1.0
3062,1.0,1.0
3621,1.0,3.0
2031,0.0,1.0
2756,0.0,1.0
2397,0.0,0.0
3313,0.0,2.0
3636,2.0,0.0
2268,0.0,2.0
3097,0.0,3.0
2233,0.0,2.0
2590,2.0,0.0
2852,0.0,1.0
3913,1.0,2.0
2509,1.0,1.0
3741,3.0,0.0
2236,0.0,1.0
3845,0.0,2.0
2023,0.0,1.0
3684,1.0,1.0
3244,2.0,1.0
2548,1.0,0.0
3725,0.0,1.0
3524,2.0,1.0
2387,1.0,1.0
2526,0.0,2.0
2129,0.0,3.0
3296,2.0,1.0
2662,1.0,0.0
3633,1.0,1.0
3732,1.0,1.0
3986,1.0,2.0
2226,0.0,2.0
2751,0.0,1.0
3433,1.0,0.0
2338,0.0,1.0
3470,1.0,0.0
2912,0.0,1.0
3465,0.0,1.0
3974,1.0,2.0
2970,0.0,1.0
3466,0.0,1.0
2050,0.0,3.0
3261,0.0,2.0
3961,0.0,1.0
3041,0.0,2.0
2158,1.0,3.0
3107,1.0,1.0
3236,1.0,1.0
3145,1.0,1.0
2447,1.0,2.0
2355,1.0,1.0
2490,0.0,2.0
3077,2.0,1.0
2473,0.0,1.0
2320,0.0,3.0
3291,0.0,1.0
3658,1.0,3.0
3624,1.0,1.0
2922,1.0,1.0
3640,0.0,1.0
2906,0.0,2.0
3644,0.0,1.0
3074,0.0,1.0
2584,1.0,1.0
2095,0.0,3.0
3611,2.0,1.0
3241,0.0,3.0
3448,0.0,3.0
3318,0.0,3.0
2059,0.0,1.0
2752,1.0,3.0
2928,0.0,1.0
3788,0.0,3.0
2249,1.0,1.0
3807,1.0,3.0
2957,1.0,0.0
2613,2.0,0.0
2611,0.0,2.0
2707,0.0,2.0
2444,0.0,1.0
2992,2.0,1.0
2103,0.0,2.0
2847,0.0,3.0
3353,2.0,1.0
2110,0.0,2.0
3010,2.0,0.0
2052,1.0,1.0
2078,3.0,0.0
3632,0.0,1.0
2347,1.0,0.0
3820,0.0,1.0
3607,1.0,3.0
2366,3.0,1.0
2700,0.0,3.0
2876,0.0,3.0
3324,0.0,1.0
2940,0.0,2.0
2069,0.0,3.0
2924,1.0,1.0
3993,0.0,1.0
3614,1.0,0.0
2379,1.0,3.0
3157,2.0,0.0
2942,0.0,3.0
2971,0.0,1.0
2036,1.0,3.0
3537,0.0,1.0
3142,0.0,2.0
2741,1.0,2.0
2571,1.0,0.0
2848,2.0,0.0
3864,0.0,1.0
2784,1.0,1.0
3133,2.0,1.0
3645,0.0,1.0
2566,0.0,2.0
2318,1.0,1.0
2652,0.0,3.0
3756,1.0,1.0
3264,3.0,1.0
2082,0.0,3.0
2555,2.0,2.0
2874,1.0,2.0
2953,1.0,1.0
2725,0.0,1.0
3195,0.0,3.0
2471,0.0,1.0
3659,1.0,3.0
2133,0.0,1.0
2223,1.0,1.0
3896,1.0,1.0
2171,3.0,1.0
3111,2.0,1.0
2914,0.0,3.0
3116,3.0,1.0
3319,1.0,0.0
3921,1.0,0.0
3094,3.0,0.0
3384,0.0,2.0
3958,0.0,3.0
2213,1.0,0.0
2517,0.0,2.0
3772,1.0,1.0
2528,0.0,3.0
2336,0.0,2.0
3822,0.0,3.0
2720,1.0,0.0
2088,0.0,1.0
2527,1.0,1.0
3597,2.0,0.0
2132,0.0,3.0
2618,0.0,1.0
3109,1.0,1.0
2893,2.0,1.0
3194,0.0,1.0
2156,1.0,1.0
2530,1.0,1.0
3276,0.0,3.0
2701,1.0,0.0
3093,0.0,2.0
3419,0.0,1.0
