,y
3384,0.0
3898,0.0
3223,0.0
3667,1.0
2025,0.0
3623,0.0
3366,0.0
3192,0.0
3118,1.0
3824,0.0
3967,0.0
2728,0.0
2172,0.0
3481,0.0
3301,0.0
3233,0.0
2322,0.0
2124,0.0
2802,0.0
3406,0.0
3769,1.0
2060,0.0
3718,0.0
3025,1.0
3082,0.0
3937,0.0
3621,0.0
3325,0.0
2825,0.0
2405,0.0
2833,0.0
2191,1.0
2815,0.0
2236,0.0
2537,0.0
2891,1.0
3852,0.0
2767,0.0
2963,0.0
3262,0.0
3386,0.0
3358,0.0
2461,0.0
2777,0.0
3283,0.0
2672,0.0
3326,0.0
3320,0.0
2926,0.0
2541,0.0
2826,0.0
3295,0.0
3603,0.0
2311,0.0
2539,0.0
3988,0.0
3179,1.0
2684,0.0
2057,1.0
2341,0.0
3892,0.0
2952,0.0
3866,0.0
2376,0.0
2847,0.0
2659,0.0
2511,0.0
2933,0.0
3814,0.0
2813,1.0
3399,0.0
3820,0.0
2334,0.0
3588,0.0
2750,0.0
3146,0.0
2655,0.0
3350,0.0
2843,0.0
3705,0.0
2204,0.0
2350,0.0
3302,0.0
2768,0.0
2553,0.0
3497,0.0
3117,0.0
3834,0.0
3309,0.0
3876,0.0
3234,1.0
2339,0.0
2602,0.0
2597,0.0
3652,0.0
2363,1.0
3910,0.0
2055,1.0
3949,1.0
3870,0.0
3998,0.0
3478,0.0
2621,0.0
2940,1.0
3804,0.0
2351,0.0
2568,0.0
3423,1.0
2948,0.0
2257,0.0
3663,0.0
3846,0.0
2590,1.0
3969,0.0
2369,0.0
2001,0.0
3090,0.0
2519,0.0
2494,0.0
2302,0.0
3973,0.0
2880,0.0
2953,0.0
3148,0.0
3003,0.0
2264,0.0
2686,0.0
3419,0.0
3314,0.0
2862,0.0
2290,0.0
3608,0.0
3454,0.0
3517,0.0
2437,0.0
2326,0.0
2492,1.0
3556,0.0
2969,0.0
2435,0.0
2470,0.0
3763,0.0
2782,0.0
2893,0.0
3115,0.0
2377,0.0
2916,0.0
3573,0.0
3948,0.0
2576,0.0
3636,0.0
3303,0.0
3794,1.0
2979,0.0
3519,0.0
2536,0.0
3124,0.0
2818,0.0
3633,0.0
2490,0.0
3597,0.0
2709,1.0
3675,0.0
2588,0.0
3030,0.0
3255,0.0
2068,0.0
3924,0.0
3641,1.0
2808,0.0
3558,0.0
2130,0.0
2146,0.0
2643,0.0
3157,0.0
2248,0.0
3994,0.0
2327,0.0
3758,0.0
3477,0.0
2787,0.0
2089,0.0
2219,0.0
2959,0.0
3150,0.0
3719,1.0
2272,0.0
2746,0.0
2137,0.0
3498,0.0
2069,0.0
3436,0.0
3452,0.0
2838,0.0
2732,0.0
2232,0.0
2489,0.0
3248,0.0
3671,0.0
3880,0.0
