,x1,x2,x3,x4,x5
3096,-0.6359754,2.354178,0.15042222,0.6195794,-1.0306556
3766,1.0796872,0.52134097,-0.0840794,-0.4805877,0.09499764
2241,1.5704753,0.12902886,-0.27011728,-0.7291997,0.32394895
2856,1.2247496,-0.95737505,-0.4097631,-0.8555067,0.26706028
2749,0.4347382,-0.18479073,0.80939937,-1.5952713,-0.53836095
3499,0.988968,0.26091254,-0.074327305,-1.0081484,0.1600409
2138,1.1863353,-0.8236888,0.18895018,-0.6249125,-0.92596674
3259,-0.78694665,2.502991,1.3110334,-0.39587387,-0.7223077
2574,0.2937035,0.94196135,0.08898178,0.6436562,-1.3548807
2803,0.11885473,2.3049355,-0.60014963,0.09997361,-0.2849158
3438,-1.7085117,1.8856606,1.7686131,-0.372893,0.49545068
2232,-1.1379169,0.69154716,1.1153742,0.3463466,0.28094798
2385,0.9965461,-0.72831064,0.8991544,-0.23316184,0.2663808
2464,-0.39566478,2.206139,0.7143423,-0.5067993,0.20495836
3160,1.6417122,1.6517167,-0.64976656,-0.58698136,-1.0257735
2568,1.5422063,0.14258546,-0.39309677,-0.03032367,-1.102016
2048,2.043356,-0.1429832,-0.09488549,1.0750712,-0.11129552
2920,2.1533623,-0.09583247,-0.6524246,1.6745285,-0.2687356
3323,0.79042906,-0.3442592,-0.021102997,-1.2093146,0.23512405
2919,1.594554,-0.85529524,-1.0898299,-0.4842487,-0.062273048
2934,1.9074506,0.04523474,-0.101501785,-0.3459781,-0.10609888
2795,0.5995374,-0.25348264,-1.7979444,0.68437135,-0.20838189
3474,1.4341917,0.23066294,-0.1134783,-0.9519591,-0.94971025
3665,0.8096165,-0.59562707,0.08475918,-0.9277571,0.25224987
2110,2.4667168,0.005702615,-1.083497,0.36047372,-1.335772
2050,-0.15755929,1.7522415,0.3497649,-0.6487503,-0.78968793
2358,-0.47833508,2.260729,1.0685302,0.05841004,0.18354002
3779,1.4586697,-0.8003737,0.1719266,-0.8933908,-0.7627985
2633,0.77583057,-0.48571143,-0.02253151,-0.2438905,0.13436568
3406,2.783221,-0.89062893,-0.38896948,0.022651168,-1.0416704
2002,0.8954781,1.268566,-0.40639782,-1.1097537,-0.8293047
2431,1.4749408,0.79003733,-0.13666363,1.5492561,-0.47428474
