,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.925,0.0,0.93,0.925,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,,0.929,9.425
1,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,,0.986,0.620994
2,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,,0.986,0.6003765
3,1.0,0.85,0.85,0.95,0.0,0.95,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,,0.9480000000000001,9.425
4,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,,0.985,0.581836
5,1.0,0.85,0.85,0.925,0.0,0.925,0.925,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.925,9.625
6,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.6900000000000001,0.09814400000000001
7,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.688,0.098287
8,1.0,0.85,0.85,0.935,0.0,0.935,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.9350000000000002,9.75
9,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.6799999999999999,0.09772850000000002
10,1.0,0.85,0.85,0.95,0.0,0.95,0.95,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.9480000000000001,9.825
11,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.9869999999999999,0.24781850000000002
12,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.977,0.262752
13,1.0,0.85,0.85,0.935,0.005,0.935,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.9350000000000002,9.85
14,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,,0.992,0.2785475
