ix,goal_cost,intv_cost
3039,0.873,1.5
3356,0.872,1.2
2184,0.851,4.3
2154,0.853,3.0
3492,0.87,1.3
2715,0.855,2.8
3164,0.861,1.2
2721,0.879,1.9
3486,0.869,1.6
2556,0.8709999918937683,2.0
2148,0.855,6.0
3266,0.862,1.3
2863,0.868,1.2
3601,0.87,1.1
2014,0.854,2.8
3015,0.8659999966621399,1.0
3661,0.863,3.8
2271,0.881,0.8
2468,0.859,5.7
2361,0.854,2.1
3305,0.86,3.6
3956,0.8569999933242798,2.0
3752,0.889,1.1
3008,0.854,1.5
2845,0.859,3.7
3397,0.872,1.2
2833,0.858,5.9
3417,0.864,1.1
2927,0.8700000047683716,1.5
3336,0.871999979019165,2.5
2701,0.948,1.9
3324,0.86,1.2
3082,0.868,2.1
2265,0.854,1.3
3590,0.87,1.1
3732,0.857,2.1
3252,0.875,1.4
2649,0.854,4.6
3145,0.865,1.0
2471,0.889,2.0
2719,0.864,5.0
2828,0.877,2.9
3618,0.871,2.6
3431,0.853,1.0
3495,0.859,3.3
3568,0.874,1.9
2497,0.854,5.2
2313,0.865,1.1
2580,0.868,1.2
3818,0.857,1.7000000000000002
2739,0.863,2.5
3137,0.855,2.2
2528,0.871,1.4
3817,0.866,1.2
2495,0.866,1.8
3048,0.859,2.1
2709,0.8619999885559082,1.0
3236,0.857,2.1
3385,0.855,1.4
2557,0.861,2.0
2209,0.859,5.1
2403,0.854,2.7
2988,0.867,1.3
3203,0.866,1.7
2301,0.851,6.7
3907,0.869,1.9
2201,0.872,3.1
3192,0.851,4.5
3028,0.8619999885559082,1.5
2611,0.857,4.2
3171,0.86,5.0
2952,0.869,2.8
3214,0.864,3.6999999999999997
2577,0.8700000047683716,2.0
2583,0.867,1.3
3026,0.861,1.9
2917,0.867,1.5
3991,0.859,2.8
2030,0.856,2.4
3591,0.872,1.9
2240,0.868,1.6
3335,0.858,2.3
2866,0.853,8.7
2698,0.855,1.2
3946,0.862,1.6
2348,0.888,1.6
3572,0.859,5.9
2938,0.872,1.7
3074,0.892,1.8
3810,0.855,3.0
3481,0.861,2.3
3352,0.852,2.1
2606,0.8529999852180481,1.0
3063,0.851,5.1000000000000005
2109,0.889,1.9
2747,0.856,2.7
2467,0.8629999756813049,1.5
3641,0.861,1.6
3675,0.873,1.4
3900,0.892,1.3
3368,0.8669999837875366,1.0
2569,0.852,5.199999999999999
2459,0.86,2.8
3942,0.853,1.6
2018,0.864,4.9
2235,0.87,1.8
2169,0.8650000095367432,1.5
3722,0.858,4.2
2172,0.864,4.2
2759,0.852,2.2
2707,0.879,2.1
3066,0.861,2.6
2173,0.858,1.3
2886,0.859,1.4
3104,0.866,5.5
3341,0.863,4.2
3032,0.854,6.1
3559,0.871,0.8
2356,0.853,2.5
2650,0.854,1.6
3874,0.851,2.9000000000000004
2049,0.863,1.6
3645,0.857,0.9
2908,0.851,4.800000000000001
3027,0.859,2.8
3957,0.861,6.5
3458,0.852,1.2
2387,0.873,1.3
2872,0.863,1.6
2494,0.861,2.1
3523,0.856,5.2
2485,0.863,6.1
3459,0.902,1.6
2048,0.8700000047683716,1.5
3072,0.86,1.3
3264,0.861,1.4
3552,0.857,1.6
3022,0.904,2.1
2517,0.882,2.8
2566,0.869,1.9
3205,0.87,3.5
3330,0.859,5.6
3579,0.861,1.1
2936,0.851,6.0
3941,0.853,2.0
3159,0.851,7.7
3432,0.87,1.6
2594,0.86,3.1
2484,0.869,0.9
2330,0.855,1.3
3658,0.858,8.3
2415,0.855,1.2
3528,0.853,4.8
3224,0.866,1.2
2659,0.872,1.4
2765,0.863,0.9
2639,0.856,1.4
3795,0.854,5.300000000000001
3069,0.881,1.3
2704,0.854,3.1
2795,0.855,4.300000000000001
3401,0.854,1.9
3423,0.906,1.1
2279,0.853,6.2
3377,0.861,0.8
3623,0.865,1.8
2550,0.858,1.0
3372,0.859,6.9
2043,0.8560000061988831,2.0
3932,0.863,4.0
2597,0.862,1.2
3696,0.863,1.4
2930,0.886,1.0
2381,0.864,2.6
2012,0.856,2.4000000000000004
2888,0.854,4.1
2193,0.8790000081062317,2.0
3531,0.859,5.1
3585,0.854,1.3
2164,0.868,1.7
3577,0.862,3.7
3904,0.863,5.4
3065,0.868,1.2
2289,0.853,1.1
3436,0.8619999885559082,1.5
3820,0.8759999871253967,1.5
2264,0.853,6.2
3772,0.852,6.4
2678,0.854,4.7
2979,0.853,8.1
3210,0.86,1.6
3278,0.86,2.3000000000000003
2975,0.896,1.7
3110,0.857,1.4
3802,0.873,0.9
2576,0.852,1.5
2770,0.856,2.9000000000000004
3237,0.868,1.1
3391,0.871,1.3
3313,0.861,2.1
