,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,2.0,0.54166555,1.0,0.0,4.0
2001,3.0,2.0,0.5364032,3.0,3.0,3.0
2002,2.0,0.0,0.38658655,7.0,9.0,2.0
2003,2.0,2.0,0.22123611,3.0,1.0,0.0
2004,3.0,0.0,0.7780868,5.0,8.0,2.0
2005,2.0,2.0,0.9423593,8.0,14.0,3.0
2006,1.0,1.0,0.18786073,7.0,0.0,0.0
2007,2.0,2.0,0.6772344,5.0,5.0,4.0
2008,1.0,2.0,0.2923038,5.0,8.0,2.0
2009,5.0,2.0,0.536162,5.0,0.0,0.0
2010,5.0,2.0,0.55418205,3.0,2.0,4.0
2011,2.0,2.0,0.036870956,4.0,0.0,2.0
2012,2.0,0.0,0.72859395,2.0,5.0,11.0
2013,3.0,0.0,0.36139214,5.0,6.0,3.0
2014,2.0,1.0,0.35974467,3.0,1.0,3.0
2015,4.0,0.0,0.717432,3.0,0.0,5.0
2016,2.0,2.0,0.67478704,7.0,4.0,2.0
2017,0.0,0.0,0.4998144,8.0,0.0,4.0
2018,5.0,3.0,0.45143604,3.0,3.0,1.0
2019,0.0,2.0,0.82842016,4.0,3.0,3.0
2020,7.0,1.0,0.6298115,0.0,3.0,2.0
2021,6.0,0.0,0.5803002,2.0,0.0,1.0
2022,8.0,2.0,0.23581588,9.0,1.0,5.0
2023,2.0,2.0,0.80055654,5.0,9.0,2.0
2024,9.0,2.0,0.59302115,2.0,8.0,4.0
2025,3.0,2.0,0.33599555,0.0,0.0,5.0
2026,1.0,2.0,0.6980765,2.0,0.0,7.0
2027,2.0,2.0,0.23233259,1.0,10.0,6.0
2028,3.0,0.0,0.5075172,1.0,3.0,7.0
2029,2.0,1.0,0.2664956,2.0,8.0,2.0
2030,5.0,3.0,0.61272275,7.0,4.0,7.0
2031,8.0,0.0,0.99737334,5.0,7.0,4.0
2032,3.0,0.0,0.0219872,9.0,8.0,8.0
2033,3.0,0.0,0.22137034,2.0,5.0,2.0
2034,1.0,2.0,0.16193628,2.0,0.0,2.0
2035,10.0,0.0,0.42926097,6.0,6.0,5.0
2036,1.0,1.0,0.47554183,3.0,11.0,3.0
2037,5.0,1.0,0.5921763,4.0,5.0,2.0
2038,1.0,2.0,0.5405446,4.0,0.0,6.0
2039,1.0,3.0,0.82242227,5.0,0.0,10.0
2040,4.0,2.0,0.59744847,4.0,2.0,9.0
2041,3.0,0.0,0.08215487,2.0,6.0,8.0
2042,3.0,2.0,0.97241724,6.0,2.0,8.0
2043,2.0,2.0,0.1595838,4.0,4.0,10.0
2044,4.0,3.0,0.058776498,3.0,3.0,6.0
2045,3.0,0.0,0.38782728,3.0,5.0,5.0
2046,5.0,3.0,0.9374808,4.0,0.0,1.0
2047,1.0,0.0,0.92245877,3.0,2.0,6.0
2048,0.0,3.0,0.36797845,1.0,2.0,7.0
2049,4.0,3.0,0.03690803,3.0,3.0,6.0
2050,2.0,0.0,0.4434557,3.0,3.0,3.0
2051,1.0,1.0,0.82457054,6.0,3.0,4.0
2052,3.0,2.0,0.5289806,8.0,1.0,1.0
2053,5.0,0.0,0.7766932,2.0,7.0,6.0
2054,2.0,1.0,0.5387794,4.0,6.0,0.0
2055,3.0,1.0,0.13360858,3.0,3.0,4.0
2056,5.0,2.0,0.65794003,5.0,16.0,1.0
2057,5.0,1.0,0.122160316,5.0,5.0,3.0
2058,3.0,0.0,0.1438551,2.0,0.0,8.0
2059,5.0,2.0,0.67183983,2.0,4.0,6.0
2060,2.0,0.0,0.9708935,4.0,1.0,2.0
2061,6.0,2.0,0.3663926,3.0,0.0,5.0
2062,4.0,0.0,0.5734565,5.0,4.0,2.0
2063,3.0,1.0,0.69877625,6.0,3.0,6.0
2064,7.0,1.0,0.9480183,2.0,5.0,4.0
2065,1.0,0.0,0.63334846,6.0,0.0,1.0
2066,3.0,2.0,0.5649481,2.0,4.0,1.0
2067,1.0,2.0,0.5983442,3.0,1.0,18.0
2068,2.0,1.0,0.26257956,1.0,1.0,1.0
2069,2.0,2.0,0.50714695,2.0,1.0,2.0
2070,3.0,2.0,0.40390348,2.0,9.0,4.0
2071,0.0,2.0,0.40883124,4.0,6.0,3.0
2072,3.0,0.0,0.51257,4.0,0.0,1.0
2073,1.0,0.0,0.9645444,1.0,2.0,2.0
2074,2.0,1.0,0.45167065,6.0,7.0,4.0
2075,4.0,0.0,0.30298603,2.0,2.0,4.0
2076,3.0,0.0,0.4817425,2.0,5.0,10.0
2077,3.0,0.0,0.54220057,6.0,1.0,4.0
2078,2.0,0.0,0.14545703,2.0,4.0,4.0
2079,3.0,1.0,0.9804523,3.0,3.0,6.0
2080,5.0,2.0,0.36909568,4.0,3.0,2.0
2081,1.0,0.0,0.9530165,3.0,11.0,1.0
2082,8.0,0.0,0.27939475,3.0,3.0,3.0
2083,2.0,1.0,0.28903854,6.0,6.0,5.0
2084,6.0,0.0,0.9357413,2.0,2.0,4.0
2085,4.0,0.0,0.93228936,3.0,3.0,2.0
2086,3.0,2.0,0.41588938,3.0,4.0,7.0
2087,2.0,0.0,0.56721246,4.0,1.0,4.0
2088,1.0,0.0,0.15166748,4.0,5.0,2.0
2089,2.0,0.0,0.8510307,4.0,3.0,3.0
2090,5.0,2.0,0.59041154,4.0,7.0,5.0
2091,1.0,2.0,0.10672128,3.0,1.0,2.0
2092,2.0,0.0,0.76492965,6.0,3.0,0.0
2093,2.0,2.0,0.7857704,5.0,1.0,0.0
2094,2.0,2.0,0.5960622,5.0,3.0,0.0
2095,5.0,2.0,0.6774651,5.0,1.0,5.0
2096,3.0,0.0,0.8221663,6.0,3.0,1.0
2097,2.0,2.0,0.8952793,3.0,1.0,14.0
2098,5.0,0.0,0.9772861,1.0,6.0,6.0
2099,1.0,0.0,0.14833212,10.0,2.0,2.0
2100,7.0,1.0,0.7123351,4.0,3.0,3.0
2101,2.0,0.0,0.6083516,7.0,5.0,2.0
2102,4.0,1.0,0.4198773,3.0,3.0,2.0
2103,5.0,1.0,0.43865263,9.0,2.0,1.0
2104,2.0,0.0,0.8689548,2.0,3.0,3.0
2105,2.0,0.0,0.061029553,3.0,4.0,2.0
2106,5.0,2.0,0.7844739,3.0,1.0,9.0
2107,3.0,2.0,0.35428417,3.0,5.0,1.0
2108,4.0,0.0,0.84005797,4.0,6.0,3.0
2109,0.0,2.0,0.6035994,2.0,0.0,11.0
2110,0.0,0.0,0.73781586,6.0,3.0,3.0
2111,3.0,1.0,0.84720016,2.0,3.0,2.0
2112,1.0,2.0,0.4817108,10.0,2.0,1.0
2113,3.0,1.0,0.6500685,6.0,3.0,2.0
2114,4.0,0.0,0.20979261,3.0,3.0,3.0
2115,2.0,2.0,0.18209577,3.0,3.0,1.0
2116,1.0,2.0,0.28456926,4.0,10.0,7.0
2117,2.0,0.0,0.691358,3.0,12.0,10.0
2118,1.0,0.0,0.46767044,5.0,4.0,7.0
2119,5.0,2.0,0.5062766,1.0,11.0,1.0
2120,2.0,0.0,0.27262008,3.0,7.0,9.0
2121,6.0,0.0,0.7797507,3.0,2.0,7.0
2122,1.0,0.0,0.042354107,2.0,3.0,2.0
2123,2.0,2.0,0.45586753,1.0,4.0,8.0
2124,4.0,0.0,0.031389356,7.0,1.0,6.0
2125,3.0,1.0,0.20164406,6.0,12.0,2.0
2126,2.0,2.0,0.77329576,1.0,2.0,3.0
2127,3.0,0.0,0.05933082,2.0,9.0,0.0
2128,4.0,0.0,0.4758067,6.0,9.0,3.0
2129,2.0,0.0,0.45354247,3.0,5.0,0.0
2130,3.0,1.0,0.1968261,3.0,2.0,10.0
2131,1.0,0.0,0.5818957,2.0,5.0,3.0
2132,6.0,2.0,0.4367274,7.0,3.0,3.0
2133,6.0,0.0,0.68409634,1.0,4.0,3.0
2134,4.0,2.0,0.8727393,3.0,4.0,4.0
2135,2.0,2.0,0.5892621,3.0,6.0,4.0
2136,4.0,2.0,0.76239955,7.0,1.0,2.0
2137,2.0,0.0,0.8408253,7.0,11.0,1.0
2138,2.0,1.0,0.03554976,4.0,14.0,4.0
2139,1.0,1.0,0.83832884,4.0,5.0,4.0
2140,3.0,0.0,0.1403178,5.0,5.0,12.0
