,h_post,h_post_individualized
12507,0.98,
13957,0.9,
11799,0.92,
12125,0.84,
10827,0.86,
15349,0.76,
11836,0.84,
15376,0.94,
19368,0.8,
11169,0.54,
10783,0.92,
15775,0.9,
17400,0.96,
13443,1.0,
17323,1.0,
17983,0.68,
14092,0.96,
19905,0.7,
12788,0.86,
11909,0.9,
15047,0.86,
16373,0.98,
14455,0.94,
14129,0.56,
16037,0.92,
13628,1.0,
17280,0.84,
11426,0.8,
14256,0.56,
12107,0.9,
14127,0.78,
12967,0.92,
19036,0.82,
13385,0.56,
10874,0.9,
16830,0.8,
18263,0.68,
10679,0.7,
18807,0.88,
14970,0.78,
17580,0.94,
13391,0.92,
11946,0.84,
11981,0.98,
18604,0.74,
17739,0.86,
12046,0.62,
18475,0.86,
10085,0.9,
15110,0.98,
13777,0.66,
13265,0.94,
15718,0.96,
18237,0.84,
15837,0.6,
16369,0.88,
12271,0.96,
10986,0.68,
19434,0.9,
16463,0.9,
16885,0.94,
14819,0.76,
19189,1.0,
17278,1.0,
13864,0.9,
15585,0.9,
11190,0.88,
14243,0.88,
15016,0.88,
14301,0.92,
14171,0.98,
15990,0.86,
18474,0.98,
14517,0.94,
14658,0.94,
18525,0.88,
16201,0.96,
14144,0.86,
13508,0.96,
19572,0.66,
17500,0.86,
10462,0.94,
10493,0.66,
13255,0.52,
14847,0.98,
14955,0.96,
13338,0.84,
13881,0.68,
19547,0.96,
14697,0.82,
10839,0.82,
17532,0.94,
12630,0.88,
18722,0.96,
19209,0.76,
15618,0.9,
11368,0.88,
15321,0.92,
14184,0.94,
18950,0.7,
18719,0.86,
16754,0.94,
11515,0.94,
11609,0.92,
13326,0.8,
15007,0.92,
15995,0.86,
12787,0.98,
16177,0.9,
17469,0.68,
12482,0.94,
14635,0.92,
13950,0.86,
17456,0.98,
15913,0.92,
19743,0.88,
10733,0.84,
19168,0.54,
11103,0.62,
13057,0.8,
10173,0.94,
16441,0.94,
17244,0.84,
16312,1.0,
12153,0.68,
17225,0.92,
12011,0.98,
19001,0.5,
16723,0.86,
10808,0.94,
11484,0.54,
15448,0.94,
10826,0.64,
18651,0.88,
14047,0.56,
14138,0.8,
16607,0.9,
10531,0.92,
14950,0.92,
16478,0.94,
15070,0.98,
10829,0.94,
18015,0.98,
14215,0.86,
16815,0.9,
11104,0.98,
18527,0.96,
12672,0.88,
14107,0.76,
17003,0.94,
16878,0.98,
15498,0.92,
17600,0.92,
19074,0.96,
11900,0.82,
13545,0.82,
10651,0.88,
19999,0.78,
15895,0.84,
18377,0.84,
11967,0.9,
13715,0.96,
16371,0.9,
11587,0.92,
19923,0.94,
11844,0.94,
15787,0.64,
19387,0.92,
19342,0.9,
13880,0.92,
11167,0.94,
16937,0.64,
13118,0.98,
19228,0.92,
18004,0.92,
19852,0.92,
15912,0.96,
10620,0.88,
10068,0.88,
15014,0.92,
12911,0.88,
16956,0.92,
10297,0.92,
16410,0.94,
12786,0.82,
14200,0.94,
12640,0.84,
17485,0.98,
16546,0.88,
18535,0.92,
12281,0.88,
13981,0.8,
12845,0.94,
19058,0.82,
19284,0.88,
19652,1.0,
19915,0.92,
19355,0.64,
11374,0.76,
13969,0.92,
