,senior-level_skill
2238,1.0
3169,1.0
2655,1.0
3448,1.0
3146,1.0
3015,1.0
3088,1.0
2855,1.0
3130,1.0
3822,1.0
2915,1.0
2421,1.0
3252,1.0
2576,1.0
2269,1.0
2669,1.0
2746,1.0
2177,1.0
3869,1.0
2584,1.0
2350,1.0
3665,1.0
2415,0.0
2341,0.0
2450,1.0
3759,1.0
2021,1.0
3601,1.0
2397,1.0
3564,1.0
3789,1.0
3931,1.0
3840,1.0
2821,1.0
3073,0.0
2811,1.0
2340,1.0
3736,1.0
2364,1.0
2127,1.0
2003,1.0
2441,1.0
3512,1.0
3946,1.0
2521,1.0
3675,1.0
3670,1.0
2135,1.0
2384,0.0
2148,1.0
3103,1.0
2165,1.0
2608,1.0
2361,1.0
2874,1.0
2172,1.0
3901,0.0
3409,1.0
3188,1.0
3582,1.0
3097,1.0
3965,1.0
3410,1.0
2166,1.0
2491,0.0
3316,1.0
3243,1.0
2179,1.0
3678,1.0
3593,1.0
2979,1.0
2318,1.0
2357,1.0
3311,0.0
2363,1.0
3702,1.0
2956,1.0
3784,1.0
2276,1.0
2559,0.0
3186,1.0
3313,0.0
3220,1.0
3176,1.0
2493,1.0
2629,1.0
2425,1.0
2955,1.0
2184,1.0
3170,1.0
3321,1.0
3122,1.0
2946,1.0
3584,1.0
3302,1.0
3263,1.0
2024,1.0
2336,1.0
2193,1.0
2164,1.0
2256,1.0
2542,1.0
3212,1.0
3903,1.0
3083,1.0
2281,0.0
2557,1.0
3064,1.0
2065,1.0
2434,1.0
3211,1.0
3713,1.0
3104,1.0
2383,1.0
2792,1.0
3327,1.0
3407,1.0
2861,1.0
3451,1.0
3047,1.0
2690,1.0
3460,0.0
2613,1.0
3513,1.0
3158,1.0
3060,1.0
3498,1.0
3760,1.0
3612,1.0
2515,1.0
2790,1.0
3028,1.0
3238,1.0
2543,1.0
2520,1.0
2346,1.0
3684,1.0
2797,1.0
3699,1.0
2173,1.0
3228,1.0
2674,1.0
2743,1.0
3952,0.0
2088,1.0
2407,1.0
3554,1.0
3976,1.0
3776,1.0
2248,1.0
3935,1.0
2410,1.0
3287,1.0
2509,1.0
2910,1.0
3156,1.0
2142,1.0
2339,0.0
2679,1.0
2606,1.0
3354,1.0
2835,1.0
3359,1.0
3887,1.0
3951,1.0
3876,0.0
2860,1.0
2671,1.0
3491,1.0
3187,1.0
2223,1.0
2331,1.0
3152,1.0
2710,1.0
3653,1.0
2465,1.0
2234,1.0
2633,1.0
2405,1.0
3714,1.0
3279,1.0
3636,1.0
2174,1.0
2538,1.0
3923,1.0
3237,1.0
3927,1.0
3985,1.0
3080,1.0
2431,1.0
3850,1.0
3256,1.0
2298,1.0
3749,1.0
2976,0.0
3761,1.0
2661,1.0
3317,1.0
3893,1.0
2175,1.0
