,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,0.0,0.7970687,9.0,2.0,3.0
2001,1.0,2.0,0.8986268,3.0,4.0,6.0
2002,4.0,2.0,0.72935,4.0,6.0,3.0
2003,2.0,1.0,0.40046155,5.0,4.0,2.0
2004,0.0,2.0,0.076722145,4.0,1.0,7.0
2005,3.0,0.0,0.2591567,6.0,3.0,7.0
2006,1.0,2.0,0.9185432,3.0,4.0,3.0
2007,6.0,0.0,0.25761282,8.0,6.0,6.0
2008,1.0,2.0,0.8488978,2.0,3.0,0.0
2009,5.0,0.0,0.6395484,5.0,0.0,4.0
2010,0.0,1.0,0.6272868,2.0,6.0,5.0
2011,1.0,0.0,0.67372,6.0,0.0,6.0
2012,2.0,0.0,0.13288546,4.0,7.0,1.0
2013,0.0,0.0,0.5805832,5.0,5.0,2.0
2014,2.0,2.0,0.44676185,3.0,3.0,2.0
2015,1.0,2.0,0.037888646,7.0,3.0,2.0
2016,1.0,0.0,0.8417804,1.0,5.0,4.0
2017,2.0,2.0,0.84577894,4.0,1.0,4.0
2018,7.0,1.0,0.735011,3.0,1.0,6.0
2019,2.0,0.0,0.19065559,5.0,3.0,1.0
2020,1.0,0.0,0.45287263,2.0,2.0,2.0
2021,0.0,0.0,0.19758236,4.0,1.0,2.0
2022,2.0,0.0,0.05216801,4.0,3.0,1.0
2023,4.0,0.0,0.8505957,3.0,3.0,1.0
2024,4.0,0.0,0.2024324,3.0,2.0,3.0
2025,0.0,3.0,0.5941006,0.0,4.0,3.0
2026,2.0,2.0,0.96473205,1.0,2.0,5.0
2027,4.0,1.0,0.5215268,2.0,7.0,3.0
2028,6.0,3.0,0.1266836,1.0,0.0,7.0
2029,3.0,3.0,0.8860502,7.0,5.0,7.0
2030,0.0,1.0,0.31458688,2.0,1.0,3.0
2031,2.0,2.0,0.27469623,2.0,3.0,5.0
2032,5.0,3.0,0.5505296,2.0,7.0,4.0
2033,0.0,0.0,0.90522575,4.0,0.0,0.0
2034,3.0,1.0,0.466632,3.0,4.0,4.0
2035,3.0,2.0,0.34018195,2.0,8.0,2.0
2036,5.0,0.0,0.55869853,2.0,7.0,4.0
2037,5.0,0.0,0.97441053,6.0,2.0,7.0
2038,3.0,1.0,0.6354306,4.0,4.0,4.0
2039,3.0,2.0,0.16522431,7.0,16.0,2.0
2040,7.0,0.0,0.55946064,2.0,1.0,4.0
2041,3.0,2.0,0.5696955,6.0,8.0,4.0
2042,3.0,3.0,0.7285631,6.0,10.0,1.0
2043,5.0,0.0,0.02465713,4.0,5.0,4.0
2044,3.0,0.0,0.3827641,4.0,0.0,4.0
2045,6.0,2.0,0.5922797,2.0,12.0,1.0
2046,3.0,1.0,0.19261873,5.0,2.0,1.0
2047,7.0,3.0,0.91970825,2.0,6.0,3.0
2048,1.0,2.0,0.2017957,6.0,3.0,6.0
2049,2.0,3.0,0.62966275,5.0,3.0,2.0
2050,2.0,2.0,0.08670008,2.0,0.0,1.0
2051,2.0,0.0,0.934916,4.0,0.0,8.0
2052,5.0,0.0,0.39995527,2.0,1.0,4.0
2053,1.0,2.0,0.20922792,5.0,1.0,1.0
2054,4.0,0.0,0.6636114,3.0,6.0,1.0
2055,7.0,2.0,0.4022442,5.0,7.0,11.0
2056,2.0,3.0,0.86807406,2.0,4.0,3.0
2057,3.0,2.0,0.3089398,5.0,8.0,5.0
2058,0.0,2.0,0.7095969,2.0,2.0,5.0
2059,5.0,0.0,0.14018774,4.0,19.0,9.0
2060,0.0,2.0,0.5520549,5.0,2.0,4.0
