,y
2027,1.0
2517,0.0
2343,1.0
2701,1.0
3791,1.0
2415,1.0
2730,0.0
2675,1.0
2545,1.0
2120,1.0
3297,1.0
3064,1.0
3202,1.0
2169,1.0
3811,1.0
3123,1.0
3549,1.0
2785,1.0
2260,1.0
2890,1.0
2759,1.0
2149,1.0
2823,1.0
3669,1.0
3775,1.0
2205,1.0
2574,1.0
3978,1.0
2140,1.0
2988,1.0
3294,1.0
3051,1.0
3106,1.0
2195,1.0
2109,1.0
2101,1.0
3809,1.0
2361,1.0
2757,1.0
3969,1.0
3837,1.0
2946,1.0
3330,0.0
3963,1.0
2812,1.0
3845,1.0
2251,1.0
3176,1.0
2523,1.0
2744,1.0
3977,1.0
2178,1.0
3175,1.0
2617,1.0
3373,1.0
2058,1.0
2450,1.0
2347,1.0
3524,1.0
3754,1.0
2853,1.0
2194,1.0
3671,1.0
3722,1.0
2258,1.0
2536,0.0
2460,1.0
3784,1.0
3962,0.0
3305,1.0
2469,1.0
2843,1.0
2515,1.0
2908,1.0
3478,1.0
2570,1.0
2040,1.0
2879,1.0
2069,0.0
3868,1.0
3884,1.0
3583,1.0
2724,1.0
2147,1.0
2158,1.0
2270,1.0
2494,1.0
3693,1.0
3488,1.0
2971,1.0
3921,1.0
3102,0.0
3687,1.0
3539,1.0
3680,1.0
3248,1.0
3944,1.0
2956,1.0
2432,0.0
3149,0.0
2702,1.0
2188,1.0
2034,1.0
2322,1.0
3852,1.0
2422,1.0
2502,1.0
3468,1.0
3555,1.0
2910,1.0
3284,1.0
3442,1.0
2939,1.0
3073,1.0
3586,1.0
3323,1.0
2713,1.0
2345,0.0
2551,1.0
3931,1.0
3522,1.0
3632,1.0
2232,1.0
2543,1.0
3172,1.0
3983,1.0
2392,1.0
3440,0.0
2096,1.0
3139,0.0
2324,1.0
3271,1.0
2279,0.0
3391,1.0
2266,0.0
2649,1.0
2995,1.0
2213,0.0
3056,1.0
2577,1.0
3877,1.0
2242,1.0
2196,1.0
3178,1.0
2894,1.0
2202,1.0
3795,1.0
2367,1.0
3174,1.0
3213,0.0
3475,1.0
2457,1.0
3027,0.0
3572,1.0
2526,1.0
3902,1.0
2834,1.0
3493,1.0
2965,1.0
2907,1.0
3390,1.0
3861,1.0
3827,1.0
3615,1.0
3707,1.0
3419,1.0
3958,1.0
3014,1.0
3881,1.0
3846,1.0
3228,1.0
3621,1.0
3225,1.0
2094,1.0
2862,1.0
3182,1.0
3728,1.0
3783,1.0
2337,1.0
2878,1.0
3113,1.0
2007,1.0
3393,1.0
2595,1.0
2788,1.0
3882,1.0
2075,1.0
2887,1.0
2947,1.0
2925,1.0
3348,1.0
3618,0.0
2867,1.0
3648,1.0
3748,1.0
3229,1.0
3387,1.0
3026,1.0
3788,1.0
2384,0.0
