ix,goal_cost,intv_cost
3966,0.878,15.0
3512,0.868,10.0
2413,0.96,5.0
3829,0.984,10.0
3347,0.98,10.0
3177,0.93,5.0
3723,0.868,10.0
3652,0.956,10.0
3531,0.964,10.0
3986,0.878,10.0
3282,0.988,10.0
3972,0.974,5.0
2785,0.86,10.0
3999,0.996,10.0
2420,0.88,15.0
2097,0.874,5.0
2668,0.98,10.0
2488,0.982,10.0
2466,0.98,5.0
3544,0.882,5.0
3056,0.95,10.0
2044,0.998,5.0
3706,0.86,15.0
2605,0.968,5.0
3335,0.974,15.0
3062,0.998,10.0
2137,0.99,15.0
2476,0.988,15.0
2892,0.962,5.0
3116,0.99,15.0
3289,0.944,10.0
2439,0.872,10.0
3184,0.948,5.0
3714,0.994,10.0
3229,0.906,15.0
3150,0.996,15.0
2861,0.964,5.0
3540,0.89,15.0
3325,0.884,15.0
3703,0.952,15.0
3846,0.992,15.0
3553,0.98,10.0
3079,0.996,5.0
2527,0.956,15.0
2665,0.99,15.0
3138,0.958,15.0
2493,0.988,15.0
2367,0.874,15.0
2229,0.98,15.0
3759,0.968,10.0
3065,0.858,5.0
2017,0.904,5.0
2555,0.998,15.0
2450,0.954,10.0
2607,0.888,15.0
3686,0.948,5.0
3529,0.93,10.0
2767,0.872,15.0
3136,0.874,10.0
3679,0.868,5.0
3485,0.954,10.0
3769,0.866,5.0
2513,0.872,10.0
3816,0.868,15.0
2551,0.89,10.0
3113,0.864,5.0
2520,0.994,5.0
2320,0.952,5.0
2807,0.988,10.0
2506,0.994,10.0
2395,0.994,15.0
2637,0.866,15.0
3086,0.984,10.0
2718,0.874,5.0
3937,0.992,15.0
3850,0.884,5.0
3303,0.894,10.0
3916,0.98,10.0
2903,0.87,5.0
2368,0.868,15.0
3312,0.968,15.0
3174,0.99,10.0
2778,0.958,5.0
3889,0.908,10.0
3181,0.984,5.0
3015,0.988,10.0
3361,0.88,5.0
3064,0.984,10.0
2701,0.944,5.0
3494,0.89,15.0
2412,0.892,5.0
2257,0.954,10.0
3475,0.952,5.0
3694,0.96,10.0
2271,0.996,5.0
2620,0.996,15.0
2437,0.97,5.0
3548,0.994,15.0
3196,0.942,10.0
2587,0.964,10.0
2900,0.874,10.0
2834,0.946,10.0
3535,0.94,5.0
3426,0.966,10.0
2401,0.958,15.0
2382,0.94,10.0
2677,0.954,5.0
3989,0.956,10.0
2736,0.958,10.0
3157,0.944,10.0
2754,0.892,5.0
2241,0.94,5.0
3001,0.99,15.0
2397,0.884,5.0
3205,0.956,5.0
3911,0.866,5.0
3859,0.954,5.0
3230,0.874,15.0
3809,0.89,5.0
2028,0.966,5.0
2291,1.0,5.0
3669,0.944,10.0
2406,0.996,5.0
3661,0.872,5.0
3384,0.948,10.0
3653,0.882,15.0
3349,0.944,10.0
2084,0.948,15.0
3305,0.87,15.0
3628,0.942,10.0
3857,0.992,10.0
2169,0.952,15.0
2477,0.96,15.0
3674,0.998,15.0
2623,0.942,15.0
3357,0.96,5.0
3985,0.958,10.0
3066,0.864,15.0
3890,0.902,10.0
3021,0.862,15.0
3662,0.882,15.0
2160,0.924,5.0
2788,0.892,15.0
3466,0.948,10.0
2643,0.964,10.0
2297,0.866,5.0
2391,0.994,10.0
3225,0.958,5.0
2950,0.954,10.0
2057,0.956,10.0
2780,0.952,10.0
3439,0.946,10.0
2146,0.956,15.0
2487,0.998,5.0
3867,0.988,15.0
2828,0.998,5.0
2532,0.974,15.0
2622,0.95,5.0
3292,0.876,5.0
3415,0.982,5.0
3710,0.956,10.0
2687,0.952,10.0
2682,0.9,5.0
3741,0.99,15.0
2659,0.964,5.0
2235,0.962,10.0
2745,0.994,15.0
2975,0.988,10.0
3768,0.88,5.0
3883,0.894,15.0
3245,0.86,10.0
2409,0.986,10.0
2221,0.88,15.0
2734,0.978,10.0
3575,0.864,10.0
3423,0.998,10.0
2295,0.882,5.0
2852,0.988,5.0
2644,0.98,15.0
2063,0.942,10.0
2266,0.948,10.0
2808,0.946,5.0
3028,0.996,15.0
2023,0.956,5.0
2425,0.976,10.0
2470,0.882,15.0
3185,0.998,10.0
3488,0.87,10.0
2468,0.992,15.0
3555,0.954,15.0
3707,0.954,10.0
3562,0.956,10.0
2356,0.96,15.0
3750,0.99,5.0
2954,0.874,15.0
3685,0.996,10.0
3203,0.954,10.0
2594,0.998,5.0
2335,0.864,15.0
2988,0.86,5.0
