,years_experience,degree
3868,1.0,1.0
2931,0.0,2.0
3316,1.0,1.0
3683,0.0,1.0
3345,1.0,1.0
2471,0.0,3.0
2700,0.0,1.0
2858,2.0,0.0
2282,1.0,1.0
2092,2.0,2.0
3018,1.0,1.0
2955,0.0,1.0
3660,0.0,3.0
3059,1.0,1.0
3078,0.0,1.0
3927,1.0,3.0
2176,3.0,1.0
2016,1.0,1.0
3176,0.0,2.0
2933,0.0,1.0
2319,1.0,1.0
3301,2.0,2.0
3711,0.0,2.0
3135,1.0,2.0
2805,0.0,2.0
3912,1.0,2.0
2207,2.0,1.0
2054,0.0,1.0
3054,0.0,1.0
2518,3.0,1.0
3891,2.0,0.0
3518,1.0,3.0
3743,1.0,2.0
3860,0.0,1.0
2707,0.0,1.0
3636,0.0,1.0
3663,0.0,2.0
3777,1.0,1.0
2901,2.0,1.0
3229,0.0,3.0
3914,1.0,2.0
2457,0.0,1.0
3796,3.0,1.0
3303,0.0,1.0
2618,1.0,1.0
3981,0.0,1.0
2868,1.0,1.0
3810,0.0,1.0
3452,0.0,1.0
3172,0.0,3.0
2500,1.0,3.0
3362,1.0,0.0
3048,1.0,3.0
2534,0.0,1.0
2564,0.0,1.0
3162,0.0,1.0
2430,2.0,1.0
3254,0.0,2.0
2543,0.0,2.0
3381,0.0,3.0
3741,0.0,2.0
3761,0.0,3.0
3929,1.0,1.0
3405,1.0,1.0
3439,0.0,2.0
3703,1.0,1.0
3873,0.0,2.0
3998,1.0,1.0
2841,0.0,2.0
2793,2.0,1.0
3930,0.0,3.0
2913,0.0,2.0
3490,0.0,1.0
3036,0.0,3.0
3582,2.0,1.0
3299,3.0,1.0
3612,0.0,1.0
3540,0.0,1.0
2262,0.0,3.0
2552,1.0,2.0
3428,1.0,2.0
2012,0.0,3.0
3658,1.0,1.0
3632,0.0,2.0
3980,0.0,1.0
2623,1.0,1.0
2685,1.0,1.0
2626,1.0,1.0
2139,1.0,1.0
3555,1.0,1.0
3610,0.0,1.0
2375,1.0,1.0
3353,0.0,3.0
3542,1.0,3.0
3330,1.0,1.0
3053,1.0,1.0
2936,1.0,0.0
3425,0.0,1.0
2877,1.0,2.0
3256,1.0,1.0
3764,1.0,1.0
2709,1.0,1.0
3983,1.0,1.0
3714,0.0,3.0
3669,0.0,1.0
2267,1.0,0.0
2602,0.0,2.0
3697,1.0,2.0
3987,3.0,1.0
3795,0.0,3.0
3449,0.0,1.0
2119,0.0,3.0
2374,0.0,1.0
2246,0.0,3.0
3403,0.0,1.0
3992,0.0,2.0
3536,0.0,2.0
3887,1.0,0.0
3765,0.0,1.0
2128,0.0,1.0
3368,0.0,2.0
2379,0.0,3.0
3321,1.0,1.0
3106,1.0,1.0
2385,1.0,1.0
3520,0.0,3.0
2701,0.0,1.0
3541,0.0,3.0
2711,2.0,1.0
2034,2.0,1.0
3009,0.0,2.0
2905,1.0,1.0
3962,1.0,1.0
3977,0.0,3.0
3352,1.0,1.0
3780,1.0,1.0
2727,0.0,1.0
3931,1.0,2.0
2745,1.0,1.0
2098,0.0,1.0
2315,1.0,0.0
3668,0.0,2.0
3627,0.0,1.0
2087,0.0,3.0
2856,1.0,1.0
3881,0.0,3.0
3567,0.0,1.0
2009,0.0,1.0
3119,0.0,2.0
3664,1.0,1.0
2967,0.0,3.0
3065,3.0,0.0
2545,3.0,1.0
2321,0.0,2.0
3530,2.0,1.0
2491,1.0,1.0
2370,1.0,1.0
3334,2.0,1.0
3763,0.0,3.0
3097,2.0,1.0
2033,2.0,1.0
2184,0.0,3.0
3808,0.0,1.0
2030,0.0,2.0
3343,0.0,1.0
2206,1.0,1.0
3592,0.0,1.0
2506,0.0,2.0
2061,0.0,1.0
2520,0.0,1.0
2764,1.0,1.0
3421,0.0,2.0
2428,0.0,3.0
3462,0.0,1.0
2503,0.0,2.0
2043,1.0,1.0
2391,0.0,2.0
2558,0.0,1.0
3246,2.0,1.0
2994,1.0,1.0
3781,0.0,1.0
2965,1.0,1.0
2145,0.0,1.0
3950,0.0,3.0
3888,2.0,0.0
3326,0.0,1.0
2215,0.0,1.0
3239,1.0,1.0
3182,1.0,3.0
3046,0.0,3.0
2223,2.0,2.0
3494,1.0,2.0
2549,1.0,1.0
3828,1.0,1.0
3858,1.0,3.0
2278,0.0,1.0
3160,0.0,3.0
2415,2.0,2.0
3502,1.0,3.0
2485,0.0,2.0
