,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,2.0,0.6893275,7.0,1.0,3.0
2001,7.0,2.0,0.8055048,3.0,8.0,4.0
2002,0.0,3.0,0.15712047,4.0,5.0,6.0
2003,5.0,2.0,0.4612348,2.0,10.0,6.0
2004,1.0,2.0,0.5621954,3.0,10.0,2.0
2005,3.0,2.0,0.46320844,3.0,7.0,3.0
2006,4.0,2.0,0.42868507,2.0,2.0,5.0
2007,1.0,2.0,0.49749076,8.0,2.0,4.0
2008,1.0,1.0,0.9176831,5.0,1.0,3.0
2009,1.0,0.0,0.037107587,0.0,2.0,4.0
2010,5.0,0.0,0.7856027,5.0,6.0,0.0
2011,1.0,1.0,0.18589759,5.0,1.0,4.0
2012,6.0,0.0,0.056346416,1.0,4.0,0.0
2013,3.0,1.0,0.98821807,3.0,2.0,6.0
2014,5.0,3.0,0.9997523,3.0,1.0,3.0
2015,1.0,2.0,0.3390695,5.0,1.0,5.0
2016,0.0,1.0,0.8260442,3.0,4.0,5.0
2017,1.0,3.0,0.85762477,1.0,6.0,4.0
2018,5.0,2.0,0.9421668,3.0,3.0,9.0
2019,1.0,3.0,0.67512727,3.0,2.0,2.0
2020,3.0,0.0,0.46075344,9.0,2.0,2.0
2021,7.0,2.0,0.2431767,3.0,4.0,1.0
2022,4.0,1.0,0.45122004,7.0,5.0,9.0
2023,3.0,2.0,0.96657157,6.0,3.0,5.0
2024,3.0,2.0,0.8771918,1.0,2.0,7.0
2025,2.0,2.0,0.3213632,1.0,5.0,5.0
2026,1.0,0.0,0.47958362,7.0,1.0,4.0
2027,2.0,0.0,0.99869573,6.0,2.0,1.0
2028,3.0,3.0,0.093660116,4.0,2.0,1.0
2029,2.0,2.0,0.07008731,6.0,7.0,7.0
2030,3.0,1.0,0.7618896,8.0,2.0,3.0
2031,1.0,0.0,0.759616,4.0,0.0,3.0
2032,2.0,0.0,0.56829524,2.0,3.0,5.0
2033,3.0,1.0,0.22157133,4.0,2.0,4.0
2034,4.0,0.0,0.23094356,4.0,6.0,2.0
2035,0.0,2.0,0.08164847,7.0,1.0,1.0
2036,2.0,0.0,0.6341425,2.0,10.0,3.0
2037,1.0,2.0,0.4263724,2.0,1.0,4.0
2038,1.0,0.0,0.2766919,3.0,0.0,4.0
2039,3.0,1.0,0.537081,4.0,3.0,1.0
2040,4.0,2.0,0.19835913,5.0,3.0,0.0
2041,1.0,1.0,0.61790085,1.0,15.0,7.0
2042,5.0,2.0,0.23514497,4.0,1.0,4.0
2043,3.0,0.0,0.7283964,2.0,1.0,4.0
2044,4.0,2.0,0.66702044,3.0,5.0,5.0
2045,4.0,0.0,0.21619916,6.0,5.0,7.0
2046,3.0,0.0,0.05583906,4.0,0.0,11.0
