,years_experience,degree
2715,0.0,3.0
2390,1.0,0.0
2642,2.0,0.0
3698,0.0,1.0
2346,0.0,1.0
3021,2.0,0.0
2810,1.0,1.0
2373,0.0,2.0
3036,0.0,3.0
3127,1.0,0.0
3948,0.0,3.0
3853,0.0,1.0
3592,0.0,1.0
2961,0.0,3.0
3681,2.0,0.0
2422,1.0,0.0
2787,0.0,2.0
3891,2.0,0.0
2160,0.0,1.0
3103,1.0,0.0
3998,1.0,0.0
3256,2.0,1.0
2109,0.0,3.0
2675,0.0,3.0
2404,0.0,1.0
2135,1.0,0.0
2143,0.0,3.0
2450,1.0,0.0
3095,0.0,3.0
2016,1.0,1.0
3227,0.0,1.0
3099,0.0,2.0
2620,0.0,2.0
3895,0.0,1.0
2098,0.0,3.0
3940,1.0,0.0
3589,0.0,3.0
3651,2.0,0.0
2334,3.0,0.0
2557,0.0,1.0
2534,0.0,2.0
3107,0.0,1.0
2499,0.0,3.0
3619,1.0,0.0
3782,1.0,0.0
3361,0.0,3.0
2462,1.0,1.0
2532,0.0,1.0
2550,0.0,3.0
3647,1.0,1.0
3984,1.0,0.0
3888,0.0,3.0
2864,0.0,3.0
3354,1.0,1.0
3389,0.0,3.0
2879,1.0,1.0
3472,0.0,1.0
3382,0.0,1.0
3886,0.0,3.0
3180,0.0,2.0
2250,1.0,1.0
2901,0.0,3.0
2966,0.0,3.0
3991,0.0,3.0
2573,0.0,2.0
3505,0.0,1.0
3406,1.0,0.0
2781,0.0,2.0
3453,1.0,0.0
2187,0.0,1.0
3720,0.0,3.0
3508,1.0,1.0
3744,0.0,1.0
3664,0.0,1.0
2289,1.0,1.0
2831,1.0,0.0
3693,0.0,1.0
3883,0.0,3.0
2477,2.0,0.0
2727,1.0,2.0
2112,0.0,1.0
2793,2.0,0.0
3282,1.0,2.0
2410,1.0,1.0
2174,0.0,3.0
3475,1.0,0.0
2766,1.0,1.0
2621,0.0,3.0
3326,1.0,1.0
2461,2.0,0.0
2076,1.0,1.0
3058,0.0,2.0
3301,0.0,1.0
2252,2.0,0.0
2108,1.0,0.0
3837,0.0,3.0
2261,2.0,0.0
2500,0.0,1.0
2370,0.0,3.0
3087,0.0,2.0
3497,3.0,0.0
3813,0.0,1.0
3104,0.0,1.0
3034,0.0,2.0
2282,0.0,2.0
2006,0.0,1.0
2546,0.0,2.0
2068,0.0,2.0
2413,0.0,1.0
2089,0.0,3.0
3850,1.0,1.0
3271,0.0,3.0
2943,2.0,1.0
2281,0.0,1.0
2603,2.0,0.0
2586,0.0,3.0
3645,1.0,0.0
2445,0.0,2.0
3136,1.0,1.0
2928,0.0,3.0
3565,0.0,2.0
3284,0.0,3.0
3144,1.0,0.0
3197,0.0,1.0
3380,0.0,3.0
3799,0.0,2.0
2453,0.0,3.0
3168,1.0,0.0
2931,0.0,3.0
2336,1.0,0.0
2964,0.0,2.0
2673,1.0,1.0
2882,0.0,1.0
3425,1.0,0.0
2737,0.0,1.0
2331,2.0,0.0
3378,0.0,1.0
2300,0.0,2.0
3155,0.0,1.0
2757,0.0,1.0
2045,2.0,1.0
2718,0.0,1.0
3071,0.0,2.0
3312,1.0,2.0
3997,0.0,1.0
3513,0.0,1.0
3708,0.0,1.0
3044,1.0,0.0
3062,0.0,3.0
2269,0.0,3.0
3974,0.0,2.0
3478,1.0,1.0
2592,2.0,0.0
3557,0.0,2.0
2920,0.0,1.0
3424,0.0,2.0
3957,1.0,0.0
2762,1.0,1.0
2496,0.0,1.0
2359,1.0,1.0
3929,2.0,0.0
2168,0.0,3.0
3512,0.0,1.0
3390,0.0,1.0
3710,2.0,1.0
2524,1.0,0.0
3205,0.0,2.0
3584,0.0,3.0
3147,0.0,1.0
2723,2.0,0.0
2279,0.0,3.0
3835,2.0,0.0
2523,0.0,3.0
3073,2.0,0.0
2962,0.0,1.0
2215,0.0,2.0
3764,1.0,0.0
3097,1.0,1.0
3492,0.0,1.0
3753,0.0,3.0
3847,0.0,3.0
3363,2.0,0.0
3395,1.0,0.0
3613,0.0,2.0
3595,0.0,2.0
3080,0.0,3.0
2046,0.0,3.0
2465,1.0,1.0
3007,3.0,0.0
2132,3.0,0.0
3541,0.0,3.0
2862,2.0,0.0
2305,0.0,1.0
3421,1.0,1.0
2180,2.0,0.0
2224,0.0,3.0
3522,0.0,3.0
3161,0.0,1.0
2769,0.0,2.0
2129,2.0,0.0
