,years_experience,degree
3226,0.0,1.0
2081,1.0,1.0
3264,2.0,0.0
2932,2.0,0.0
2193,0.0,3.0
3175,0.0,2.0
2693,0.0,1.0
3533,1.0,1.0
3155,0.0,3.0
2653,0.0,3.0
3645,1.0,1.0
2757,2.0,1.0
3021,1.0,2.0
3194,0.0,2.0
2060,0.0,1.0
3038,0.0,3.0
3890,0.0,2.0
3406,1.0,0.0
2152,0.0,3.0
2025,0.0,1.0
2326,1.0,1.0
2013,0.0,1.0
2749,1.0,0.0
3763,0.0,3.0
2041,1.0,1.0
3637,0.0,2.0
3580,1.0,1.0
3347,2.0,1.0
2014,1.0,1.0
3039,0.0,3.0
2515,1.0,1.0
3906,0.0,3.0
3766,0.0,3.0
2779,1.0,0.0
2655,0.0,1.0
3636,1.0,1.0
2351,1.0,1.0
2910,1.0,2.0
2527,0.0,1.0
3825,1.0,1.0
3895,1.0,0.0
3854,2.0,0.0
2971,1.0,0.0
3215,0.0,2.0
3660,2.0,1.0
3922,0.0,2.0
3331,0.0,2.0
2750,0.0,2.0
2930,0.0,2.0
2270,2.0,0.0
2077,0.0,1.0
2908,0.0,2.0
2695,2.0,1.0
2652,0.0,1.0
3290,2.0,0.0
3928,0.0,1.0
2710,2.0,1.0
2468,0.0,1.0
3320,0.0,2.0
3393,2.0,0.0
2620,0.0,3.0
3869,1.0,0.0
2880,2.0,0.0
2472,0.0,1.0
2078,0.0,3.0
2318,0.0,1.0
3847,0.0,1.0
3233,0.0,2.0
2926,0.0,2.0
2810,0.0,1.0
3069,0.0,3.0
2895,0.0,3.0
2345,1.0,1.0
3628,0.0,2.0
3401,0.0,2.0
2012,0.0,2.0
2825,0.0,2.0
3864,1.0,0.0
3752,0.0,1.0
3229,1.0,0.0
2393,0.0,1.0
2483,2.0,1.0
2411,1.0,1.0
2388,0.0,3.0
3907,2.0,1.0
3977,0.0,2.0
3785,1.0,1.0
3682,0.0,3.0
3664,2.0,1.0
3216,0.0,2.0
3502,0.0,1.0
2581,0.0,3.0
2179,0.0,1.0
3944,0.0,1.0
2294,2.0,0.0
3601,2.0,0.0
3101,0.0,1.0
3792,0.0,1.0
2043,1.0,1.0
3803,1.0,1.0
3787,1.0,0.0
2743,0.0,1.0
3431,0.0,3.0
2248,0.0,1.0
2224,2.0,0.0
3344,0.0,2.0
3772,0.0,3.0
2092,1.0,0.0
3033,0.0,2.0
2525,0.0,3.0
2705,1.0,0.0
2667,0.0,1.0
2600,0.0,2.0
3402,1.0,1.0
3309,0.0,1.0
3969,0.0,3.0
2559,0.0,2.0
2058,2.0,0.0
3227,1.0,0.0
2331,1.0,0.0
2354,1.0,0.0
3647,1.0,1.0
3146,0.0,1.0
3800,0.0,2.0
2136,0.0,3.0
3689,0.0,1.0
2747,1.0,0.0
3441,1.0,0.0
3161,0.0,2.0
3167,1.0,2.0
3314,0.0,3.0
3103,1.0,1.0
2741,0.0,3.0
3250,1.0,0.0
2746,0.0,2.0
3733,0.0,1.0
3500,2.0,1.0
2709,1.0,1.0
3072,1.0,1.0
2566,1.0,1.0
2730,2.0,0.0
2106,0.0,2.0
3606,2.0,0.0
3193,0.0,2.0
3679,0.0,2.0
3764,1.0,0.0
2678,0.0,3.0
3900,1.0,2.0
2687,1.0,2.0
2163,0.0,3.0
3242,0.0,3.0
2265,0.0,2.0
3324,0.0,1.0
3240,0.0,1.0
3428,1.0,0.0
3151,1.0,1.0
3236,1.0,1.0
3852,1.0,0.0
2101,0.0,1.0
2914,1.0,2.0
3662,1.0,1.0
3968,0.0,2.0
3149,2.0,0.0
2383,0.0,1.0
2047,2.0,1.0
2644,0.0,3.0
2557,1.0,2.0
3557,0.0,2.0
3512,1.0,2.0
2599,0.0,1.0
3362,0.0,3.0
2379,0.0,2.0
3536,2.0,1.0
3047,1.0,0.0
3403,2.0,0.0
3228,1.0,2.0
3648,1.0,0.0
2915,0.0,2.0
2291,0.0,1.0
3627,1.0,1.0
2597,1.0,1.0
2117,0.0,1.0
2031,0.0,2.0
3603,0.0,1.0
3372,1.0,0.0
3933,1.0,1.0
2376,1.0,1.0
2486,1.0,0.0
3483,0.0,2.0
2526,0.0,1.0
3288,1.0,1.0
2994,0.0,2.0
3762,2.0,0.0
2400,2.0,0.0
2636,3.0,0.0
3355,0.0,2.0
3307,2.0,0.0
3868,0.0,3.0
2244,2.0,0.0
3063,0.0,1.0
