ix,goal_cost,intv_cost
3808,1.0,2.3
3146,1.0,0.7
2498,1.0,1.0
2976,1.0,0.7
2074,1.0,3.2
2971,1.0,3.7
2779,1.0,1.6
3611,1.0,3.0
3157,1.0,0.1
3238,1.0,1.8
2382,1.0,1.2
3412,1.0,0.5
3283,1.0,0.8
3824,1.0,3.6
3812,1.0,0.2
3059,1.0,2.0
2950,1.0,3.9
2003,1.0,2.3
2027,1.0,3.5
3615,1.0,2.9
3593,1.0,1.8
3256,1.0,2.7
3149,1.0,4.9
3985,1.0,3.7
3642,1.0,0.2
2608,1.0,2.0
2854,1.0,1.3
3698,1.0,2.4
3860,1.0,0.7
2429,1.0,2.4
2831,1.0,2.0
2228,1.0,4.6
2226,1.0,0.9
3683,1.0,2.5
3258,1.0,2.2
2450,1.0,0.5
3868,1.0,1.3
2048,1.0,0.6
3832,1.0,1.0
2398,1.0,4.4
2155,1.0,1.6
3274,1.0,5.1
3930,1.0,3.4
2750,1.0,2.6
2662,1.0,4.6
3194,1.0,0.2
2958,1.0,0.9
3016,1.0,3.0
3086,1.0,3.1999999999999997
2220,1.0,3.8
2105,1.0,0.2
3651,1.0,4.6
3736,1.0,1.0
3873,1.0,1.5
3218,1.0,0.4
2404,1.0,3.8
3237,1.0,0.5
2467,1.0,3.2
3889,1.0,1.5
3763,1.0,3.7
2307,1.0,1.1
2887,1.0,2.2
3635,1.0,1.1
2833,1.0,2.7
2548,1.0,3.8000000000000003
3853,1.0,0.30000000000000004
3300,1.0,0.1
2844,1.0,4.199999999999999
3588,1.0,3.9
2293,1.0,0.9
3989,1.0,3.3
3617,1.0,4.7
2050,1.0,2.4
3304,1.0,1.9
3618,1.0,0.8
3374,1.0,1.3
3756,1.0,4.5
2756,1.0,2.2
2632,1.0,2.3
3395,1.0,1.3
3450,1.0,4.699999999999999
2180,1.0,0.4
3673,1.0,4.0
3768,1.0,0.6
2944,1.0,0.6
2650,1.0,4.2
2389,1.0,4.8
2932,1.0,2.5
3390,1.0,1.8
2588,1.0,1.5
3393,1.0,0.5
3310,1.0,2.4
2281,1.0,4.3
3423,1.0,2.7
2304,1.0,1.3
3847,1.0,4.4
2173,1.0,3.1
2654,1.0,2.8000000000000003
2113,1.0,0.8
2274,1.0,1.7000000000000002
3010,1.0,1.0
2571,1.0,1.4
2898,1.0,2.5
3624,1.0,0.7
2664,1.0,0.4
2330,1.0,0.3
3942,1.0,3.4
3384,1.0,2.0
3837,1.0,5.2
2469,1.0,1.9
2225,1.0,1.4
3056,1.0,2.1
3410,1.0,2.9
2635,1.0,0.2
3730,1.0,0.5
3075,1.0,0.2
2208,1.0,2.5
2703,1.0,2.4
3408,1.0,1.2000000000000002
3417,1.0,0.5
2083,1.0,3.3000000000000003
3051,1.0,1.1
3239,1.0,5.3
3774,1.0,0.5
3302,1.0,2.4
2121,1.0,3.2
3984,1.0,4.699999999999999
2616,1.0,4.7
2925,1.0,2.2
3944,1.0,5.6
3472,1.0,1.7
2233,1.0,1.2
3346,1.0,3.3
2694,1.0,0.6
3214,1.0,1.1
2328,1.0,1.9
2519,1.0,0.1
2059,1.0,0.8
2804,1.0,1.3
3470,1.0,2.8000000000000003
2452,1.0,1.1
2946,1.0,1.3
3163,1.0,0.2
3195,1.0,1.5
3865,1.0,5.6
2768,1.0,3.5
3751,1.0,3.2
3753,1.0,1.1
2478,1.0,1.0
2098,1.0,1.1
2379,1.0,7.0
3494,1.0,1.2
3245,1.0,1.6
3503,1.0,3.4
3828,1.0,1.5
2246,1.0,2.0
2247,1.0,1.8
3120,1.0,1.6
2315,1.0,1.2
3876,1.0,3.2
2515,1.0,1.3
2973,1.0,4.6
2917,1.0,2.1
3485,1.0,1.6
2481,1.0,0.3
3711,1.0,2.6
2790,1.0,3.2
3405,1.0,2.0999999999999996
2901,1.0,2.3
2766,1.0,1.2
3269,1.0,2.7
3831,1.0,5.0
2104,1.0,0.8
2674,1.0,4.2
2623,1.0,2.9000000000000004
3003,1.0,0.5
3681,1.0,1.3
2533,1.0,0.9
3462,1.0,1.8
2347,1.0,1.6
2679,1.0,1.1
3833,1.0,0.6
3550,1.0,1.2
2012,1.0,1.9
2015,1.0,0.4
3315,1.0,3.5
3913,1.0,3.4
3744,1.0,1.8
3790,1.0,2.2
2858,1.0,1.8
2021,1.0,2.5
3197,1.0,0.5
2975,1.0,0.6000000000000001
3715,1.0,0.8
2997,1.0,0.1
3932,1.0,3.4
2036,1.0,2.8
2788,1.0,4.6
3259,1.0,1.6
2062,1.0,2.5
