,u_x1,u_x2,u_y,u_x3
2000,-0.38469544,1.5210836,0.8168484,-0.91233057
2001,0.25838646,-0.060716644,0.06286001,1.8064219
2002,0.36463338,0.56829756,0.35402453,-1.0107297
2003,-0.83242494,-0.18945189,0.7375766,-0.09470678
2004,-0.20032747,-0.23531233,0.51524496,0.62659466
2005,-2.216582,1.8285317,0.49491036,-1.5110359
2006,1.6308265,-2.3575022,0.86478364,0.51977503
2007,0.3241106,-0.34612277,0.24249363,0.6748477
2008,-0.22207005,-0.6899698,0.029710889,0.5179567
2009,2.772963,0.44086143,0.3098247,-0.44778806
2010,-0.49526533,-0.6979487,0.6276386,-1.0898168
2011,0.46887952,-0.23493479,0.7760953,1.0433561
2012,-0.75803685,-0.106744796,0.9425132,0.063349314
2013,0.7041182,1.5550104,0.83035123,-0.14524674
2014,0.45187405,1.3388138,0.07666981,0.6278912
2015,0.291597,-0.9993043,0.46530628,0.4834306
2016,-1.6155322,-0.06147285,0.86432934,1.3724015
2017,0.16005714,-0.095644504,0.82143307,0.82887435
2018,2.0772622,0.42403224,0.2530738,0.88152874
2019,-0.750378,-0.7632433,0.42407048,1.2527446
2020,-0.42316425,1.2164671,0.43359447,0.29547852
2021,-1.2838472,-0.064804085,0.0063410997,-0.58421296
2022,0.13415986,0.4406319,0.9540652,-2.223215
2023,0.13951823,-1.1359746,0.46075857,1.3286827
2024,0.47897655,-1.5705271,0.5874376,-0.07173507
2025,-0.24750605,1.2766324,0.3586353,-0.66825974
2026,1.5782971,0.0987292,0.5387287,-0.40241882
2027,-0.35473594,-1.4595243,0.54419816,-0.98908526
2028,-0.6659182,-0.29945713,0.09950662,-1.7830838
2029,-0.3618843,-0.07253798,0.84504616,-0.97306746
2030,-0.92194,0.3092423,0.3954363,1.4339076
2031,0.34706122,-1.6235058,0.5707512,0.84888715
2032,0.3031564,1.5806949,0.19520319,0.71896774
2033,0.5147551,0.75663346,0.41742742,1.7243363
2034,1.0092281,0.35364452,0.55249906,0.32548934
2035,-1.3541306,-0.7342314,0.8665861,0.29069012
