,y_hat
2087,False
3745,False
3337,False
3463,False
2300,False
2445,False
2140,False
2915,False
3599,False
3018,False
3690,False
2895,False
3075,False
3317,False
2352,False
3340,False
2931,False
2497,False
3778,False
3209,False
2149,False
3996,False
3056,False
2909,False
2196,False
2723,False
2193,False
2538,False
2241,False
3127,False
3533,False
3054,False
2132,False
2626,False
3846,False
2348,False
2528,False
3217,False
2996,False
3084,False
2386,False
2923,False
3768,False
3981,False
2622,False
2209,False
3922,False
2153,False
3698,False
2253,False
2385,False
3861,False
3504,False
2740,False
3551,False
3014,False
2525,False
3871,False
3020,False
2918,False
2226,False
3349,False
2867,False
3462,False
2885,False
3917,False
2786,False
2393,False
3475,False
3125,False
2760,False
2677,False
3004,False
2137,False
3794,False
3548,False
3624,False
2715,False
2833,False
3465,False
3214,False
2636,False
2619,False
3295,False
2756,False
3445,False
3699,False
3566,False
2408,False
2800,False
3457,False
2199,False
2818,False
2597,False
2601,False
2159,False
2946,False
2960,False
3488,False
2142,False
3118,False
2823,False
3189,False
3925,False
2206,False
2439,False
3177,False
2427,False
2554,False
2770,False
2515,False
3083,False
3182,False
3413,False
2650,False
2211,False
2574,False
3853,False
3194,False
2098,False
2767,False
2744,False
2491,False
2271,False
2719,False
2003,False
2661,False
3141,False
2126,False
2092,False
2763,False
2281,False
2268,False
2090,False
2163,False
2896,False
3693,False
3052,False
2817,False
2085,False
2323,False
3105,False
3978,False
3771,False
2944,False
3526,False
2457,False
2623,False
2982,False
3474,False
2096,False
2198,False
2873,False
2614,False
3598,False
3275,False
2948,False
3940,False
2037,False
2964,False
2893,False
2260,False
2848,False
3174,False
2324,False
2535,False
3167,False
2473,False
2714,False
3901,False
2588,False
2537,False
2500,False
3043,False
3689,False
3992,False
2144,False
3938,False
3618,False
3142,False
2151,False
3596,False
3703,False
3124,False
2534,False
2605,False
2751,False
2919,False
2422,False
3709,False
3521,False
3646,False
2804,False
3607,False
2089,False
3438,False
2013,False
2765,False
2579,False
2071,False
