ix,goal_cost,intv_cost
3241,1.0,2.2
2456,1.0,6.4
2446,1.0,4.4
3326,1.0,0.2
2471,1.0,6.3
3132,1.0,1.7
3682,1.0,1.0
2632,1.0,0.2
2880,1.0,1.2999999999999998
2004,1.0,1.5
3053,1.0,1.0
2320,1.0,2.9000000000000004
2915,1.0,4.6000000000000005
3951,1.0,1.4000000000000001
3388,1.0,1.6
2491,1.0,0.7
3560,1.0,2.5
3772,1.0,0.8
3525,1.0,4.8
2888,1.0,0.3
2400,1.0,1.5
3718,1.0,3.9
2699,1.0,3.2
3598,1.0,0.1
3687,1.0,1.0
2630,1.0,1.1
3406,1.0,1.2
2657,1.0,8.8
3405,1.0,3.0999999999999996
2561,1.0,1.9
3412,1.0,0.1
3817,1.0,0.5
3413,1.0,4.9
2612,1.0,1.0
3663,1.0,0.30000000000000004
3943,1.0,1.1
2713,1.0,0.8999999999999999
2442,1.0,3.8
2679,1.0,2.3000000000000003
2936,1.0,1.0
3973,1.0,0.1
2644,1.0,0.3
2933,1.0,4.8
3208,1.0,1.3
2718,1.0,0.1
2192,1.0,5.9
2417,1.0,0.2
2056,1.0,2.0
2006,1.0,4.0
2206,1.0,1.4
3021,1.0,3.5999999999999996
3512,1.0,5.9
2552,1.0,5.6
2700,1.0,2.4000000000000004
3736,1.0,0.2
2738,1.0,0.1
2722,1.0,0.7
2950,1.0,2.0999999999999996
2884,1.0,3.7
2451,1.0,0.1
3443,1.0,5.6
3662,1.0,3.6
3079,1.0,4.0
2859,1.0,0.2
2640,1.0,3.8000000000000003
3313,1.0,6.8999999999999995
2341,1.0,1.6
2528,1.0,1.3
2167,1.0,1.9000000000000001
3865,1.0,0.2
2845,1.0,0.5
2188,1.0,8.3
2716,1.0,0.5
3751,1.0,3.1
2870,1.0,0.9
2580,1.0,0.2
3983,1.0,1.9000000000000001
2914,1.0,0.2
3496,1.0,11.399999999999999
2187,1.0,0.6
3732,1.0,0.1
3137,1.0,1.3
2199,1.0,0.1
2262,1.0,2.4
2072,1.0,0.4
3782,1.0,2.8000000000000003
2009,1.0,2.1
2218,1.0,6.4
3526,1.0,2.9
3119,1.0,5.2
2946,1.0,2.6
2381,1.0,1.5
3569,1.0,0.2
3224,1.0,4.8999999999999995
2129,1.0,0.4
3023,1.0,2.1
3355,1.0,3.5
2910,1.0,0.6
2688,1.0,2.5
2654,1.0,0.2
2249,1.0,1.7999999999999998
3675,1.0,0.6
2817,1.0,3.4
3250,1.0,0.2
3176,1.0,0.6000000000000001
2777,1.0,2.2
3757,1.0,0.8
3214,1.0,1.8
2092,1.0,0.5
2733,1.0,1.3
2740,1.0,0.4
3287,1.0,3.3
3739,1.0,1.3
2176,1.0,3.5
3476,1.0,3.0
2907,1.0,2.0
3441,1.0,0.1
2256,1.0,5.1
3499,1.0,0.2
2101,1.0,0.4
2317,1.0,0.5
3816,1.0,1.0
3993,1.0,1.9
2460,1.0,0.8
2786,1.0,0.9
2394,1.0,1.0
3148,1.0,2.5
2063,1.0,0.2
3866,1.0,1.3
2392,1.0,3.3
2726,1.0,2.4
2522,1.0,1.7
2082,1.0,3.5
2168,1.0,0.7
2000,1.0,2.5
3778,1.0,1.4
3386,1.0,2.0
2090,1.0,1.7
3320,1.0,0.1
3325,1.0,0.3
2323,1.0,0.9
3753,1.0,2.5
2288,1.0,4.1
2776,1.0,4.3999999999999995
3610,1.0,1.9
2152,1.0,0.6
3147,1.0,0.5
3815,1.0,0.7
3026,1.0,2.1
2622,1.0,0.5
3891,1.0,0.8
2424,1.0,0.5
2290,1.0,1.7
3398,1.0,2.1
3585,1.0,0.4
3319,1.0,0.6
3895,1.0,5.3
3248,1.0,0.1
3256,1.0,1.9000000000000001
3105,1.0,4.1
3527,1.0,2.0999999999999996
2236,1.0,0.3
2991,1.0,0.4
2030,1.0,0.4
3063,1.0,1.9000000000000001
2266,1.0,1.5
2593,1.0,0.1
2182,1.0,0.7
2982,1.0,3.6
3777,1.0,3.0999999999999996
2691,1.0,4.7
2849,1.0,4.2
2686,1.0,4.2
2217,1.0,2.2
2113,1.0,5.0
2411,1.0,1.9
3043,1.0,0.3
2077,1.0,3.0
2023,1.0,2.0
2248,1.0,4.2
2234,1.0,1.2
2626,1.0,3.1999999999999997
3485,1.0,1.5
3281,1.0,0.4
3807,1.0,0.2
2431,1.0,3.4000000000000004
3199,1.0,2.6
3543,1.0,2.5
2213,1.0,2.5
2702,1.0,1.4
3408,1.0,1.3
2224,1.0,1.4000000000000001
2478,1.0,2.5
3025,1.0,6.5
3356,1.0,3.6
3591,1.0,0.3
3648,1.0,0.9
3606,1.0,2.8
3876,1.0,0.4
3032,1.0,2.1
