,x1,x2
2857,3.6,-0.0
3165,1.5,0.0
3139,2.7,0.0
3272,2.2,-0.0
2051,2.5,0.0
3923,1.9,0.0
3126,1.2,2.6
3134,3.3,5.3
3596,-0.0,6.2
3474,3.1,3.3
2126,2.1,0.0
2062,1.7,-0.0
2247,2.2,-0.0
3205,2.3,3.8
2408,3.0,0.0
2415,2.2,-0.0
3577,2.1,2.5
2906,2.8,4.7
2052,1.6,-0.0
2299,1.1,2.1
2343,1.7,0.0
3924,1.6,-0.0
2137,2.2,3.8
2273,2.4,0.0
3288,1.7,0.0
3741,2.0,0.0
3369,2.1,0.0
2653,1.9,-0.0
3540,2.1,3.3
2516,2.4,-0.0
3147,3.9,-0.0
3056,2.2,0.0
2074,1.8,-0.0
3649,1.8,3.0
3266,2.6,0.0
2058,1.3,2.4
2120,1.0,4.7
3819,1.8,2.5
2031,1.5,-0.0
2339,2.0,-0.0
2248,1.1,3.7
2969,2.2,0.0
2613,0.4,3.1
3972,1.3,3.1
3802,3.8,-0.0
2935,0.9,3.1
2921,1.9,4.2
2473,2.7,-0.0
3173,2.2,0.0
3441,1.7,0.0
3055,2.3,0.0
2778,1.8,-0.0
3416,1.5,0.0
3279,2.3,4.6
2011,2.7,0.0
3222,2.8,-0.0
3011,2.1,0.0
3992,1.6,0.0
3204,2.3,-0.0
2348,2.4,0.0
3936,3.0,0.0
3057,2.0,-0.0
2081,1.2,3.9
3480,1.6,-0.0
3267,0.8,2.0
2648,2.2,0.0
2999,3.3,3.9
3890,2.8,0.0
3777,1.9,0.0
2835,2.4,0.0
3336,1.6,-0.0
2573,3.6,0.0
3882,2.4,0.0
3564,1.2,4.7
2391,3.3,0.0
2464,2.1,0.0
3080,2.8,0.0
3632,2.2,0.0
3697,2.6,3.5
3965,3.0,-0.0
2131,2.5,0.0
3158,2.1,-0.0
2335,0.3,2.6
2768,2.9,-0.0
3810,2.1,0.0
2165,2.7,0.0
3831,3.0,4.2
2009,2.1,0.0
3090,2.2,-0.0
2489,2.1,3.5
3695,2.3,3.8
2922,0.4,3.8
2689,2.2,0.0
2215,2.7,-0.0
2352,1.6,0.0
2302,1.5,-0.0
3302,1.6,3.1
2487,4.0,0.0
2657,2.6,-0.0
2577,2.4,-0.0
3264,2.7,0.0
3442,2.9,-0.0
2639,2.7,0.0
3837,2.8,-0.0
3296,2.5,0.0
2077,3.9,0.0
2901,0.7,4.1
2531,1.8,-0.0
2205,2.1,3.3
2130,-0.0,2.8
3794,2.6,3.6
3961,1.5,-0.0
3570,2.5,-0.0
3035,1.5,5.2
2727,3.1,0.0
2123,2.1,0.0
2625,2.7,-0.0
3960,2.0,-0.0
2163,1.6,0.0
2512,1.6,-0.0
2890,1.5,0.0
2098,2.0,-0.0
2609,2.5,-0.0
2289,1.7,-0.0
3879,1.8,4.0
3231,2.0,-0.0
3097,2.9,0.0
2792,1.6,4.2
3899,1.3,-0.0
2975,2.2,0.0
2719,2.9,-0.0
2202,1.8,-0.0
2624,1.6,0.0
2259,1.3,3.6
2874,1.5,-0.0
2932,2.9,4.2
3337,2.0,-0.0
3359,1.8,-0.0
3161,0.7,2.3
2160,2.4,0.0
3335,1.7,-0.0
2431,1.9,-0.0
3530,2.0,5.6
3491,2.1,0.0
3224,1.9,0.0
2015,2.3,-0.0
3015,1.3,3.6
3061,2.2,0.0
2430,1.6,3.6
2483,1.9,0.0
2654,0.3,5.6
3751,1.9,-0.0
2634,1.1,4.7
3289,1.6,-0.0
2808,2.3,0.0
2048,2.1,0.0
2779,2.6,4.7
2763,2.0,-0.0
2407,2.4,0.0
2036,-0.0,2.6
2191,1.3,4.0
3504,0.9,2.8
3448,3.1,5.0
2687,3.0,0.0
3308,2.1,3.0
2356,2.4,-0.0
3413,2.3,0.0
3094,2.1,3.1
3091,3.1,0.0
3382,2.0,-0.0
3514,2.4,0.0
3790,1.8,-0.0
3902,2.0,3.0
3826,1.3,6.1
3307,2.3,-0.0
3256,1.8,-0.0
3991,2.2,0.0
3450,2.4,0.0
2175,1.9,-0.0
2033,2.7,-0.0
3617,2.5,0.0
2095,1.9,0.0
2776,2.4,0.0
3185,1.8,0.0
3634,2.6,-0.0
3736,1.5,3.3
3310,3.0,-0.0
3939,2.4,-0.0
2428,1.6,0.0
3493,2.2,0.0
3788,2.9,-0.0
2956,2.2,0.0
3464,3.0,0.0
3669,1.7,0.0
2854,1.2,3.1
2027,0.5,2.3
2295,1.4,0.0
2811,1.4,0.0
2267,2.6,4.2
3191,1.4,-0.0
