,years_experience,degree,nr_commits,nr_languages,nr_stars
2267,2.0,0.0,854.0,5.0,4.0
2073,2.0,0.0,849.0,8.0,3.0
2714,4.0,0.0,844.0,11.0,2.0
2868,2.0,1.0,848.0,3.0,4.0
2580,2.0,0.0,850.0,4.0,2.0
2369,0.0,1.0,853.0,10.0,6.0
3366,2.0,0.0,847.0,5.0,1.0
2088,1.0,0.0,843.0,1.0,4.0
2563,3.0,0.0,1859.0,6.0,5.0
2982,1.0,0.0,857.0,1.0,11.0
2251,2.0,0.0,848.0,1.0,5.0
3485,2.0,1.0,853.0,4.0,8.0
2841,1.0,0.0,851.0,3.0,0.0
3345,0.0,2.0,849.0,17.0,3.0
3637,0.0,1.0,846.0,8.0,5.0
3204,1.0,0.0,848.0,2.0,2.0
3678,2.0,0.0,850.0,1.0,2.0
2751,2.0,0.0,853.0,6.0,2.0
3754,1.0,0.0,844.0,1.0,11.0
3954,4.0,0.0,1858.0,5.0,6.0
2815,0.0,2.0,846.0,4.0,3.0
2279,0.0,0.0,851.0,1.0,6.0
3077,1.0,1.0,846.0,4.0,4.0
2716,3.0,0.0,856.0,8.0,3.0
3935,1.0,0.0,851.0,6.0,11.0
2394,3.0,0.0,1861.0,4.0,2.0
3953,1.0,1.0,846.0,4.0,3.0
3404,1.0,0.0,849.0,6.0,6.0
2912,2.0,0.0,850.0,12.0,9.0
3454,1.0,0.0,846.0,4.0,4.0
2195,2.0,1.0,850.0,15.0,1.0
2649,0.0,1.0,851.0,0.0,3.0
3372,1.0,1.0,844.0,4.0,13.0
3963,0.0,0.0,844.0,6.0,10.0
3821,0.0,1.0,848.0,2.0,1.0
2329,3.0,0.0,1863.0,0.0,2.0
3746,1.0,0.0,849.0,11.0,2.0
3984,2.0,0.0,854.0,4.0,6.0
2947,1.0,0.0,849.0,2.0,3.0
3922,1.0,0.0,853.0,1.0,4.0
2977,2.0,1.0,847.0,4.0,1.0
3154,2.0,0.0,851.0,1.0,8.0
3085,2.0,0.0,846.0,1.0,7.0
3930,1.0,1.0,847.0,0.0,7.0
2013,1.0,1.0,846.0,1.0,2.0
3221,2.0,0.0,1853.0,7.0,4.0
2745,1.0,0.0,849.0,13.0,2.0
3706,2.0,0.0,850.0,3.0,1.0
3118,2.0,1.0,854.0,12.0,5.0
3332,0.0,2.0,845.0,5.0,6.0
3413,3.0,0.0,1860.0,4.0,4.0
2950,2.0,0.0,851.0,4.0,1.0
3695,1.0,0.0,845.0,1.0,1.0
3144,1.0,0.0,851.0,3.0,2.0
3809,3.0,0.0,1859.0,8.0,3.0
3304,1.0,0.0,847.0,7.0,4.0
2572,1.0,1.0,853.0,2.0,4.0
3998,1.0,1.0,852.0,6.0,4.0
3594,1.0,0.0,849.0,5.0,4.0
3823,0.0,1.0,852.0,2.0,5.0
2183,0.0,2.0,849.0,0.0,6.0
2640,0.0,2.0,849.0,14.0,9.0
3837,3.0,0.0,848.0,3.0,4.0
2840,0.0,0.0,846.0,5.0,4.0
3652,3.0,0.0,1857.0,2.0,5.0
3295,0.0,0.0,847.0,2.0,4.0
2666,2.0,0.0,852.0,3.0,1.0
2664,3.0,0.0,851.0,11.0,1.0
2528,2.0,0.0,846.0,1.0,0.0
3066,2.0,0.0,856.0,1.0,2.0
3325,2.0,0.0,848.0,3.0,4.0
3964,1.0,0.0,851.0,2.0,4.0
2595,0.0,0.0,849.0,10.0,6.0
2602,1.0,0.0,845.0,4.0,4.0
3242,1.0,0.0,846.0,5.0,3.0
2247,2.0,0.0,856.0,6.0,4.0
3439,2.0,0.0,1857.0,7.0,1.0
2120,1.0,0.0,841.0,1.0,6.0
