ix,goal_cost,intv_cost
2931,0.901,5.4
2108,0.917,3.5
3333,0.928,1.6
3394,0.909,9.100000000000001
2934,0.905,4.5
3819,0.902,2.7
3714,0.913,0.8
3827,0.917,0.9
3027,0.903,7.0
3712,0.971,1.3
2701,0.905,1.6
3553,0.916,2.4
3664,0.904,9.2
3321,0.903,10.0
2302,0.909,3.6999999999999997
3952,0.901,1.8
3934,0.909,1.7999999999999998
2893,0.927,1.1
2131,0.915,4.4
2723,0.902,2.7
3314,0.906,7.9
3825,0.919,4.3
2787,0.904,4.699999999999999
2082,0.906,9.2
2878,0.904,4.8
3888,0.903,5.9
2132,0.906,1.4
2204,0.912,1.4
2157,0.905,1.3
3879,0.906,3.2
3455,0.906,9.100000000000001
2401,0.902,1.2
2859,0.925,1.6
2033,0.903,4.0
3641,0.902,1.5999999999999999
3272,0.941,1.0
2016,0.919,2.4000000000000004
3329,0.911,1.1
3131,0.923,0.8
3464,0.903,2.4
2786,0.923,1.1
2581,0.928,0.7
2988,0.904,8.5
2079,0.931,1.4
3570,0.901,5.5
3635,0.903,6.1
2889,0.911,2.4
3743,0.904,1.9
3616,0.915,2.0
2392,0.913,6.6
2892,0.909,4.7
2975,0.903,1.3
3100,0.91,8.5
2378,0.901,1.3
3174,0.901,0.8
2949,0.902,1.9
3303,0.924,0.8
3927,0.902,6.6
3163,0.903,5.6
3626,0.907,5.199999999999999
3608,0.906,6.699999999999999
2811,0.905,1.0
3047,0.904,9.2
2413,0.912,3.6999999999999997
2537,0.943,0.8
2358,0.913,0.7
3381,0.905,11.6
2851,0.908,1.7000000000000002
3279,0.907,5.4
2387,0.912,2.2
3567,0.91,3.0
2095,0.917,0.8
2908,0.905,8.0
2732,0.953,1.3
3965,0.902,11.3
2341,0.927,1.4
3158,0.923,1.3
2783,0.904,7.5
3740,0.928,1.5
2548,0.903,4.7
3556,0.915,1.9
2679,0.925,1.2
2918,0.92,1.8
3540,0.903,4.3
2660,0.902,19.2
3202,0.946,0.8
3895,0.906,4.0
2454,0.908,4.699999999999999
3326,0.904,8.4
2766,0.904,3.8000000000000003
3698,0.914,0.6
3407,0.916,2.6
2138,0.927,0.7
3497,0.904,4.8
3649,0.906,5.4
2325,0.908,5.800000000000001
3322,0.901,6.3
2208,0.93,1.6
2887,0.903,11.3
3154,0.903,3.8
3601,0.915,2.3000000000000003
2635,0.91,0.9
3805,0.902,0.7
3160,0.913,0.8
2589,0.912,1.3
2906,0.905,5.699999999999999
2170,0.904,2.9000000000000004
3024,0.91,10.1
2632,0.922,3.1999999999999997
2230,0.917,1.3
2899,0.908,2.4
2921,0.914,2.6999999999999997
2685,0.917,2.3
3067,0.913,5.5
2343,0.925000011920929,1.0
2205,0.91,2.1
3382,0.905,7.7
2553,0.91,1.2
3283,0.901,5.4
3492,0.902,5.4
3583,0.903,1.2000000000000002
3171,0.902,10.0
3603,0.908,16.200000000000003
2947,0.904,9.2
2532,0.97,2.4
2806,0.914,0.8
2096,0.902,12.899999999999999
2276,0.906,7.0
3463,0.907,8.0
2914,0.906,6.2
2950,0.908,5.0
3737,0.911,4.0
2422,0.904,6.7
3335,0.905,6.8
2518,0.904,3.6
3750,0.912,1.2
2658,0.948,1.3
3529,0.92,0.8
2971,0.911,2.8
2035,0.921,0.7
2638,0.904,16.7
3467,0.913,2.3
3085,0.902,9.899999999999999
2819,0.911,3.6
3227,0.901,0.7
2712,0.902,4.199999999999999
3569,0.929,0.8
2406,0.908,5.0
3346,0.909,1.9000000000000001
3836,0.901,0.6
2781,0.926,0.7
3157,0.906,1.4
3134,0.902,16.0
3953,0.925,0.8
2207,0.908,8.5
2080,0.902,11.4
3507,0.901,4.5
2315,0.903,3.9
2740,0.937,1.0
2575,0.907,4.7
3990,0.907,6.9
3807,0.906,9.8
2710,0.943,1.5
3935,0.906,8.3
2492,0.904,3.3
2821,0.942,1.9
2626,0.907,3.2
3357,0.963,1.2
2277,0.903,4.7
2115,0.901,2.1
2383,0.903,3.2
3706,0.905,6.8
2324,0.907,9.399999999999999
2840,0.905,10.5
3445,0.905,6.2
2880,0.901,6.199999999999999
3199,0.92,1.3
2630,0.904,4.5
3911,0.911,6.5
3971,0.937,1.8
3159,0.902,10.8
2169,0.904,1.2
3356,0.929,1.8
3277,0.927,0.9
3270,0.909,9.899999999999999
2289,0.906,4.8999999999999995
2437,0.905,6.3
3477,0.902,4.300000000000001
3976,0.96,0.9
2874,0.912,1.8
3013,0.91,5.4
2026,0.904,3.8
2730,0.92,0.8
3240,0.913,10.600000000000001
2393,0.906,3.5
2688,0.972,2.2
3167,0.903,3.7
2932,0.904,2.4
2909,0.909,5.2
3360,0.947,0.8
