,senior-level_skill
2733,0.0
2146,0.0
2223,0.0
2464,0.0
2790,0.0
3051,0.0
3739,0.0
3152,0.0
3426,0.0
3766,0.0
3659,0.0
2286,0.0
2124,0.0
3185,0.0
2551,0.0
3586,0.0
3116,0.0
2221,0.0
2245,0.0
3458,0.0
2990,0.0
2267,0.0
2832,0.0
2855,0.0
3510,0.0
3236,0.0
3117,0.0
2937,0.0
3242,0.0
2869,0.0
3901,0.0
3914,0.0
2507,0.0
3438,0.0
3845,0.0
2760,0.0
2257,0.0
2490,0.0
3327,0.0
2718,0.0
2813,0.0
2277,0.0
2646,0.0
2369,0.0
3865,0.0
3530,0.0
3268,0.0
2079,0.0
2384,0.0
2076,0.0
2085,0.0
3337,0.0
2110,0.0
2964,0.0
3521,0.0
2584,0.0
3319,0.0
2375,0.0
3709,0.0
2491,0.0
3082,0.0
3694,0.0
2152,0.0
3083,0.0
2120,0.0
2263,0.0
2405,0.0
2123,0.0
3245,0.0
3946,0.0
2848,0.0
2921,0.0
2545,0.0
3234,0.0
2963,0.0
3392,0.0
2070,0.0
3104,0.0
3056,0.0
2729,0.0
3414,0.0
2117,0.0
2541,0.0
3573,0.0
3781,0.0
2597,0.0
2812,0.0
3727,0.0
2374,0.0
3863,0.0
3389,0.0
3855,0.0
2633,0.0
3087,0.0
3086,0.0
3415,0.0
3112,0.0
2130,0.0
2352,0.0
2713,0.0
3515,0.0
2337,0.0
3683,0.0
3903,0.0
2762,0.0
2062,0.0
2574,0.0
3795,0.0
2273,0.0
3005,0.0
3048,0.0
3080,0.0
3846,0.0
3599,0.0
3047,0.0
3514,0.0
2030,0.0
2626,0.0
2066,0.0
3019,0.0
2126,0.0
3621,0.0
2854,0.0
3736,0.0
3293,0.0
2297,0.0
2055,0.0
2703,0.0
2546,0.0
3726,0.0
3434,0.0
2425,0.0
3296,0.0
2278,0.0
3520,0.0
2625,0.0
3990,0.0
2810,0.0
2295,0.0
2521,0.0
3519,0.0
2378,0.0
3247,0.0
3222,0.0
3179,0.0
2440,0.0
3543,0.0
2641,0.0
3970,0.0
2470,0.0
2431,0.0
2383,0.0
2876,0.0
2849,0.0
2270,0.0
3900,0.0
2759,0.0
3511,0.0
3964,0.0
2396,0.0
2000,0.0
2467,0.0
2717,0.0
2331,0.0
2023,0.0
3997,0.0
3578,0.0
2212,0.0
2839,0.0
2949,0.0
3352,0.0
2689,0.0
2226,0.0
2746,0.0
3886,0.0
2065,0.0
2540,0.0
3579,0.0
2591,0.0
3305,0.0
3608,0.0
2624,0.0
2775,0.0
2106,0.0
2761,0.0
2915,0.0
2860,0.0
2950,0.0
2819,0.0
3326,0.0
2180,0.0
3068,0.0
3407,0.0
2283,0.0
3301,0.0
2210,0.0
3052,0.0
3404,0.0
2319,0.0
3941,0.0
