,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,1.0,3.0,0.8706261,2.0,2.0,7.0
2001,7.0,0.0,0.23528135,5.0,4.0,2.0
2002,2.0,0.0,0.8900322,5.0,9.0,0.0
2003,0.0,2.0,0.65677106,3.0,4.0,5.0
2004,7.0,0.0,0.07167828,5.0,2.0,5.0
2005,4.0,0.0,0.530679,4.0,2.0,1.0
2006,1.0,0.0,0.40567374,1.0,1.0,5.0
2007,8.0,1.0,0.75229335,2.0,2.0,1.0
2008,3.0,2.0,0.9732679,5.0,1.0,8.0
2009,1.0,1.0,0.028155208,6.0,2.0,11.0
2010,6.0,0.0,0.6742641,3.0,3.0,4.0
2011,6.0,2.0,0.8103343,1.0,4.0,9.0
2012,5.0,0.0,0.08395493,4.0,5.0,11.0
2013,5.0,0.0,0.18908954,8.0,2.0,2.0
2014,9.0,0.0,0.11579037,4.0,1.0,6.0
2015,1.0,0.0,0.37744808,5.0,5.0,7.0
2016,4.0,1.0,0.78353345,10.0,4.0,7.0
2017,5.0,1.0,0.64864147,1.0,9.0,3.0
2018,7.0,1.0,0.7874297,3.0,3.0,5.0
2019,6.0,0.0,0.0646081,2.0,0.0,6.0
2020,6.0,0.0,0.8122051,6.0,4.0,6.0
2021,1.0,1.0,0.3314488,5.0,6.0,0.0
2022,7.0,1.0,0.057040095,8.0,5.0,2.0
2023,5.0,0.0,0.54311717,3.0,2.0,1.0
2024,2.0,2.0,0.855142,2.0,6.0,1.0
2025,8.0,0.0,0.6369139,2.0,9.0,3.0
2026,1.0,0.0,0.30847514,3.0,0.0,5.0
2027,3.0,1.0,0.3810643,3.0,2.0,2.0
2028,4.0,0.0,0.3988123,1.0,11.0,2.0
2029,3.0,0.0,0.37706566,3.0,5.0,3.0
2030,1.0,1.0,0.04967296,6.0,1.0,1.0
2031,4.0,1.0,0.2508707,0.0,4.0,2.0
2032,1.0,2.0,0.7477846,1.0,6.0,4.0
2033,4.0,0.0,0.22360504,7.0,10.0,6.0
2034,1.0,1.0,0.09328449,8.0,0.0,5.0
2035,2.0,1.0,0.14366996,4.0,1.0,1.0
2036,4.0,0.0,0.47858,1.0,4.0,5.0
2037,9.0,2.0,0.8548815,9.0,3.0,7.0
2038,2.0,0.0,0.25762284,1.0,0.0,5.0
2039,3.0,1.0,0.5467795,1.0,2.0,6.0
2040,1.0,1.0,0.3985709,11.0,1.0,6.0
2041,5.0,1.0,0.07750356,3.0,3.0,9.0
2042,2.0,2.0,0.47649026,5.0,1.0,2.0
2043,4.0,2.0,0.14569724,2.0,1.0,2.0
2044,3.0,0.0,0.6185938,3.0,0.0,3.0
2045,2.0,0.0,0.4810133,1.0,6.0,9.0
2046,2.0,3.0,0.0361892,4.0,10.0,3.0
2047,5.0,0.0,0.4226116,5.0,3.0,4.0
2048,3.0,1.0,0.08717084,2.0,2.0,7.0
2049,3.0,3.0,0.99659085,1.0,4.0,0.0
2050,5.0,1.0,0.110909104,6.0,8.0,0.0
2051,2.0,3.0,0.5790323,3.0,5.0,1.0
2052,4.0,2.0,0.85917413,6.0,4.0,6.0
2053,8.0,1.0,0.03189814,8.0,5.0,4.0
2054,4.0,0.0,0.11274958,3.0,15.0,7.0
2055,1.0,2.0,0.20108461,6.0,1.0,6.0
2056,3.0,2.0,0.20111752,5.0,10.0,1.0
2057,1.0,0.0,0.50808823,6.0,5.0,4.0
2058,2.0,2.0,0.24085104,2.0,4.0,0.0
2059,0.0,2.0,0.37086904,5.0,6.0,2.0
2060,1.0,0.0,0.04573071,2.0,0.0,8.0
2061,1.0,0.0,0.9179188,5.0,2.0,7.0
2062,2.0,1.0,0.28099823,7.0,0.0,2.0
2063,2.0,1.0,0.38424623,5.0,3.0,3.0
2064,5.0,0.0,0.6804123,4.0,0.0,4.0
2065,3.0,2.0,0.5517887,4.0,2.0,7.0
