,senior-level_skill
3669,1.0
2740,1.0
2912,1.0
3737,1.0
2583,1.0
2069,1.0
2946,1.0
3751,1.0
3951,1.0
3715,0.0
2082,1.0
3770,1.0
3481,0.0
3962,1.0
3742,1.0
3312,1.0
2791,1.0
3628,1.0
2804,1.0
2925,1.0
2326,0.0
2015,1.0
3660,1.0
3646,1.0
2324,1.0
2414,1.0
3401,1.0
3895,1.0
3313,1.0
3346,1.0
3014,1.0
2814,1.0
2953,1.0
3974,1.0
2713,1.0
2544,1.0
3282,1.0
3978,1.0
3859,1.0
3465,1.0
3391,1.0
2663,1.0
2350,1.0
2291,1.0
2636,1.0
3988,1.0
2880,1.0
3578,1.0
2825,1.0
2871,1.0
2277,1.0
3041,1.0
2834,1.0
2659,1.0
2238,0.0
2001,1.0
2702,1.0
3502,1.0
3305,1.0
3529,1.0
2090,0.0
2561,1.0
3093,1.0
2412,1.0
2664,1.0
3698,1.0
3696,1.0
3225,1.0
2479,1.0
3972,1.0
2984,1.0
2746,1.0
2138,1.0
3192,1.0
3833,1.0
2830,1.0
3118,1.0
3820,1.0
3769,1.0
2004,1.0
3927,1.0
2400,1.0
3395,1.0
3466,1.0
2005,1.0
2198,1.0
2167,1.0
3598,1.0
2241,1.0
3828,1.0
3958,1.0
3804,1.0
3078,1.0
2505,1.0
3797,1.0
2016,1.0
3499,1.0
2049,1.0
3546,1.0
3178,1.0
2009,1.0
3209,1.0
2730,1.0
3955,1.0
3868,1.0
3462,1.0
3767,1.0
3870,1.0
2478,1.0
2770,1.0
2622,1.0
3793,1.0
2398,1.0
2706,1.0
3150,1.0
3196,1.0
3857,1.0
2672,1.0
3752,1.0
3589,1.0
2884,1.0
2761,1.0
2649,1.0
3319,1.0
2773,1.0
3992,1.0
2967,1.0
3226,1.0
2435,1.0
3142,1.0
3010,1.0
2917,1.0
2115,1.0
3247,1.0
2657,1.0
2886,1.0
2611,1.0
2473,1.0
2491,1.0
2255,1.0
2529,1.0
2914,1.0
3949,1.0
2867,1.0
3082,1.0
2066,1.0
2439,1.0
3030,1.0
2842,1.0
2819,1.0
2726,1.0
3166,1.0
2470,1.0
3277,1.0
2872,1.0
3566,1.0
2285,1.0
3016,1.0
3411,1.0
2349,1.0
2040,1.0
2358,1.0
3091,1.0
3881,1.0
3114,1.0
3608,1.0
2020,0.0
3735,1.0
2385,1.0
2283,1.0
3469,1.0
3688,1.0
3849,1.0
2998,1.0
2214,1.0
3999,1.0
2417,1.0
2068,1.0
3841,1.0
3269,1.0
2474,1.0
2556,1.0
2801,1.0
3407,1.0
3592,1.0
2973,1.0
2862,1.0
3761,1.0
2711,1.0
3560,1.0
3236,1.0
2602,1.0
2942,1.0
3195,1.0
2424,1.0
3485,1.0
2697,1.0
3424,1.0
2174,1.0
2562,1.0
