,y_hat
3824,False
3117,False
2871,False
2538,False
2735,False
3969,False
3898,False
2471,False
3914,False
3520,False
3666,False
3818,False
2649,False
3031,False
2068,False
3445,False
3784,False
3510,False
3891,False
3338,False
2856,False
3163,False
3859,False
3995,False
3617,False
3849,False
3352,False
2562,False
3180,False
3472,False
3257,False
2785,False
2402,False
3950,False
2917,False
3929,False
3410,False
2530,False
2656,False
2053,False
2211,False
2400,False
2270,False
3307,False
3086,False
2737,False
3433,False
2172,False
3432,False
2585,False
2564,False
2641,False
2034,False
2850,False
2453,False
2534,False
3414,False
3333,False
3356,False
2774,False
2288,False
2899,False
3636,False
2683,False
2439,False
2779,False
2360,False
3895,False
2704,False
2350,False
2743,False
3220,False
3962,False
2203,False
2849,False
3566,False
3581,False
2415,False
3998,False
3475,False
2984,False
3868,False
3699,False
2791,False
2233,False
3492,False
3740,False
3049,False
3917,False
3069,False
2891,False
2660,False
3192,False
3452,False
2602,False
2067,False
3415,False
3683,False
3122,False
3199,False
3533,False
2265,False
3711,False
2041,False
2097,False
2955,False
3871,False
2449,False
3725,False
2306,False
2790,False
3040,False
2438,False
2020,False
3035,False
3983,False
3302,False
3841,False
2221,False
3687,False
3279,False
2663,False
3542,False
3526,False
2186,False
2842,False
2017,False
3301,False
2967,False
2334,False
3310,False
3641,False
3701,False
3158,False
3613,False
3137,False
2780,False
2249,False
3118,False
2295,False
3726,False
2770,False
2972,False
2467,False
2110,False
2324,False
2280,False
2520,False
2488,False
3153,False
3571,False
3203,False
2013,False
3772,False
2750,False
3547,False
2347,False
3505,False
3326,False
3570,False
3295,False
2390,False
2019,False
2814,False
3467,False
3441,False
2860,False
3627,False
3759,False
2292,False
2258,False
3820,False
3746,False
2321,False
3704,False
3922,False
3598,False
3345,False
2056,False
2493,False
3796,False
2600,False
3927,False
2996,False
3062,False
3451,False
3774,False
3702,False
3450,False
2865,False
3405,False
2719,False
2775,False
3416,False
2437,False
2516,False
3637,False
3284,False
3143,False
3304,False
