,years_experience,degree,nr_commits,nr_languages,nr_stars
3059,2.0,0.0,22.0,5.0,6.0
3373,2.0,0.0,22.0,4.0,3.0
2048,1.0,0.0,13.0,12.0,3.0
2642,2.0,1.0,23.0,1.0,6.0
3120,2.0,1.0,24.0,0.0,12.0
2176,2.0,0.0,22.0,5.0,8.0
2514,2.0,0.0,24.0,5.0,4.0
2926,1.0,2.0,12.0,3.0,12.0
3216,1.0,0.0,13.0,4.0,3.0
3547,2.0,0.0,25.0,4.0,4.0
2587,0.0,2.0,3.0,12.0,5.0
3530,1.0,1.0,15.0,2.0,3.0
2550,2.0,0.0,23.0,5.0,2.0
2201,2.0,0.0,24.0,1.0,2.0
3165,1.0,0.0,14.0,4.0,2.0
2624,1.0,0.0,13.0,0.0,2.0
2544,2.0,0.0,27.0,1.0,5.0
3227,4.0,0.0,42.0,3.0,5.0
3395,3.0,0.0,33.0,5.0,2.0
3285,5.0,0.0,53.0,12.0,3.0
2976,0.0,2.0,4.0,1.0,7.0
3943,0.0,1.0,2.0,1.0,3.0
3392,3.0,0.0,34.0,4.0,3.0
3566,2.0,0.0,24.0,3.0,5.0
2263,2.0,0.0,23.0,5.0,1.0
3557,3.0,0.0,36.0,4.0,4.0
2287,3.0,0.0,37.0,7.0,3.0
2460,1.0,1.0,13.0,1.0,0.0
2231,0.0,1.0,2.0,5.0,3.0
3266,1.0,2.0,14.0,6.0,4.0
2928,2.0,0.0,24.0,11.0,7.0
3950,2.0,1.0,23.0,4.0,3.0
2390,0.0,1.0,8.0,6.0,3.0
3914,0.0,0.0,7.0,1.0,3.0
2365,2.0,0.0,22.0,1.0,2.0
3921,2.0,1.0,20.0,4.0,6.0
2237,2.0,0.0,27.0,4.0,3.0
2990,0.0,2.0,5.0,3.0,0.0
2398,3.0,0.0,36.0,1.0,1.0
3376,3.0,0.0,35.0,6.0,4.0
2708,1.0,1.0,13.0,4.0,7.0
3550,3.0,0.0,36.0,5.0,1.0
2149,0.0,0.0,3.0,7.0,4.0
2654,3.0,0.0,33.0,4.0,5.0
3491,2.0,0.0,24.0,4.0,6.0
2083,1.0,0.0,17.0,10.0,12.0
2339,1.0,2.0,17.0,10.0,3.0
3217,2.0,0.0,24.0,7.0,6.0
3174,3.0,0.0,32.0,4.0,4.0
2909,0.0,0.0,2.0,6.0,12.0
3664,2.0,0.0,26.0,5.0,4.0
3157,1.0,1.0,12.0,2.0,4.0
2376,1.0,2.0,15.0,4.0,1.0
3614,1.0,0.0,14.0,2.0,1.0
2450,2.0,0.0,28.0,5.0,3.0
3400,3.0,0.0,36.0,5.0,3.0
2846,1.0,1.0,12.0,2.0,12.0
3812,1.0,0.0,11.0,5.0,2.0
3132,3.0,0.0,35.0,5.0,6.0
3199,3.0,0.0,35.0,1.0,5.0
2719,3.0,0.0,34.0,10.0,4.0
2081,3.0,0.0,37.0,6.0,8.0
3271,1.0,1.0,15.0,5.0,2.0
2778,1.0,0.0,14.0,0.0,4.0
3402,2.0,0.0,23.0,5.0,2.0
3687,3.0,0.0,31.0,3.0,5.0
3662,0.0,0.0,4.0,0.0,3.0
2151,0.0,1.0,3.0,4.0,9.0
3779,2.0,1.0,23.0,4.0,1.0
3696,2.0,0.0,21.0,8.0,5.0
2417,0.0,2.0,0.0,14.0,2.0
3126,2.0,1.0,27.0,10.0,1.0
2764,1.0,0.0,12.0,5.0,3.0
2530,0.0,2.0,3.0,3.0,5.0
2949,2.0,0.0,26.0,0.0,0.0
3571,4.0,0.0,44.0,13.0,5.0
