,years_experience,degree
3059,0.0,2.0
3373,1.0,1.0
2048,1.0,2.0
2642,1.0,0.0
3120,1.0,0.0
2176,0.0,2.0
2514,1.0,1.0
2926,0.0,1.0
3216,0.0,3.0
3547,1.0,1.0
2587,1.0,1.0
3530,0.0,2.0
2550,1.0,1.0
2201,0.0,2.0
3165,0.0,3.0
2624,2.0,1.0
2544,0.0,2.0
3227,0.0,1.0
3395,0.0,1.0
3285,0.0,1.0
2976,1.0,1.0
3943,1.0,2.0
3392,2.0,0.0
3566,0.0,2.0
2263,0.0,2.0
3557,1.0,1.0
2287,0.0,2.0
2460,0.0,2.0
2231,3.0,0.0
3266,0.0,1.0
2928,1.0,1.0
3950,0.0,1.0
2390,2.0,1.0
3914,3.0,1.0
2365,0.0,2.0
3921,0.0,1.0
2237,0.0,2.0
2990,1.0,1.0
2398,1.0,1.0
3376,1.0,1.0
2708,0.0,2.0
3550,0.0,1.0
2149,1.0,3.0
2654,0.0,1.0
3491,1.0,1.0
2083,0.0,3.0
2339,0.0,1.0
3217,1.0,1.0
3174,1.0,1.0
2909,1.0,3.0
3664,0.0,2.0
3157,2.0,0.0
2376,0.0,1.0
3614,0.0,3.0
2450,0.0,2.0
3400,0.0,1.0
2846,0.0,2.0
3812,2.0,1.0
3132,1.0,1.0
3199,0.0,1.0
2719,0.0,1.0
2081,2.0,0.0
3271,1.0,1.0
2778,1.0,2.0
3402,1.0,1.0
3687,2.0,0.0
3662,3.0,1.0
2151,1.0,2.0
3779,0.0,1.0
3696,1.0,1.0
2417,1.0,1.0
3126,0.0,1.0
2764,1.0,2.0
2530,1.0,1.0
2949,1.0,1.0
3571,0.0,1.0
3445,0.0,3.0
3621,2.0,0.0
2987,1.0,1.0
3502,0.0,2.0
3009,1.0,1.0
2388,0.0,3.0
2129,1.0,1.0
2118,1.0,0.0
3852,0.0,2.0
2752,1.0,1.0
2832,0.0,2.0
2955,1.0,1.0
3364,0.0,1.0
2413,0.0,3.0
3252,0.0,1.0
2190,0.0,2.0
3011,1.0,2.0
3739,1.0,3.0
3485,0.0,2.0
2673,2.0,1.0
2153,0.0,1.0
2055,2.0,0.0
2070,0.0,2.0
2860,0.0,2.0
3920,2.0,2.0
2762,0.0,2.0
3898,0.0,3.0
2814,1.0,1.0
2513,0.0,2.0
2322,0.0,3.0
3537,1.0,0.0
3808,0.0,1.0
3899,2.0,0.0
2939,1.0,1.0
2560,0.0,3.0
2627,1.0,1.0
2189,0.0,1.0
3317,1.0,2.0
2929,0.0,3.0
3279,0.0,2.0
2670,0.0,2.0
3713,0.0,1.0
3981,1.0,1.0
2561,2.0,0.0
3660,2.0,1.0
2082,0.0,3.0
3118,1.0,1.0
3006,1.0,0.0
3134,1.0,1.0
2645,1.0,1.0
3274,0.0,1.0
2456,1.0,1.0
3251,0.0,1.0
3616,1.0,1.0
2902,0.0,2.0
3202,1.0,3.0
2307,2.0,1.0
3325,3.0,1.0
3310,1.0,1.0
2428,0.0,2.0
2577,0.0,3.0
2508,0.0,1.0
2792,0.0,2.0
3378,1.0,1.0
3651,1.0,1.0
3414,0.0,3.0
3887,1.0,1.0
3668,1.0,1.0
2193,0.0,1.0
3905,0.0,1.0
2948,1.0,1.0
3045,0.0,2.0
3806,0.0,2.0
2890,0.0,2.0
2475,1.0,1.0
2512,1.0,0.0
2419,1.0,2.0
3297,1.0,0.0
2401,1.0,0.0
2317,0.0,2.0
2211,1.0,0.0
3022,2.0,0.0
2609,0.0,3.0
2273,1.0,0.0
3394,1.0,1.0
2095,1.0,2.0
2917,0.0,3.0
3536,1.0,3.0
2714,0.0,2.0
2305,2.0,2.0
3372,0.0,2.0
2043,2.0,0.0
2675,1.0,2.0
3885,0.0,1.0
3957,0.0,3.0
3686,2.0,1.0
3498,0.0,2.0
2191,1.0,1.0
2123,0.0,3.0
3032,0.0,3.0
3425,1.0,3.0
3320,0.0,1.0
3591,0.0,3.0
3693,0.0,2.0
3906,0.0,2.0
2551,0.0,2.0
3554,1.0,1.0
3194,1.0,1.0
3335,1.0,3.0
2196,1.0,0.0
2174,0.0,1.0
2032,0.0,2.0
2894,0.0,3.0
3031,1.0,1.0
3951,0.0,1.0
2581,1.0,1.0
2858,0.0,3.0
2685,2.0,2.0
3656,0.0,3.0
2944,1.0,0.0
2822,0.0,2.0
3953,1.0,1.0
3753,0.0,3.0
2071,0.0,2.0
