,y_hat
3059,False
3373,False
2048,False
2642,False
3120,False
2176,False
2514,False
2926,False
3216,False
3547,False
2587,False
3530,False
2550,False
2201,False
3165,False
2624,False
2544,False
3227,False
3395,False
3285,False
2976,False
3943,False
3392,False
3566,False
2263,False
3557,False
2287,False
2460,False
2231,False
3266,False
2928,False
3950,False
2390,False
3914,False
2365,False
3921,False
2237,False
2990,False
2398,False
3376,False
2708,False
3550,False
2149,False
2654,False
3491,False
2083,False
2339,False
3217,False
3174,False
2909,False
3664,False
3157,False
2376,False
3614,False
2450,False
3400,False
2846,False
3812,False
3132,False
3199,False
2719,False
2081,False
3271,False
2778,False
3402,False
3687,False
3662,False
2151,False
3779,False
3696,False
2417,False
3126,False
2764,False
2530,False
2949,False
3571,False
3445,False
3621,False
2987,False
3502,False
3009,False
2388,False
2129,False
2118,False
3852,False
2752,False
2832,False
2955,False
3364,False
2413,False
3252,False
2190,False
3011,False
3739,False
3485,False
2673,False
2153,False
2055,False
2070,False
2860,False
3920,False
2762,False
3898,False
2814,False
2513,False
2322,False
3537,False
3808,False
3899,False
2939,False
2560,False
2627,False
2189,False
3317,False
2929,False
3279,False
2670,False
3713,False
3981,False
2561,False
3660,False
2082,False
3118,False
3006,False
3134,False
2645,False
3274,False
2456,False
3251,False
3616,False
2902,False
3202,False
2307,False
3325,False
3310,False
2428,False
2577,False
2508,False
2792,False
3378,False
3651,False
3414,False
3887,False
3668,False
2193,False
3905,False
2948,False
3045,False
3806,False
2890,False
2475,False
2512,False
2419,False
3297,False
2401,False
2317,False
2211,False
3022,False
2609,False
2273,False
3394,False
2095,False
2917,False
3536,False
2714,False
2305,False
3372,False
2043,False
2675,False
3885,False
3957,False
3686,False
3498,False
2191,False
2123,False
3032,False
3425,False
3320,False
3591,False
3693,False
3906,False
2551,False
3554,False
3194,False
3335,False
2196,False
2174,False
2032,False
2894,False
3031,False
3951,False
2581,False
2858,False
2685,False
3656,False
2944,False
2822,False
3953,False
3753,False
2071,False
