,x1,x2
2710,1.0,0.5
3934,0.2,1.8
3186,0.4,0.0
3711,1.7,2.1
3121,1.5,2.0
2009,0.3,2.6
3903,1.2,1.7
3705,0.8,3.1
2718,1.0,1.5
3834,2.2,2.7
3219,0.9,1.3
2959,0.5,1.9
3810,2.0,2.8
2585,0.6,2.5
3967,0.5,2.5
2604,1.9,3.6
2770,2.4,3.2
3462,1.7,3.3
2278,0.7,2.0
3759,2.2,0.7
2122,-0.0,0.1
2588,1.9,3.1
2027,0.5,1.9
2216,2.5,1.5
2331,0.6,2.3
2648,1.7,0.4
2630,1.4,4.4
3272,0.5,0.7
3816,1.4,3.2
2900,1.5,2.1
3409,1.9,2.3
3539,1.1,2.6
3153,1.5,1.5
3774,0.6,2.1
2974,1.3,2.5
2982,1.3,2.6
3236,0.5,2.7
2885,0.1,3.2
3561,0.8,1.7
3444,0.7,0.7
3773,0.3,0.6
3779,1.5,2.5
2489,0.8,2.0
3642,0.5,2.4
2034,1.1,0.4
3984,2.5,3.9
2707,1.0,0.5
2387,0.5,3.2
3160,1.8,3.0
3994,0.7,6.3
3857,0.1,2.0
3706,2.0,2.4
3968,2.9,5.0
3583,1.3,3.3
3403,1.6,1.1
3651,0.0,4.1
2773,0.9,1.4
2991,0.5,1.4
2589,1.0,1.0
2734,0.8,1.4
2371,-0.0,1.5
3248,1.4,2.6
3220,0.4,3.5
2355,0.0,2.1
3882,0.5,4.8
2285,1.4,3.9
2292,0.9,1.4
2432,0.9,1.4
2877,1.7,1.6
2809,1.2,1.4
3880,0.3,4.6
3315,2.7,1.7
2173,3.3,2.7
2376,-0.0,2.5
3521,1.8,1.1
2488,1.1,1.3
3085,1.8,1.3
2427,1.1,2.7
3265,0.1,2.9
2957,1.8,2.2
3923,2.0,2.1
2277,1.5,3.6
3014,1.6,1.3
3190,0.3,2.6
3634,0.5,1.8
3211,2.9,0.5
2163,1.0,4.1
2842,1.7,1.9
2414,2.1,0.2
3249,1.5,1.0
3025,1.0,5.0
3815,0.7,2.1
3205,1.0,2.0
3571,1.4,1.6
3950,0.3,2.9
3378,-0.0,3.1
2729,1.2,3.3
2998,1.1,5.3
3489,1.3,2.6
2769,2.2,1.5
3513,0.4,1.5
3533,1.5,1.3
3905,0.6,1.3
3273,2.4,4.1
2249,2.5,1.5
2160,3.1,3.8
2231,0.5,1.7
3646,0.8,3.0
2898,0.3,1.9
2483,1.6,4.1
3479,0.8,3.2
2664,0.9,2.3
2781,2.1,2.1
2251,0.7,1.6
3891,2.2,3.2
3618,-0.0,2.5
3144,0.9,2.6
2347,1.5,3.7
3207,2.0,1.3
3182,1.1,2.1
3200,-0.0,2.0
2238,1.9,2.1
2577,2.4,1.6
2002,1.3,3.1
2636,3.6,2.3
3291,0.6,1.8
2363,1.8,2.6
2384,1.8,1.1
2069,1.3,2.1
3673,0.9,0.4
2990,0.3,1.6
2245,0.5,3.5
2274,0.3,0.4
3925,0.2,2.8
2147,0.1,3.6
2104,0.7,1.4
3281,2.0,5.5
2914,2.0,3.0
2048,1.9,0.1
3844,0.1,2.8
2119,1.0,0.6
2065,1.3,2.6
3226,0.3,4.4
3373,0.5,2.2
2180,3.1,1.1
3350,0.2,3.3
3396,1.1,0.7
2774,2.2,0.6
2057,2.9,2.9
3986,1.9,3.6
2247,2.5,3.4
2741,1.1,2.6
3448,0.5,2.0
2656,0.5,1.3
2847,1.3,1.7
2580,2.0,3.4
3631,1.3,1.0
3698,2.1,3.5
3179,1.4,2.5
2846,1.0,3.1
2261,0.5,4.3
3476,0.9,2.5
3678,2.6,5.1
3851,0.5,1.9
2853,1.8,3.4
2582,2.0,0.5
2056,0.2,2.6
3258,0.9,1.7
3420,0.6,1.6
3339,2.0,1.0
2154,0.9,2.1
2501,1.2,2.7
2682,1.3,0.3
2749,1.4,2.7
3653,2.2,2.2
3210,1.9,2.1
3502,0.1,2.6
3788,0.8,0.7
3464,0.8,2.1
3611,1.3,3.8
3399,2.8,4.5
2988,1.6,2.5
2911,0.3,2.3
2396,1.9,3.0
3244,2.3,2.1
2906,0.1,2.4
2983,0.5,2.8
3407,1.0,3.6
3499,2.4,2.1
2913,0.5,3.0
3687,1.0,4.7
3543,2.0,1.8
3961,0.7,2.1
2596,0.1,2.6
2218,1.9,3.7
3309,2.7,0.3
2782,2.3,2.6
3607,0.8,2.2
2465,0.6,3.1
2936,2.4,4.9
