,x1,x2
3147,3.1,-0.0
2674,2.1,-0.0
2861,2.4,0.0
3934,1.6,5.2
3740,2.8,4.2
3547,2.9,4.1
2258,1.7,4.2
2575,2.6,3.1
3768,1.8,0.0
2076,2.4,-0.0
3941,2.5,0.0
3078,1.8,-0.0
2458,3.6,3.7
3265,2.1,0.0
3538,2.5,0.0
3542,2.5,0.0
2894,3.4,-0.0
3186,2.3,2.8
3126,1.7,0.0
2899,2.3,2.6
2467,1.6,-0.0
3460,1.8,0.0
3689,2.6,-0.0
2480,1.6,3.3
2913,3.0,3.6
2830,2.1,-0.0
2741,2.6,-0.0
2049,1.7,0.0
3283,3.9,-0.0
2443,2.8,0.0
3552,1.5,4.2
3856,2.2,0.0
2935,2.1,0.0
2872,1.9,-0.0
3994,2.3,-0.0
3824,1.5,-0.0
2825,2.0,1.8
3157,1.3,2.6
3380,1.6,3.1
2426,2.9,-0.0
2589,3.1,4.1
2989,0.9,2.6
3699,1.9,3.6
2343,1.6,2.6
2995,1.3,0.0
3501,2.6,-0.0
3628,2.1,-0.0
2434,1.6,-0.0
2261,2.0,0.0
3878,2.1,-0.0
2400,1.6,-0.0
2789,-0.0,3.0
3530,1.5,4.2
3170,0.9,3.5
2580,1.4,-0.0
2246,2.1,1.9
2591,3.1,-0.0
3347,1.8,-0.0
2436,2.9,0.0
3529,2.0,5.7
3419,1.6,-0.0
2782,1.4,0.0
2041,1.9,-0.0
2661,1.7,2.8
2012,1.8,3.0
3145,2.0,-0.0
2912,1.8,-0.0
2008,1.8,-0.0
2583,1.8,4.2
2322,1.8,-0.0
3199,2.4,0.0
2549,1.2,2.0
2413,2.4,0.0
3624,2.5,0.0
3206,1.8,-0.0
3042,3.7,-0.0
3944,3.2,-0.0
3613,0.5,4.7
3139,3.1,4.6
2601,1.4,-0.0
2742,2.0,0.0
2971,1.8,5.1
3716,1.3,4.1
3960,2.2,0.0
2156,2.7,0.0
2563,2.5,0.0
3257,2.1,-0.0
3669,1.4,2.6
2274,2.6,0.0
3712,2.8,-0.0
3764,2.8,-0.0
2500,1.6,-0.0
3715,1.7,-0.0
3325,2.9,-0.0
3697,2.1,4.7
2190,2.1,-0.0
2327,2.5,0.0
2953,2.2,3.2
3513,1.5,2.1
3141,2.9,0.0
2955,1.3,4.2
3815,1.7,2.0
3114,2.5,-0.0
3528,1.4,4.1
2698,2.9,-0.0
3457,1.7,-0.0
2632,2.6,0.0
2336,1.7,0.0
2296,1.4,0.0
3574,1.5,0.0
2876,3.4,0.0
3959,3.3,-0.0
2640,2.6,0.0
3822,2.5,3.8
2192,2.7,-0.0
3900,3.1,3.6
3687,3.1,0.0
3683,2.6,3.4
3203,1.9,-0.0
2738,2.4,-0.0
3831,1.5,-0.0
3917,4.4,0.0
2290,2.1,0.0
3936,2.1,0.0
3207,2.0,0.0
2189,2.8,6.5
2562,3.4,0.0
3367,3.7,0.0
2037,2.1,-0.0
2812,2.8,0.0
3442,2.9,-0.0
3482,2.1,5.5
3884,0.7,4.1
2538,2.1,-0.0
3007,1.5,4.4
3273,1.9,0.0
2926,2.9,0.0
2733,3.3,4.1
2878,0.5,2.6
3745,2.0,-0.0
2801,1.9,-0.0
2464,2.5,-0.0
3342,3.0,0.0
3656,2.0,-0.0
2308,1.6,1.9
2859,2.1,-0.0
2211,2.7,0.0
2940,2.2,-0.0
3182,1.9,-0.0
3588,4.0,0.0
3239,3.6,4.2
3416,1.3,-0.0
3035,2.2,-0.0
3370,2.6,0.0
2541,1.6,-0.0
3897,2.4,5.2
2621,2.4,-0.0
3539,2.0,0.0
2594,3.2,0.0
2252,2.3,6.2
2795,0.0,4.2
3278,-0.0,3.1
2272,2.3,3.6
3125,1.6,-0.0
3572,1.8,-0.0
2736,2.3,0.0
2734,0.2,4.1
3947,1.5,5.6
2983,2.1,0.0
3011,1.6,-0.0
2875,1.5,-0.0
2341,2.0,0.0
2717,2.9,-0.0
3838,3.0,0.0
2509,2.3,0.0
2703,1.8,3.8
2887,3.0,0.0
3158,2.6,-0.0
3021,1.2,4.2
3725,1.9,-0.0
3916,1.0,4.1
3297,1.6,4.2
2209,3.1,1.9
3020,2.5,-0.0
3551,2.5,0.0
2525,1.9,-0.0
3274,1.9,4.6
2606,2.5,3.1
3796,2.2,3.2
2817,1.9,0.0
2774,2.2,0.0
3925,1.8,-0.0
2777,1.9,0.0
2416,1.3,4.2
2429,3.7,-0.0
3592,0.2,4.2
2532,3.1,-0.0
2768,2.0,0.0
3914,2.6,-0.0
2527,2.0,0.0
