,u_x1,u_x2,u_x3,u_y
2000,-0.84466547,-1.1702319,0.06962686,0.69016683
2001,-0.93914306,-0.7370781,-0.086424746,0.68331575
2002,-0.4221514,0.8213896,-0.1097947,0.99833024
2003,-0.90220004,1.2435418,-0.022535117,0.2943257
2004,-1.3270847,0.4261317,-0.103649475,0.089108825
2005,0.74174607,-0.08651109,-0.12444594,0.6369897
2006,-0.27958092,-0.2095911,0.1706511,0.81062436
2007,-0.10847536,0.9843339,0.03060467,0.31613052
2008,0.7769685,0.7906248,-0.095292985,0.9329487
2009,0.7200312,0.15814066,0.20001705,0.97676456
2010,-0.23515718,1.3932669,-0.049729247,0.58466625
2011,1.0853052,0.7834102,0.05236302,0.61700964
2012,-2.2183666,1.8400261,0.15279111,0.6875521
2013,-1.0255512,-1.1659939,0.14309452,0.38468516
2014,0.44945297,-0.82643855,0.16540691,0.8803388
2015,-1.4914849,1.3185834,0.06141877,0.9779545
2016,0.6290591,-0.3637979,0.095800765,0.32005858
2017,-0.27811465,0.2721922,-0.11411957,0.24205959
2018,0.8012879,-0.02508166,-0.16789886,0.7494427
2019,-0.53831345,0.86593795,-0.057076056,0.56741166
2020,-1.7203847,0.7056179,0.045337733,0.5860691
2021,0.74161196,0.6335862,-0.14259243,0.037525654
2022,1.0911617,-0.66923434,-0.07712999,0.96141493
2023,0.2756644,1.8165015,0.091578424,0.17174625
2024,2.2490795,-1.4571573,-0.02910578,0.85002923
2025,0.60620064,-0.2820281,-0.041291818,0.30554175
2026,1.535767,-1.5403527,-0.22759436,0.5038636
2027,0.5776142,-0.48758605,-0.012766576,0.62351465
2028,0.39802307,-2.8539407,-0.023905603,0.20820999
2029,-1.5391618,1.0691662,0.007715666,0.15333927
2030,-0.42159513,1.4611068,-0.11807815,0.22311497
2031,-0.11822987,-0.33959925,-0.004623625,0.70361817
2032,-1.9598393,-1.0755978,-0.11778034,0.87142384
2033,0.43971962,-1.3784918,0.16319142,0.23813534
2034,-0.3241539,0.86879903,0.10922457,0.43954062
2035,0.042987153,-0.5387514,-0.102340996,0.5702269
2036,0.52353084,-0.11637106,-0.06489159,0.38922656
2037,-1.5870905,0.0382617,-0.060078144,0.66548705
2038,0.4684286,-1.3027297,-0.06793549,0.8985392
2039,-1.6691321,0.5021397,-0.06400555,0.11971724
2040,-0.6384665,1.3298218,-0.12670979,0.821285
2041,-1.4288101,-0.9767397,0.10096808,0.3823229
2042,-0.03478971,-0.53857327,-0.012338876,0.5906712
2043,1.3796344,-0.19774464,0.018524416,0.41974413
2044,0.9843994,0.5631322,-0.108622245,0.93842685
2045,-0.5144663,0.3923852,-0.051308442,0.018298626
2046,0.7231908,-0.010345626,0.0122252945,0.571913
2047,0.2341729,-1.8464308,0.033475164,0.13110137
2048,0.37110215,1.2896881,-0.062387146,0.7670164
2049,0.57130235,0.42257428,0.06894377,0.9262887
2050,-0.6947074,-0.39987272,0.054342397,0.17949677
2051,1.0925772,-0.8669668,-0.15348284,0.6122118
2052,-0.38196832,-0.14519994,0.09477375,0.8696078
2053,0.6885663,0.996221,0.06422754,0.49688542
2054,1.662389,0.37297967,0.063242994,0.72577846
2055,0.95772195,0.20400845,-0.047768287,0.6795987
2056,-2.5015824,-0.23626754,-0.1099317,0.7875738
2057,0.1838071,-0.27997994,0.0023164663,0.87373745
2058,0.7492288,-1.4899199,-0.08847577,0.7014921
2059,0.094861805,-0.6177432,0.23007146,0.8384849
2060,-1.4582517,-0.29149115,-0.023070676,0.36282432
2061,1.3428185,-0.7133381,0.027384227,0.93205833
2062,-0.6920032,0.39864835,-0.06752278,0.112451196
2063,-0.08815995,-0.7956114,-0.07970696,0.7813221
