,years_experience,degree,nr_commits,nr_languages,nr_stars
2492,1.0,1.0,16.0,0.0,2.0
2150,3.0,0.0,34.0,2.0,4.0
3598,1.0,2.0,15.0,1.0,2.0
2127,2.0,0.0,26.0,15.0,1.0
3405,1.0,0.0,13.0,5.0,4.0
2594,3.0,0.0,35.0,3.0,2.0
2503,2.0,0.0,29.0,20.0,1.0
3025,2.0,0.0,23.0,1.0,8.0
2199,3.0,0.0,37.0,2.0,2.0
2119,0.0,2.0,5.0,5.0,3.0
3424,1.0,0.0,11.0,4.0,1.0
3841,0.0,0.0,4.0,8.0,2.0
3481,3.0,0.0,37.0,13.0,4.0
2530,3.0,0.0,36.0,4.0,1.0
3089,1.0,2.0,16.0,1.0,4.0
2852,0.0,2.0,2.0,8.0,4.0
3636,3.0,0.0,33.0,2.0,3.0
2821,1.0,1.0,18.0,10.0,1.0
2811,1.0,0.0,13.0,1.0,0.0
2458,3.0,0.0,36.0,3.0,5.0
2603,1.0,1.0,14.0,7.0,6.0
2951,0.0,0.0,4.0,5.0,6.0
2327,2.0,0.0,22.0,21.0,4.0
2927,1.0,0.0,12.0,3.0,0.0
2937,2.0,1.0,24.0,0.0,9.0
3319,2.0,1.0,26.0,6.0,7.0
2192,2.0,0.0,29.0,4.0,3.0
2808,2.0,0.0,27.0,2.0,4.0
2220,1.0,0.0,15.0,5.0,8.0
2388,0.0,0.0,3.0,11.0,3.0
2308,2.0,0.0,23.0,2.0,7.0
3018,0.0,1.0,3.0,7.0,5.0
3363,0.0,0.0,5.0,0.0,2.0
3577,0.0,0.0,3.0,8.0,1.0
2268,4.0,0.0,41.0,5.0,6.0
2875,1.0,0.0,19.0,10.0,4.0
3152,1.0,0.0,16.0,4.0,3.0
3188,1.0,0.0,15.0,5.0,4.0
2786,1.0,0.0,16.0,2.0,6.0
2129,2.0,0.0,22.0,1.0,6.0
3102,1.0,0.0,14.0,5.0,2.0
3621,1.0,0.0,12.0,0.0,2.0
2592,1.0,0.0,13.0,3.0,6.0
3580,3.0,0.0,39.0,3.0,2.0
2515,2.0,1.0,22.0,3.0,3.0
2720,3.0,0.0,35.0,2.0,15.0
2710,2.0,0.0,27.0,2.0,3.0
3882,1.0,0.0,13.0,5.0,3.0
3409,2.0,0.0,25.0,8.0,5.0
2322,3.0,0.0,35.0,6.0,7.0
3364,1.0,0.0,13.0,0.0,3.0
2284,0.0,0.0,8.0,16.0,5.0
2554,2.0,0.0,27.0,5.0,5.0
2714,0.0,1.0,0.0,11.0,3.0
3525,0.0,0.0,3.0,2.0,1.0
3728,1.0,1.0,14.0,1.0,3.0
3038,1.0,1.0,13.0,0.0,4.0
3193,2.0,0.0,25.0,2.0,3.0
3511,1.0,0.0,13.0,1.0,5.0
2387,2.0,0.0,22.0,2.0,1.0
2697,1.0,1.0,14.0,1.0,0.0
2669,0.0,2.0,5.0,5.0,1.0
3551,0.0,1.0,3.0,5.0,7.0
2514,2.0,0.0,24.0,4.0,0.0
2749,2.0,0.0,25.0,4.0,1.0
3360,2.0,0.0,24.0,0.0,7.0
2549,1.0,0.0,14.0,4.0,0.0
3819,1.0,1.0,14.0,1.0,1.0
2773,2.0,0.0,23.0,2.0,3.0
2085,1.0,0.0,17.0,0.0,8.0
2558,3.0,0.0,33.0,5.0,5.0
2235,1.0,2.0,14.0,0.0,5.0
2759,2.0,0.0,23.0,7.0,3.0
3975,0.0,0.0,5.0,4.0,7.0
3119,0.0,2.0,5.0,8.0,3.0
3454,1.0,0.0,11.0,2.0,4.0
3721,1.0,0.0,16.0,3.0,3.0
2379,0.0,2.0,5.0,6.0,2.0
2195,3.0,0.0,37.0,2.0,2.0
3256,1.0,0.0,13.0,3.0,4.0
2044,2.0,1.0,24.0,1.0,1.0
3742,2.0,0.0,24.0,3.0,3.0
3125,0.0,0.0,4.0,0.0,3.0
2032,1.0,0.0,14.0,4.0,5.0
3083,2.0,0.0,23.0,5.0,1.0
3293,3.0,1.0,33.0,2.0,5.0
3260,2.0,0.0,24.0,1.0,3.0
3489,2.0,1.0,27.0,0.0,4.0
2315,1.0,1.0,12.0,6.0,3.0
3485,1.0,2.0,16.0,5.0,3.0
3679,2.0,0.0,24.0,4.0,4.0
2508,0.0,1.0,2.0,16.0,7.0
2001,1.0,0.0,12.0,1.0,0.0
2094,2.0,0.0,22.0,0.0,4.0
2668,0.0,2.0,7.0,7.0,4.0
3888,0.0,1.0,2.0,3.0,3.0
3370,2.0,0.0,25.0,3.0,3.0
2705,0.0,0.0,7.0,1.0,2.0
3837,1.0,0.0,11.0,2.0,5.0
2125,0.0,1.0,4.0,0.0,3.0
2370,2.0,0.0,26.0,3.0,5.0
3255,1.0,0.0,13.0,4.0,6.0
3907,1.0,2.0,14.0,2.0,7.0
2025,3.0,0.0,34.0,3.0,2.0
3145,3.0,0.0,33.0,7.0,2.0
2298,1.0,2.0,15.0,3.0,3.0
3832,1.0,1.0,11.0,0.0,2.0
3799,2.0,0.0,22.0,6.0,2.0
3651,1.0,0.0,13.0,5.0,3.0
3134,3.0,0.0,34.0,1.0,3.0
2828,2.0,0.0,25.0,2.0,1.0
3159,0.0,0.0,2.0,0.0,4.0
3202,2.0,0.0,25.0,2.0,6.0
3797,0.0,2.0,3.0,10.0,4.0
3484,2.0,0.0,24.0,0.0,4.0
2589,0.0,1.0,6.0,4.0,1.0
2978,3.0,0.0,35.0,0.0,7.0
3109,0.0,2.0,6.0,2.0,6.0
3238,3.0,0.0,32.0,3.0,4.0
2516,2.0,0.0,26.0,2.0,3.0
2108,1.0,0.0,17.0,7.0,4.0
3430,2.0,0.0,25.0,7.0,5.0
2091,1.0,0.0,14.0,2.0,2.0
2566,3.0,0.0,35.0,1.0,6.0
3358,2.0,0.0,26.0,7.0,5.0
3603,3.0,0.0,38.0,2.0,2.0
3372,1.0,0.0,17.0,2.0,2.0
2886,1.0,0.0,13.0,6.0,2.0
3072,4.0,0.0,41.0,9.0,4.0
2305,2.0,0.0,23.0,5.0,2.0
2577,2.0,1.0,25.0,6.0,0.0
3130,2.0,0.0,22.0,2.0,2.0
2945,0.0,2.0,6.0,0.0,7.0
2333,3.0,0.0,31.0,0.0,6.0
3563,1.0,0.0,16.0,1.0,1.0
2900,2.0,0.0,23.0,4.0,7.0
2874,2.0,1.0,27.0,0.0,7.0
3040,0.0,2.0,7.0,2.0,2.0
3316,2.0,1.0,27.0,4.0,1.0
3258,1.0,1.0,11.0,4.0,1.0
2357,1.0,0.0,15.0,5.0,4.0
3629,1.0,0.0,13.0,5.0,3.0
3245,1.0,0.0,14.0,5.0,8.0
2637,0.0,1.0,7.0,5.0,7.0
3785,3.0,0.0,32.0,5.0,2.0
2607,1.0,2.0,14.0,2.0,6.0
3599,2.0,0.0,21.0,12.0,2.0
3716,1.0,0.0,14.0,2.0,8.0
2452,3.0,0.0,32.0,5.0,4.0
3518,0.0,0.0,2.0,1.0,2.0
2952,3.0,0.0,36.0,4.0,7.0
2634,2.0,1.0,24.0,1.0,6.0
3227,1.0,0.0,11.0,3.0,0.0
2265,0.0,1.0,5.0,4.0,4.0
2965,0.0,1.0,6.0,3.0,6.0
3009,3.0,0.0,33.0,5.0,4.0
2383,1.0,0.0,11.0,7.0,11.0
3872,1.0,1.0,13.0,12.0,2.0
3685,2.0,0.0,22.0,4.0,5.0
3661,3.0,0.0,34.0,5.0,2.0
3181,1.0,1.0,14.0,3.0,13.0
3952,1.0,1.0,15.0,0.0,2.0
3958,2.0,0.0,24.0,2.0,1.0
3970,2.0,0.0,21.0,13.0,3.0
3375,1.0,1.0,13.0,2.0,3.0
3420,2.0,0.0,23.0,6.0,2.0
3717,3.0,0.0,33.0,2.0,3.0
3971,3.0,0.0,37.0,2.0,1.0
3114,0.0,0.0,3.0,2.0,3.0
2957,2.0,0.0,22.0,1.0,4.0
2100,3.0,0.0,32.0,1.0,7.0
2254,1.0,0.0,16.0,2.0,0.0
3476,1.0,0.0,14.0,5.0,1.0
3236,1.0,0.0,13.0,9.0,5.0
3806,2.0,0.0,28.0,10.0,4.0
2934,3.0,0.0,31.0,7.0,1.0
3896,3.0,0.0,32.0,4.0,2.0
2565,1.0,0.0,14.0,5.0,2.0
3192,0.0,0.0,3.0,4.0,4.0
2556,2.0,0.0,28.0,3.0,3.0
3070,0.0,2.0,9.0,2.0,3.0
3695,1.0,2.0,16.0,7.0,3.0
2755,1.0,1.0,12.0,2.0,10.0
2386,3.0,0.0,31.0,4.0,2.0
2369,1.0,0.0,12.0,1.0,1.0
2442,1.0,0.0,13.0,4.0,3.0
2242,2.0,0.0,24.0,1.0,6.0
2913,1.0,1.0,18.0,7.0,6.0
2794,1.0,0.0,12.0,2.0,7.0
3920,1.0,0.0,14.0,9.0,5.0
3674,1.0,0.0,17.0,3.0,3.0
2354,2.0,0.0,21.0,5.0,3.0
3503,0.0,2.0,0.0,1.0,7.0
3158,0.0,2.0,3.0,1.0,5.0
3856,2.0,0.0,22.0,0.0,5.0
2006,2.0,0.0,23.0,1.0,3.0
3614,2.0,1.0,25.0,1.0,0.0
2422,1.0,0.0,12.0,11.0,4.0
3738,0.0,0.0,1.0,0.0,5.0
2190,0.0,1.0,2.0,0.0,2.0
