,years_experience,degree
3048,1.0,1.0
2880,1.0,1.0
3421,1.0,3.0
2741,3.0,1.0
3551,1.0,2.0
3564,0.0,3.0
3009,0.0,1.0
3230,1.0,1.0
3562,1.0,1.0
2567,1.0,1.0
2659,1.0,1.0
3065,1.0,1.0
2661,2.0,0.0
3361,0.0,1.0
3604,1.0,1.0
3400,1.0,1.0
2048,1.0,2.0
3966,0.0,3.0
2704,0.0,2.0
2224,0.0,2.0
3971,0.0,1.0
3364,2.0,1.0
3863,0.0,1.0
3859,0.0,3.0
2824,1.0,1.0
2772,1.0,2.0
2874,1.0,0.0
3612,0.0,1.0
2808,1.0,1.0
3518,3.0,1.0
2942,1.0,1.0
2354,1.0,1.0
2809,1.0,2.0
3460,2.0,1.0
3652,0.0,2.0
3304,0.0,2.0
3943,0.0,2.0
3323,2.0,1.0
3837,1.0,2.0
2238,0.0,1.0
3559,1.0,0.0
2794,2.0,1.0
2388,2.0,2.0
2195,0.0,1.0
3255,0.0,3.0
3121,1.0,1.0
3829,0.0,1.0
2937,1.0,0.0
3832,0.0,2.0
2322,0.0,1.0
3392,1.0,1.0
2125,1.0,2.0
2984,0.0,2.0
2004,1.0,1.0
2669,2.0,0.0
2892,1.0,1.0
3082,1.0,1.0
2355,0.0,1.0
2417,0.0,1.0
3625,0.0,1.0
2692,0.0,3.0
3958,1.0,1.0
2394,1.0,1.0
2907,0.0,2.0
2532,2.0,0.0
3275,0.0,3.0
2097,1.0,1.0
2611,1.0,1.0
2311,0.0,1.0
3879,0.0,1.0
2878,1.0,1.0
3162,0.0,1.0
2353,2.0,0.0
3428,0.0,1.0
2060,1.0,1.0
2448,0.0,2.0
3310,0.0,3.0
2822,0.0,1.0
2309,3.0,1.0
3900,1.0,1.0
3208,0.0,2.0
2627,2.0,1.0
2734,1.0,1.0
2630,2.0,1.0
2105,0.0,2.0
2084,0.0,3.0
3363,3.0,1.0
2678,1.0,0.0
3235,1.0,3.0
2285,1.0,2.0
3099,1.0,1.0
2516,1.0,1.0
3784,1.0,1.0
3878,1.0,1.0
2901,1.0,1.0
2775,1.0,1.0
3813,1.0,0.0
2039,0.0,1.0
3414,0.0,3.0
2554,1.0,1.0
3808,1.0,1.0
2558,0.0,1.0
3748,0.0,1.0
3797,2.0,0.0
3942,0.0,1.0
3566,0.0,1.0
3485,0.0,1.0
2369,0.0,3.0
2441,1.0,2.0
2268,1.0,0.0
3145,0.0,1.0
2280,1.0,1.0
2505,0.0,1.0
3085,3.0,1.0
3025,0.0,2.0
3178,0.0,2.0
3513,1.0,3.0
2172,0.0,1.0
2129,1.0,1.0
3944,1.0,1.0
3301,1.0,1.0
2412,2.0,1.0
2032,2.0,1.0
3435,0.0,3.0
2952,0.0,1.0
3263,2.0,1.0
3633,1.0,1.0
2050,1.0,2.0
3754,1.0,1.0
3393,1.0,0.0
2519,2.0,0.0
3334,0.0,1.0
2296,0.0,2.0
3314,2.0,0.0
3409,1.0,1.0
3811,1.0,3.0
3109,1.0,1.0
2773,0.0,2.0
3497,0.0,2.0
3764,1.0,1.0
3046,1.0,0.0
2853,0.0,1.0
2444,0.0,3.0
2114,0.0,2.0
3072,1.0,0.0
3531,1.0,1.0
2349,0.0,1.0
2070,1.0,0.0
3533,2.0,0.0
2595,0.0,3.0
2254,2.0,1.0
3070,1.0,1.0
3912,2.0,0.0
3618,0.0,2.0
2828,0.0,2.0
2925,1.0,1.0
2619,1.0,0.0
2190,1.0,2.0
3138,0.0,1.0
3244,1.0,1.0
2327,1.0,1.0
2455,1.0,0.0
2337,0.0,3.0
3182,0.0,1.0
2232,1.0,0.0
3300,0.0,2.0
3382,1.0,1.0
2175,0.0,1.0
3679,1.0,1.0
3180,0.0,2.0
2783,3.0,1.0
3872,1.0,1.0
2305,1.0,1.0
3372,2.0,1.0
3785,0.0,1.0
2343,1.0,1.0
2330,1.0,1.0
2198,1.0,3.0
3598,1.0,0.0
3629,0.0,3.0
2290,2.0,1.0
2503,0.0,2.0
2458,0.0,1.0
3469,1.0,2.0
3130,0.0,2.0
3599,1.0,1.0
2718,1.0,1.0
2094,1.0,1.0
2496,0.0,1.0
3717,0.0,1.0
3860,0.0,1.0
3097,1.0,1.0
3188,2.0,1.0
2272,0.0,2.0
3352,1.0,1.0
3134,0.0,1.0
3550,2.0,1.0
3871,0.0,1.0
2432,1.0,2.0
2434,1.0,1.0
