,u_x1,u_x2,u_y,u_x3
2000,0.18750416,-1.2072375,0.9444604,0.82367915
2001,1.2907397,-1.4363844,0.39581907,2.029394
2002,-0.15333745,0.58284736,0.76441216,-2.366616
2003,1.8695984,0.98170775,0.881825,-1.130957
2004,0.9517399,1.0424271,0.14550662,0.15670209
2005,0.19888456,-0.2851871,0.7570144,-1.1898214
2006,-1.1498988,0.48286572,0.6712743,0.5245348
2007,1.46927,-1.6694609,0.7468158,0.38087294
2008,-0.20579983,-1.8922874,0.10756087,0.84410536
2009,0.13429224,0.7555617,0.766407,-0.37174007
2010,-1.9824029,1.4619285,0.6071731,0.28627324
2011,-0.14774428,-0.13585472,0.68925214,0.5074682
2012,-0.5359303,0.26326987,0.99414897,-1.2905675
2013,0.4642224,-0.029679138,0.58612466,0.57629776
2014,-1.4863752,-1.1849334,0.54924667,-1.2688742
2015,-0.83807623,-0.6618079,0.92901134,-1.3793029
2016,-0.9703199,1.2248183,0.2338394,0.58569694
2017,1.2115018,-1.3150984,0.38861668,0.94962794
2018,0.8780359,-1.0018499,0.39714158,0.19252408
2019,0.9822522,-0.22290811,0.18251002,-1.1526612
2020,0.45368105,-0.94209063,0.19823563,0.9497714
2021,0.43568859,0.12182335,0.26731062,0.08299384
2022,-1.3438517,-0.526311,0.4095459,-1.5872675
2023,-0.675994,-0.14561488,0.9453474,-1.4066671
2024,-1.8297774,0.07988606,0.8738513,-0.43084586
2025,0.16211894,1.188595,0.96820176,0.44851074
2026,1.0572419,-1.711772,0.10752356,-0.1894467
2027,-1.8120171,0.37880465,0.14005756,0.952067
2028,0.8603919,-0.07540845,0.99392545,-0.6991092
2029,1.6435785,2.0267797,0.5613296,-0.08346086
2030,-2.5953293,-1.2945125,0.7740704,1.5039711
2031,-1.5738609,1.0240531,0.09904587,-1.1081085
2032,-0.5920565,0.022397112,0.32770407,-1.7413026
2033,0.10725404,0.0976909,0.92292476,-0.09680749
2034,0.97439796,-0.5207468,0.9513942,-0.1377284
2035,1.3674955,0.24120535,0.87825465,-0.63624096
2036,1.6863672,-0.71382034,0.9690554,-1.7080336
2037,0.94560224,-2.3667538,0.6288227,0.8477433
2038,-1.817558,2.086558,0.2558217,0.054093435
2039,-1.0939648,-0.465128,0.20178902,0.8559603
2040,2.640834,-0.18211052,0.2067951,0.0052902913
2041,-0.9629662,-0.11753269,0.28674984,0.30574515
2042,0.82129496,-1.4006945,0.26756394,0.367385
2043,0.025529876,1.6788338,0.7036561,-0.45984095
2044,-0.75897866,0.07360654,0.12587464,0.88028216
