,x1,x2,x3
2366,0.0,0.0,2.3
3236,-0.0,-0.0,0.5
2266,0.1,0.0,5.9
2318,0.0,0.0,5.4
3710,-0.0,-0.0,0.9
2353,0.0,0.0,1.4
3249,-0.0,0.0,3.6
3599,-0.0,0.0,1.2
3399,0.1,0.0,4.0
3679,-0.0,-0.0,4.5
2599,0.1,0.0,6.3
3116,0.0,0.1,0.9
3296,-0.0,-0.0,1.6
2196,0.0,0.0,3.9
3328,-0.0,-0.0,2.3
3358,-0.0,-0.0,2.5
2447,0.0,0.2,5.4
3239,0.3,-0.0,5.2
2972,-0.0,0.1,2.5
3776,0.0,0.0,0.3
2664,-0.0,0.0,1.5
2808,0.0,0.0,1.9
2173,-0.0,-0.1,2.3
3435,-0.0,-0.0,1.7
2345,0.0,-0.0,0.1
2124,0.3,2.0,5.3
3636,0.0,0.0,3.1
2953,-0.0,0.2,2.8
3386,0.1,0.0,3.1
3837,-0.0,-0.0,3.2
2519,0.0,0.0,4.3
2470,-0.0,0.0,2.3
2857,-0.0,0.0,0.7
3406,-0.0,-0.0,3.0
3369,0.0,-0.0,4.4
2327,0.0,0.0,0.1
3092,-0.0,0.0,1.2
3242,0.1,0.2,3.6
2799,0.0,-0.0,2.6
2941,0.0,-0.0,1.1
3718,-0.0,-0.0,0.7
3645,-0.0,0.0,0.9
3535,-0.0,-0.0,5.4
3267,-0.0,0.0,2.1
2797,-0.0,0.0,1.8
2025,0.0,0.0,3.1
3620,-0.0,0.0,1.1
3452,-0.0,-0.0,3.1
2550,0.0,-0.0,5.5
3005,0.6,0.2,7.1
2553,0.0,0.3,2.0
3146,-0.0,0.0,1.3
2349,0.2,0.1,2.5
2464,0.0,-0.0,4.6
3234,0.0,-0.0,1.7
2631,0.5,0.8,8.5
3753,-0.0,-0.0,0.4
2578,-0.0,0.2,1.0
2934,0.0,0.0,0.1
3589,-0.0,-0.0,3.2
2156,-0.0,0.1,3.4
3659,0.1,0.0,3.0
2677,0.0,-0.0,1.6
2004,0.1,0.0,2.8
3070,0.0,-0.0,4.4
3396,-0.0,0.0,6.1
2753,0.0,0.0,1.8
2534,-0.0,0.0,3.5
2584,0.0,0.0,4.1
3647,-0.0,-0.0,3.3
2442,0.0,0.1,4.2
3835,0.4,-0.0,4.9
2861,-0.0,0.0,3.0
3725,-0.0,-0.0,2.2
3977,-0.0,0.0,0.2
3735,0.0,0.0,2.5
3219,-0.0,-0.0,1.0
2956,0.2,0.0,0.0
3155,-0.0,-0.0,4.5
3440,0.1,0.1,1.6
2650,0.1,0.0,3.5
2283,0.1,1.0,4.8
2910,-0.0,-0.0,5.5
3419,0.2,1.0,6.2
3952,0.2,1.6,8.8
2784,-0.0,-0.0,1.3
2177,0.0,0.0,4.9
2658,-0.0,0.1,3.2
3031,0.0,0.3,4.1
2963,0.1,-0.1,1.8
2079,0.0,0.0,1.4
3963,-0.0,-0.0,2.6
2110,-0.0,0.1,2.4
2359,0.3,0.1,7.2
3526,0.1,0.1,4.7
3343,0.1,0.1,3.5
2042,0.0,0.0,0.9
2964,-0.0,0.0,1.5
2592,0.0,0.0,1.4
3671,0.5,-0.0,1.9
2399,0.0,0.0,0.9
3191,-0.0,0.0,2.2
2347,0.0,-0.0,1.8
3287,-0.0,0.0,0.2
3133,0.0,-0.0,1.4
2329,-0.0,0.2,4.7
3547,-0.0,0.0,1.0
3573,-0.0,-0.0,0.7
3883,0.1,-0.0,2.5
2169,0.3,0.3,0.5
2324,-0.0,-0.0,2.0
3370,0.4,0.5,5.4
3972,0.1,0.1,3.2
3261,0.0,-0.1,3.1
3259,0.1,-0.0,2.6
3507,0.0,0.0,0.3
3413,-0.0,0.7,4.6
2116,0.0,-0.0,1.2
2067,-0.0,-0.0,1.5
2787,-0.0,-0.0,1.1
2378,0.0,0.1,0.3
2073,0.3,0.3,2.7
2098,0.0,-0.1,3.5
3512,-0.0,0.0,1.3
2645,0.0,-0.0,0.6
2168,0.0,0.0,1.0
2089,-0.0,0.0,0.5
3285,0.0,-0.0,0.7
3586,0.0,-0.0,3.0
2850,-0.0,-0.0,2.3
3756,-0.0,0.2,3.1
2586,-0.0,0.0,1.8
2007,0.0,-0.0,0.5
2536,0.0,-0.1,4.3
2242,0.0,0.2,3.6
2595,0.0,0.0,4.2
3504,-0.1,-0.0,5.3
3210,-0.0,0.2,4.1
3661,0.1,0.0,2.9
2275,0.2,0.0,0.4
3615,-0.0,0.1,2.6
2935,-0.0,0.0,3.0
3169,0.0,0.0,0.3
2679,0.1,0.1,1.5
2729,-0.0,-0.0,0.9
2118,0.0,0.0,1.6
2024,0.0,-0.0,2.1
3673,-0.0,-0.0,1.1
2630,0.4,0.1,3.6
2561,0.2,0.0,3.3
2564,0.0,-0.0,0.7
2597,0.0,0.1,2.3
3279,0.0,-0.0,4.8
3522,0.0,-0.0,1.0
2069,0.1,0.1,6.2
2095,0.0,1.1,5.4
2375,-0.0,0.0,1.9
3516,-0.0,-0.0,3.6
2704,0.0,-0.0,1.2
2895,-0.0,-0.0,2.0
3494,0.1,-0.0,3.5
3672,-0.0,1.0,4.4
3431,-0.0,0.0,0.4
2165,-0.0,-0.0,1.6
2893,-0.0,0.0,0.1
3991,-0.0,0.1,4.7
3184,0.2,0.2,3.0
3779,0.0,0.0,2.2
3016,-0.0,-0.0,3.0
2057,-0.0,0.0,1.9
3893,-0.0,-0.0,0.1
3544,-0.0,0.0,0.3
2190,0.2,0.0,5.4
2708,-0.0,0.0,0.8
3475,0.0,0.7,3.8
2694,1.0,0.2,8.1
3221,0.1,-0.0,1.9
3010,0.0,0.0,0.9
2976,-0.0,-0.0,0.1
3842,0.0,-0.0,2.2
2494,0.0,-0.0,0.7
3027,-0.0,0.1,2.7
2837,-0.0,-0.0,2.5
2154,0.0,0.0,2.8
2461,-0.0,0.0,1.6
3228,-0.0,0.0,5.0
2247,0.0,0.0,3.6
3848,-0.0,-0.0,1.7
2568,1.1,-0.0,7.4
2011,0.1,0.0,2.3
2846,0.3,0.0,2.6
2263,0.1,0.0,1.1
3852,0.2,-0.0,3.1
3020,-0.0,0.0,1.5
2809,-0.0,0.0,2.6
3302,-0.0,0.0,1.5
2487,0.0,-0.0,6.4
3762,-0.0,-0.0,2.8
2715,-0.0,0.2,0.2
2987,-0.0,0.0,0.2
