,u_x1,u_x2,u_x3,u_y
2000,0.26012257,0.21066625,-0.06545096,0.914881
2001,-2.6219385,0.475984,-0.009082166,0.97610974
2002,-0.63498145,1.167777,0.073009364,0.8491235
2003,-1.0549306,-0.1512797,0.05664243,0.9007603
2004,-1.4672351,0.6240807,0.026001904,0.054872632
2005,0.63163054,0.80772233,0.004971889,0.69151306
2006,-0.47642994,1.7888476,-0.084193304,0.79428184
2007,0.1251999,-0.6790919,0.1962445,0.29933488
2008,0.74263126,0.28491148,0.14987813,0.2016797
2009,-1.4716225,-0.41238588,-0.11555653,0.08116877
2010,-0.5263576,-0.047886625,0.1434069,0.03137386
2011,0.5688799,-1.3142134,0.010819837,0.31999588
2012,0.54065764,-1.1961997,-0.0049155685,0.11081457
2013,-0.8270164,-0.54597235,0.06766237,0.8192686
2014,-0.35984996,-0.20604464,0.0056569004,0.41265488
2015,0.4117231,-0.795559,-0.0048409854,0.19318151
2016,0.6681049,0.3913266,-0.07924305,0.82377124
2017,0.933696,-0.19553505,0.057091612,0.8275343
2018,-0.014818323,0.06822964,0.092203304,0.975026
2019,-0.23345786,-1.0551709,-0.059216935,0.3442254
2020,-1.6392493,0.31419858,-0.105624214,0.8568673
2021,-0.24049553,0.25491968,0.008665971,0.947693
2022,-0.6384009,0.48830348,0.096210174,0.22162426
2023,0.4171774,-0.58692527,-0.087753095,0.23806179
2024,0.5615303,-1.027409,-0.21418045,0.21963906
2025,-1.6565933,-0.59305906,0.040908974,0.5287496
2026,-1.0192076,0.42807478,0.017233655,0.48401475
2027,-0.11019331,-0.17596513,0.086447604,0.3508427
2028,0.85915947,-0.12334418,-0.13967344,0.6149212
2029,-0.492647,-0.95675564,0.092355765,0.7847842
2030,-0.021584889,-0.012743465,0.1527247,0.55883074
2031,0.17894953,-0.4014421,-0.019250141,0.43563914
2032,-0.817839,0.536625,0.0013149735,0.012193322
2033,-1.5629658,-0.30652505,-0.018486101,0.13494802
2034,0.5494098,-0.5280796,-0.14040495,0.48627782
2035,0.7035596,0.13655609,-0.048789944,0.36735106
2036,1.2375854,0.29057634,-0.11967192,0.28542495
2037,-0.088846914,-0.46503082,-0.053700693,0.55206025
2038,-0.19393076,0.92694795,-0.0018994242,0.37221944
2039,-0.4716839,-0.48009408,0.14634708,0.89004505
2040,0.52726924,-2.2841249,0.09755226,0.35032272
2041,0.47471532,0.08642666,0.1966997,0.86747384
2042,-1.4349741,0.6946798,0.12261379,0.37213206
2043,-0.41165495,-0.6477158,0.06439697,0.034557223
2044,1.952037,1.0338632,-0.020345824,0.28193462
2045,0.6757831,1.7340506,0.02059816,0.60092115
2046,0.27177456,0.6883599,0.11667915,0.64653313
2047,-2.3022873,-0.74327254,0.085370705,0.75301456
2048,-0.7042148,-1.9015914,-0.04784051,0.09353745
2049,-0.27055174,0.36255866,-0.055540234,0.55928516
2050,-2.306338,0.17031066,0.00818308,0.0019077063
2051,-0.38715196,-2.1948223,0.015985226,0.29558098
2052,0.2911998,2.205527,0.09688928,0.1959672
2053,-0.05610945,1.976807,-0.18496083,0.9553381
2054,1.481439,1.6487154,0.043599278,0.9144776
2055,-0.99593264,-1.3271192,-0.19003138,0.21312094
2056,-0.017383968,1.4818975,-0.0737636,0.5389465
2057,-2.0359395,0.9153516,0.0985507,0.86173415
2058,0.4653273,-0.07324655,-0.025085289,0.87651706
2059,0.76098114,-0.29818514,0.09878697,0.9094995
2060,1.3651564,0.291713,-0.025914827,0.64716744
2061,0.4703302,0.3031999,-0.048111,0.65504813
2062,0.4698997,0.9657603,-0.0958223,0.858636
2063,-0.23306328,-0.22041741,0.0030987794,0.82956564
2064,0.37530184,-0.10868215,0.0055931527,0.5284921
2065,0.29239872,-0.30999357,-0.040214475,0.3339119
2066,-2.4862108,-0.48353085,0.05207631,0.925441
2067,-0.12727414,-0.4153561,-0.060947247,0.7891861
2068,-0.8391631,-1.9958394,-0.121428244,0.8095795
2069,-1.5558143,0.30912286,-0.21344209,0.5130714
2070,0.5701267,-0.70877564,0.15211207,0.74054265
2071,-1.5178746,-0.2529793,-0.04924662,0.8876445
2072,-0.7540716,-2.9676807,-0.044810414,0.88113165
2073,0.83336186,0.6862582,-0.0055803284,0.35030365
2074,0.26704398,0.48967746,0.005880756,0.9554181
2075,0.24046372,-0.35285556,-0.07879546,0.67251325
2076,-1.1229551,0.24500607,0.03848449,0.7254783
2077,2.2198021,0.5237227,-0.17603217,0.5703436
2078,0.11767215,-0.61047405,0.115352176,0.45941746
2079,-1.1562268,0.8951663,0.0034718104,0.7940675
2080,-0.31306723,-0.14751984,0.018277576,0.21593845
2081,0.6623524,0.22818118,0.22023883,0.57299423
2082,-0.37191555,-0.13600552,-0.035519015,0.6797712
2083,-0.5671423,-1.663061,0.0215432,0.37726247
2084,0.67825276,-0.57333493,-0.07167356,0.68386936
2085,-0.4569805,1.0350373,0.08515275,0.08241594
2086,-0.5134979,2.4832675,0.091878936,0.49453497
