,x1,x2,x3
2498,1.1,-0.0,0.0
2505,0.5,1.9,2.6
2740,0.4,1.3,1.9
3826,1.8,0.0,1.1
2494,0.1,0.7,-0.0
2953,0.8,0.0,0.0
2031,2.1,3.0,4.8
3130,1.1,-0.0,0.0
2359,1.3,4.9,2.5
2607,0.3,-0.0,-0.0
3854,1.7,-0.0,-0.0
3144,1.1,-0.0,0.0
2741,2.0,3.0,5.2
3547,2.0,3.7,2.8
3882,-0.0,0.1,-0.0
3248,1.1,-0.0,-0.0
2879,1.6,4.6,2.5
2927,0.2,0.0,0.2
3461,0.6,-0.0,0.0
2391,0.8,0.0,1.4
3210,0.5,0.0,-0.0
3441,1.3,2.1,-0.0
2590,1.1,-0.0,-0.0
3569,0.5,1.4,0.0
3110,0.8,2.6,3.2
3411,0.5,1.3,0.0
2334,0.6,0.0,1.4
2508,0.2,1.8,2.3
3681,1.6,-0.0,-0.0
2122,1.1,-0.0,1.2
3362,0.1,0.0,0.3
3096,2.8,2.6,3.7
2767,2.6,1.7,3.8
2102,0.4,1.3,1.5
2531,1.5,-0.0,2.5
3213,0.3,0.0,-0.0
3621,0.7,-0.0,0.0
2419,0.2,0.0,-0.0
3890,0.7,0.0,-0.0
3143,0.2,0.0,-0.0
3801,0.8,0.0,0.0
2030,0.4,0.0,0.0
2649,0.1,-0.0,0.0
2670,0.7,-0.0,0.0
3114,0.0,1.3,0.0
3810,3.0,1.9,1.8
2576,1.6,2.5,4.5
2980,-0.0,0.9,-0.0
3363,0.5,0.7,1.3
3310,1.6,3.2,1.9
2974,0.4,0.5,0.9
2134,0.9,-0.0,0.3
3596,1.5,0.0,0.0
2922,0.4,1.6,1.9
2224,0.3,-0.0,-0.0
2586,0.3,-0.0,0.0
2707,1.2,-0.0,-0.0
2070,0.9,0.0,-0.0
3267,0.5,0.0,0.0
2272,1.5,0.0,-0.0
3125,1.0,-0.0,1.2
3400,1.5,0.0,2.1
2340,1.4,3.6,5.2
2584,1.3,0.0,-0.0
2140,0.3,-0.0,-0.0
3103,0.5,0.9,1.3
2612,4.2,3.5,1.5
2036,0.8,-0.0,-0.0
3675,1.1,0.0,-0.0
2018,0.5,0.0,0.0
3172,0.3,-0.0,0.0
3274,0.6,3.7,-0.0
2390,0.5,-0.0,0.0
2009,2.4,-0.0,0.1
2570,0.8,0.0,0.0
3941,1.1,3.7,1.4
2744,2.0,-0.0,1.3
3166,1.9,0.0,3.3
2731,0.3,0.0,-0.0
3609,0.3,-0.0,0.0
2608,0.5,0.9,0.0
3649,0.2,1.0,-0.0
2962,1.2,-0.0,-0.0
2858,1.4,3.1,4.7
3566,0.5,0.0,-0.0
3922,0.3,-0.0,-0.0
3624,1.6,0.0,0.0
3171,0.5,1.1,0.0
3238,0.2,0.0,0.5
3098,0.5,-0.0,0.0
2286,1.1,-0.0,0.6
2937,1.3,0.0,2.6
3466,0.0,0.9,-0.0
3597,1.5,0.0,0.0
2535,0.3,-0.0,0.0
3509,-0.1,1.2,-0.0
3952,0.1,-0.0,0.0
2098,0.1,-0.0,0.0
3032,0.1,-0.0,0.0
2698,0.7,0.0,0.0
2870,0.5,-0.0,0.5
3268,0.2,0.0,0.1
3593,0.9,-0.0,-0.0
2408,0.2,-0.0,0.0
2440,0.5,0.0,0.0
2109,0.8,-0.0,0.0
2043,1.0,4.0,1.3
