,y_hat
3423,False
3606,False
2302,False
3132,False
2834,False
3151,False
3781,False
3304,False
2437,False
2251,False
3901,False
2294,False
3968,False
2317,False
3664,False
3767,False
2356,False
2128,False
2018,False
3859,False
3500,False
2030,False
2765,False
3627,False
2122,False
3956,False
3078,False
3009,False
2803,False
3104,False
3846,False
3459,False
3403,False
2407,False
3948,False
2495,False
2748,False
3853,False
3257,False
2415,False
3961,False
3221,False
2555,False
3608,False
2773,False
3835,False
2109,False
2619,False
2923,False
2822,False
3431,False
2360,False
2497,False
3672,False
3755,False
3750,False
2376,False
3215,False
2720,False
3209,False
2891,False
3935,False
2424,False
3589,False
2756,False
3633,False
2406,False
2199,False
3361,False
2569,False
2743,False
2594,False
3906,False
2340,False
2958,False
3734,False
3717,False
2428,False
3340,False
2090,False
2238,False
2976,False
2946,False
2388,False
3343,False
2691,False
2144,False
2979,False
3669,False
2830,False
2553,False
3142,False
3841,False
3433,False
2856,False
3238,False
2240,False
3878,False
3318,False
3351,False
3573,False
2835,False
3391,False
2882,False
2080,False
2886,False
2378,False
3957,False
2140,False
3595,False
3519,False
3962,False
3842,False
2559,False
3597,False
3323,False
2277,False
3057,False
2901,False
3612,False
3638,False
2195,False
3466,False
2034,False
2932,False
2464,False
3579,False
3068,False
2806,False
3958,False
2942,False
2722,False
2975,False
3908,False
2479,False
2895,False
3282,False
3590,False
2945,False
2953,False
2446,False
3214,False
3179,False
3778,False
2151,False
3463,False
3192,False
2082,False
2896,False
3578,False
2483,False
2588,False
2075,False
3806,False
2996,False
3203,False
2734,False
2421,False
2494,False
3792,False
3818,False
3652,False
3851,False
3730,False
3397,False
2412,False
3461,False
2301,False
3127,False
3229,False
3285,False
3892,False
3766,False
2081,False
2314,False
3396,False
2618,False
2234,False
3354,False
2389,False
3979,False
3514,False
2023,False
3782,False
3537,False
3679,False
3109,False
2425,False
3619,False
2139,False
2200,False
2235,False
3738,False
3825,False
2695,False
2273,False
3077,False
3028,False
2612,False
2219,False
