,years_experience,degree
2222,0.0,3.0
2164,0.0,1.0
3110,0.0,3.0
2461,0.0,1.0
3708,2.0,0.0
3451,0.0,1.0
3627,0.0,2.0
2384,1.0,1.0
3043,1.0,1.0
3491,1.0,0.0
2476,0.0,3.0
2602,0.0,3.0
2086,0.0,2.0
3209,0.0,2.0
3808,0.0,1.0
2146,1.0,2.0
2289,0.0,3.0
2937,1.0,2.0
2469,1.0,1.0
3238,0.0,1.0
2408,1.0,0.0
2695,0.0,1.0
3183,0.0,1.0
2842,1.0,1.0
2031,2.0,0.0
3324,2.0,1.0
2737,0.0,3.0
3407,0.0,2.0
2370,2.0,0.0
3083,1.0,0.0
2436,0.0,1.0
3792,0.0,3.0
3752,1.0,1.0
2727,0.0,3.0
2802,0.0,3.0
3429,1.0,1.0
2007,0.0,2.0
2522,0.0,1.0
3461,0.0,3.0
3690,0.0,1.0
3802,2.0,0.0
3435,1.0,0.0
3009,0.0,3.0
2536,1.0,0.0
2496,0.0,3.0
2766,1.0,1.0
3006,0.0,3.0
3886,0.0,1.0
2014,0.0,1.0
3641,1.0,0.0
2763,0.0,1.0
2328,0.0,1.0
2486,0.0,1.0
2901,0.0,2.0
2805,1.0,0.0
2525,0.0,0.0
3677,0.0,3.0
3105,2.0,0.0
3400,0.0,3.0
2372,0.0,1.0
3027,0.0,3.0
2308,3.0,0.0
2553,1.0,0.0
2425,0.0,1.0
2570,0.0,2.0
2150,0.0,2.0
2833,0.0,3.0
2856,2.0,0.0
3249,0.0,1.0
3289,1.0,2.0
2001,1.0,0.0
2798,2.0,1.0
2889,2.0,1.0
2751,2.0,0.0
3585,0.0,3.0
3333,0.0,1.0
3754,1.0,0.0
2420,1.0,2.0
3512,0.0,0.0
3864,0.0,2.0
3691,0.0,2.0
2078,0.0,1.0
3912,0.0,3.0
2488,1.0,0.0
2688,1.0,0.0
2665,1.0,1.0
2106,1.0,1.0
2267,1.0,1.0
3846,3.0,0.0
3108,0.0,1.0
2403,1.0,0.0
2165,1.0,1.0
2640,1.0,0.0
3688,0.0,3.0
3865,1.0,0.0
2112,0.0,3.0
2074,1.0,1.0
3891,0.0,2.0
3780,1.0,2.0
3934,1.0,0.0
3340,0.0,2.0
3141,0.0,1.0
3861,0.0,1.0
3581,1.0,2.0
3492,1.0,0.0
3997,0.0,3.0
2974,2.0,0.0
2102,1.0,0.0
2475,1.0,1.0
2594,0.0,3.0
3126,1.0,1.0
2764,1.0,0.0
2647,2.0,1.0
2331,1.0,1.0
3074,1.0,0.0
2466,1.0,1.0
3253,0.0,1.0
3486,1.0,0.0
3666,0.0,3.0
3739,1.0,0.0
2771,0.0,1.0
3746,0.0,1.0
2307,0.0,1.0
2653,0.0,3.0
2087,0.0,1.0
2002,0.0,2.0
2749,0.0,3.0
3298,0.0,1.0
3282,1.0,0.0
3261,0.0,2.0
3128,2.0,0.0
3647,0.0,1.0
3077,0.0,3.0
2942,0.0,3.0
3040,0.0,3.0
3529,0.0,1.0
3066,2.0,0.0
3256,1.0,1.0
2564,0.0,1.0
2137,1.0,0.0
2458,1.0,1.0
2091,1.0,2.0
3579,1.0,2.0
2281,1.0,1.0
3669,2.0,0.0
3384,1.0,1.0
3765,2.0,0.0
3389,0.0,2.0
3515,1.0,0.0
2298,0.0,1.0
3411,2.0,0.0
3174,0.0,1.0
2511,1.0,2.0
3633,0.0,3.0
3250,1.0,1.0
2447,0.0,3.0
3116,0.0,1.0
2377,1.0,1.0
2369,0.0,3.0
3502,0.0,3.0
3826,0.0,3.0
3062,0.0,3.0
2113,0.0,3.0
3381,2.0,0.0
2448,0.0,1.0
3827,0.0,1.0
3859,1.0,1.0
3467,0.0,2.0
2769,1.0,0.0
3555,0.0,3.0
3697,0.0,1.0
2659,0.0,2.0
2057,1.0,0.0
2634,1.0,1.0
3113,0.0,3.0
3774,0.0,3.0
3144,0.0,2.0
2385,1.0,0.0
2085,0.0,2.0
3654,1.0,1.0
2864,0.0,1.0
3750,0.0,1.0
3882,2.0,1.0
3759,0.0,1.0
3046,0.0,1.0
3474,0.0,3.0
3395,1.0,1.0
3881,1.0,0.0
2876,1.0,1.0
2868,0.0,1.0
2821,0.0,1.0
2191,0.0,3.0
2756,0.0,2.0
3523,0.0,2.0
3745,0.0,3.0
2829,0.0,2.0
3856,0.0,1.0
3014,0.0,3.0
2748,2.0,0.0
2940,1.0,1.0
