,y
2325,0.0
2072,0.0
2862,0.0
3375,0.0
2498,1.0
2077,0.0
3117,0.0
3324,0.0
3090,0.0
3552,0.0
3830,1.0
3388,0.0
3839,0.0
3988,0.0
3320,0.0
3018,0.0
3461,0.0
3067,0.0
2213,0.0
3693,0.0
3524,0.0
3800,1.0
3387,0.0
2660,1.0
3490,0.0
3496,0.0
3113,0.0
3727,1.0
3176,1.0
3160,0.0
2949,0.0
3190,0.0
2918,0.0
2344,1.0
2539,0.0
3997,0.0
2405,0.0
2135,0.0
3556,0.0
3260,1.0
2994,0.0
3173,0.0
3078,0.0
3807,0.0
3684,0.0
3349,0.0
2572,0.0
2457,1.0
2670,0.0
2348,1.0
2322,0.0
2463,1.0
3213,0.0
3606,0.0
2319,1.0
3365,0.0
3092,0.0
3337,0.0
2177,0.0
2705,1.0
2643,0.0
2190,0.0
2779,1.0
2676,0.0
3267,0.0
3198,0.0
2176,0.0
2428,0.0
2945,0.0
2549,1.0
3716,0.0
3159,0.0
2944,0.0
3780,0.0
2172,0.0
2627,0.0
3052,0.0
2651,0.0
3731,0.0
2610,0.0
3944,0.0
2011,0.0
3334,0.0
2456,0.0
2871,0.0
3280,0.0
2104,0.0
2341,0.0
3181,0.0
2343,1.0
2921,0.0
2934,1.0
2814,0.0
3326,0.0
3345,0.0
2863,0.0
3854,0.0
2662,0.0
2641,0.0
3071,0.0
3367,0.0
3812,1.0
3116,0.0
3541,1.0
2588,0.0
3422,0.0
2181,0.0
2875,0.0
3649,0.0
3901,1.0
3925,0.0
2459,0.0
3238,0.0
3294,0.0
3966,0.0
2239,0.0
2411,1.0
3319,0.0
3656,0.0
3059,1.0
3911,0.0
2007,1.0
3979,0.0
3108,0.0
3719,0.0
2088,0.0
3973,0.0
3327,0.0
2494,1.0
2672,0.0
3644,0.0
2690,1.0
3613,0.0
3699,0.0
3060,0.0
3015,0.0
3801,0.0
2710,0.0
3085,1.0
3465,0.0
3246,0.0
2259,0.0
2237,0.0
2337,0.0
2782,0.0
3868,0.0
2109,0.0
2490,0.0
3488,0.0
2717,0.0
3497,0.0
3278,0.0
3546,1.0
3615,0.0
3416,1.0
2194,0.0
2902,0.0
2360,0.0
3467,1.0
3131,0.0
2712,0.0
2650,0.0
2208,1.0
3379,0.0
3936,0.0
2258,0.0
2094,1.0
3544,0.0
3896,0.0
2270,0.0
3398,1.0
3452,0.0
2164,1.0
2620,1.0
2020,0.0
3905,1.0
2373,1.0
2162,0.0
3302,0.0
2642,0.0
2380,0.0
3158,0.0
2652,1.0
3740,1.0
3965,0.0
3694,0.0
3080,1.0
2905,0.0
2584,1.0
2691,0.0
3037,0.0
2323,0.0
3195,0.0
2796,0.0
3325,0.0
2394,0.0
2197,0.0
3573,0.0
2955,0.0
2291,0.0
