,y_hat
3421,False
3141,False
2726,False
2691,False
2867,False
2778,False
3516,False
2148,False
3592,False
2750,False
3944,False
3655,False
3846,False
2529,False
3450,False
3932,False
2290,False
2880,False
2143,False
2494,False
2481,False
3801,False
3112,False
2471,False
3463,False
3416,False
2916,False
2289,False
3533,False
2700,False
3360,False
2018,False
2692,False
3180,False
2963,False
2620,False
3961,False
3013,False
3305,False
3803,False
3590,False
2077,False
2486,False
2037,False
3476,False
3709,False
2255,False
2708,False
3914,False
3065,False
3162,False
2402,False
3754,False
2994,False
3275,False
3348,False
3935,False
2756,False
2299,False
2006,False
2704,False
2968,False
3094,False
3865,False
3432,False
2960,False
3106,False
3956,False
3790,False
2380,False
2930,False
2170,False
2641,False
2942,False
2124,False
3859,False
3674,False
2998,False
3148,False
2161,False
2905,False
3977,False
2442,False
3327,False
2162,False
2191,False
3031,False
2029,False
2158,False
2915,False
2183,False
3135,False
3890,False
2246,False
3151,False
2484,False
2372,False
2278,False
3815,False
3662,False
2898,False
3103,False
3854,False
2838,False
3765,False
3308,False
3978,False
2807,False
3484,False
3924,False
2096,False
2342,False
2881,False
2298,False
2314,False
2262,False
3267,False
2777,False
2498,False
2992,False
2104,False
3795,False
3678,False
2658,False
3144,False
2650,False
3928,False
3999,False
2844,False
3947,False
3990,False
3461,False
3888,False
2059,False
2526,False
3855,False
3812,False
3419,False
2275,False
3188,False
2601,False
2499,False
3392,False
3796,False
3423,False
2830,False
2542,False
2027,False
3390,False
2943,False
3644,False
2364,False
2933,False
3804,False
3824,False
3903,False
3104,False
3989,False
2727,False
3315,False
2160,False
2712,False
3362,False
2112,False
2973,False
3839,False
3689,False
2421,False
3656,False
3457,False
2871,False
2559,False
2243,False
2186,False
2434,False
3889,False
2075,False
3442,False
2465,False
3971,False
3376,False
2422,False
2021,False
3251,False
2141,False
3365,False
2441,False
2446,False
2631,False
2989,False
2220,False
2676,False
3178,False
3347,False
3504,False
2154,False
2390,False
2192,False
3651,False
3752,False
