,years_experience,degree,nr_commits,nr_languages,nr_stars
2531,3.0,1.0,3035.0,1.0,11.0
2081,2.0,2.0,2027.0,1.0,14.0
2915,2.0,2.0,2022.0,1.0,11.0
2170,2.0,2.0,2026.0,3.0,11.0
3218,2.0,2.0,2024.0,8.0,11.0
3872,3.0,1.0,3035.0,2.0,18.0
3976,3.0,1.0,3032.0,5.0,14.0
2514,1.0,3.0,1015.0,6.0,13.0
3884,3.0,1.0,3035.0,5.0,17.0
3979,3.0,1.0,3032.0,7.0,12.0
3223,3.0,1.0,3033.0,1.0,16.0
3652,2.0,2.0,2020.0,5.0,16.0
2552,2.0,2.0,2025.0,2.0,11.0
3778,1.0,3.0,1015.0,3.0,15.0
3674,3.0,1.0,3035.0,11.0,19.0
3775,3.0,1.0,3032.0,4.0,20.0
3724,3.0,1.0,3032.0,2.0,16.0
2699,1.0,3.0,1014.0,14.0,18.0
3585,0.0,3.0,2.0,3.0,15.0
3132,2.0,2.0,2023.0,7.0,13.0
3176,1.0,3.0,1014.0,5.0,12.0
2392,4.0,1.0,4046.0,2.0,12.0
2254,1.0,3.0,1017.0,2.0,19.0
3084,1.0,3.0,1013.0,6.0,11.0
3021,3.0,1.0,3033.0,2.0,14.0
2991,3.0,1.0,3035.0,8.0,20.0
3520,3.0,1.0,3031.0,2.0,12.0
3651,3.0,1.0,3035.0,15.0,13.0
3239,2.0,2.0,2027.0,2.0,11.0
2668,3.0,2.0,3038.0,2.0,14.0
2190,2.0,2.0,2022.0,7.0,15.0
2102,2.0,2.0,2025.0,14.0,18.0
2471,1.0,3.0,1015.0,7.0,18.0
2200,3.0,1.0,3039.0,5.0,13.0
3160,3.0,1.0,3035.0,10.0,16.0
2851,3.0,1.0,3035.0,1.0,14.0
3371,3.0,1.0,3031.0,5.0,19.0
2359,3.0,1.0,3035.0,3.0,12.0
2195,1.0,3.0,1013.0,2.0,14.0
2896,3.0,1.0,3037.0,4.0,14.0
3402,2.0,2.0,2021.0,11.0,16.0
2932,1.0,3.0,1015.0,7.0,14.0
3977,1.0,3.0,1013.0,6.0,14.0
2456,3.0,1.0,3031.0,1.0,13.0
3463,0.0,3.0,3.0,5.0,16.0
2579,3.0,1.0,33.0,0.0,7.0
3828,3.0,1.0,3036.0,9.0,10.0
2369,1.0,3.0,1012.0,1.0,16.0
2088,3.0,1.0,3037.0,13.0,11.0
3364,2.0,2.0,2024.0,3.0,13.0
2012,3.0,1.0,3036.0,2.0,12.0
2272,4.0,1.0,4044.0,1.0,13.0
2532,2.0,2.0,2025.0,3.0,19.0
3913,3.0,1.0,3035.0,4.0,17.0
2735,4.0,0.0,4044.0,7.0,15.0
3629,3.0,1.0,3036.0,5.0,10.0
2976,3.0,1.0,3035.0,5.0,17.0
3832,2.0,2.0,2025.0,1.0,16.0
2331,1.0,3.0,1011.0,9.0,14.0
2849,1.0,3.0,1018.0,3.0,13.0
2820,1.0,3.0,1014.0,4.0,12.0
3588,1.0,3.0,1013.0,5.0,19.0
3878,3.0,1.0,3035.0,10.0,12.0
3663,4.0,0.0,4042.0,3.0,16.0
3544,3.0,1.0,3038.0,2.0,14.0
2394,1.0,3.0,1014.0,6.0,15.0
2067,3.0,1.0,3033.0,5.0,14.0
2194,3.0,1.0,3035.0,4.0,13.0
2686,3.0,1.0,3033.0,7.0,17.0
2701,2.0,2.0,2025.0,3.0,16.0
2001,3.0,1.0,3034.0,2.0,15.0
2827,3.0,1.0,3036.0,17.0,12.0
2124,1.0,3.0,1014.0,5.0,13.0
3612,1.0,3.0,1012.0,6.0,14.0
3725,3.0,1.0,3032.0,5.0,13.0
3777,1.0,3.0,1012.0,2.0,16.0
2940,1.0,3.0,1014.0,1.0,15.0
3561,3.0,1.0,3032.0,3.0,12.0
2026,1.0,3.0,1016.0,9.0,18.0
3420,1.0,3.0,1014.0,9.0,20.0
3040,2.0,2.0,2024.0,1.0,15.0
3490,2.0,2.0,2027.0,4.0,14.0
2969,1.0,3.0,1011.0,5.0,15.0
3099,1.0,3.0,1014.0,4.0,12.0
2050,3.0,1.0,3035.0,1.0,15.0
2982,3.0,1.0,3032.0,3.0,16.0
