,x1,x2
2024,1.9,1.8
3025,1.4,1.5
2078,0.3,3.8
2708,2.2,2.3
2797,0.8,2.3
3507,2.1,2.1
3248,2.1,2.8
2691,1.0,3.8
3054,1.2,2.6
2808,0.2,3.9
3279,0.1,3.3
2232,1.1,1.8
3228,0.1,2.4
3271,0.2,2.8
3443,1.0,1.8
3824,2.6,3.8
2728,2.0,2.8
2832,0.5,2.6
3491,3.1,2.5
2589,2.1,2.2
2693,2.5,4.3
3814,1.7,2.0
2555,1.1,1.2
2543,0.4,2.6
2394,2.2,3.5
3382,1.3,3.6
2627,2.7,1.3
3993,1.7,2.5
2169,2.8,2.7
2586,0.7,3.7
3353,3.0,5.9
3117,2.0,3.9
2512,1.1,2.3
3625,2.3,3.2
3905,1.0,2.4
2750,2.0,1.9
2551,2.3,3.0
3444,1.5,1.5
3256,1.5,2.8
3409,3.1,2.6
2426,1.8,3.8
3292,1.8,3.6
3348,0.8,3.3
3005,2.5,1.9
2347,2.2,0.3
3105,1.0,1.5
2789,2.3,4.7
2739,1.1,3.1
2111,0.0,5.8
2615,1.4,1.8
2258,2.5,1.9
2022,2.5,4.2
2690,1.3,4.1
2811,4.1,4.6
2231,1.6,2.9
2414,1.6,2.0
2432,1.4,2.1
2259,1.5,1.2
2540,0.4,2.2
2711,0.9,3.6
3165,0.4,1.5
2806,1.3,2.1
3161,0.4,2.6
2705,1.3,2.0
3671,2.4,1.0
2665,1.5,3.1
3433,2.1,2.1
2409,1.9,2.4
3979,1.9,5.2
2524,0.7,2.9
2225,1.2,4.1
3558,2.6,3.0
2245,1.1,3.9
2367,0.2,2.3
3218,1.3,3.0
3337,0.5,3.9
2201,1.2,1.4
3946,1.5,1.9
2006,3.7,2.5
3291,0.7,3.0
3387,1.3,2.7
3756,-0.0,3.0
2029,1.8,1.9
3875,2.5,2.2
2034,2.3,2.4
3893,0.2,4.0
2573,1.7,3.9
2028,0.5,2.4
2928,0.0,2.1
2836,1.3,2.4
2090,3.1,3.5
2346,2.0,3.0
2083,2.4,3.0
2395,3.9,2.0
2508,1.7,2.3
2300,1.0,5.6
3183,2.7,4.1
3496,1.5,2.4
2712,2.1,3.5
3980,4.3,1.6
2656,0.6,4.7
2549,2.0,1.3
2566,3.4,1.9
3149,1.4,2.8
3002,1.1,3.8
2377,1.7,1.5
3312,1.9,1.5
2338,0.1,1.8
3193,1.2,3.3
2207,1.4,2.4
2074,2.5,2.0
3704,2.2,2.5
3129,1.6,3.7
3163,1.9,2.5
3187,1.9,1.1
3933,2.9,4.2
2010,2.3,3.6
3867,2.3,1.5
3909,1.0,3.4
3961,2.1,4.2
3047,1.6,2.4
3424,1.8,2.0
2890,2.7,4.2
2779,1.7,2.1
3528,0.6,2.8
3812,2.0,2.3
3038,3.1,5.5
2738,2.6,0.3
2393,2.1,0.5
3709,1.9,5.0
2802,2.1,1.1
2921,0.9,3.1
3199,1.4,1.3
2489,0.9,1.8
2729,0.7,1.3
2702,1.5,3.5
2948,1.4,2.5
2490,1.3,1.1
3217,2.4,1.8
2134,1.7,1.5
2007,1.7,3.2
3776,0.7,3.7
3164,2.2,3.5
3876,2.3,2.3
2700,2.1,1.0
2970,0.8,2.8
3965,2.2,2.5
2676,2.8,2.9
2998,1.1,3.0
3940,4.5,4.5
3820,1.6,2.2
3921,2.0,4.7
3354,1.0,1.0
3911,1.4,4.0
2618,1.4,2.5
3435,2.7,0.0
3132,0.5,4.9
2813,3.7,5.2
3322,2.8,1.7
2556,3.7,5.6
2908,1.4,3.6
3237,1.6,2.6
3882,2.2,0.3
2906,2.2,2.1
3819,2.4,2.0
3949,0.9,2.4
3601,0.9,2.6
2657,2.7,2.3
2009,0.2,4.2
2335,0.0,2.8
3640,1.4,1.8
2358,0.2,3.4
3672,2.1,3.2
2929,1.4,1.6
2091,0.1,3.3
2664,-0.0,1.8
3015,0.5,3.4
3068,0.9,3.6
3504,2.7,4.9
3665,1.5,1.4
3975,1.9,1.4
3916,1.4,4.1
2900,2.9,3.1
2479,0.2,3.4
3791,2.5,2.1
3654,3.7,2.5
2714,2.2,2.4
3181,2.4,4.1
2751,1.8,3.0
2256,0.0,4.0
3727,2.0,2.7
3994,1.0,1.6
2569,0.0,4.0
3244,1.8,1.3
3885,1.6,1.9
2280,2.1,4.0
2192,3.0,1.2
2878,0.8,2.0
3642,2.9,0.6
3072,1.9,1.6
