,years_experience,degree
3352,1.0,1.0
2666,0.0,2.0
3420,2.0,0.0
3489,2.0,0.0
3112,2.0,0.0
3626,0.0,2.0
3413,0.0,2.0
2376,0.0,2.0
2231,0.0,1.0
2709,0.0,1.0
3307,0.0,2.0
3572,0.0,3.0
3115,0.0,1.0
2369,0.0,1.0
3492,1.0,1.0
3274,0.0,3.0
3474,2.0,0.0
3139,0.0,3.0
2779,2.0,2.0
3177,0.0,3.0
2599,0.0,2.0
2892,1.0,1.0
3055,0.0,2.0
3574,2.0,1.0
2775,1.0,1.0
2524,0.0,2.0
3956,0.0,3.0
3786,0.0,2.0
2498,2.0,1.0
3023,1.0,1.0
3288,3.0,1.0
3412,2.0,0.0
2655,0.0,2.0
2310,2.0,0.0
2309,2.0,0.0
3599,1.0,3.0
3370,0.0,3.0
2718,1.0,1.0
3878,2.0,1.0
3432,1.0,1.0
3835,0.0,1.0
3796,0.0,2.0
2036,0.0,2.0
3938,1.0,2.0
3581,2.0,0.0
3099,0.0,2.0
3683,2.0,0.0
2092,2.0,2.0
2040,0.0,2.0
2670,0.0,1.0
3179,1.0,1.0
2447,0.0,1.0
2002,0.0,2.0
3573,1.0,3.0
3940,0.0,2.0
3727,0.0,3.0
3305,1.0,3.0
3064,1.0,3.0
2522,2.0,1.0
2838,2.0,1.0
3507,0.0,1.0
2141,0.0,2.0
3378,0.0,2.0
2945,1.0,1.0
3833,0.0,1.0
3594,0.0,2.0
2291,0.0,2.0
3997,0.0,2.0
3936,0.0,2.0
2581,1.0,1.0
2812,0.0,3.0
2820,0.0,2.0
2665,0.0,3.0
2796,0.0,2.0
3439,0.0,3.0
2534,0.0,2.0
2555,1.0,1.0
2329,0.0,2.0
3159,0.0,2.0
2648,0.0,2.0
3073,2.0,2.0
3119,2.0,1.0
2464,0.0,2.0
2734,2.0,0.0
3912,2.0,0.0
2381,0.0,2.0
3637,1.0,2.0
3716,1.0,1.0
2929,0.0,2.0
2580,1.0,1.0
3125,0.0,1.0
2806,1.0,1.0
3416,0.0,2.0
2816,0.0,2.0
3875,1.0,2.0
2772,0.0,3.0
3738,2.0,0.0
2733,2.0,1.0
3631,1.0,3.0
2755,2.0,0.0
2859,0.0,1.0
3171,0.0,3.0
2711,0.0,2.0
3667,0.0,3.0
2000,1.0,1.0
3398,0.0,2.0
3191,0.0,2.0
2170,0.0,1.0
3734,1.0,1.0
2936,0.0,3.0
2176,0.0,1.0
2951,2.0,1.0
2891,0.0,2.0
3114,0.0,1.0
2476,0.0,1.0
3858,2.0,1.0
2214,2.0,0.0
3323,2.0,1.0
3892,1.0,3.0
2813,1.0,1.0
2209,2.0,1.0
3504,0.0,2.0
3955,0.0,1.0
2180,0.0,2.0
3531,0.0,1.0
2575,0.0,2.0
2723,0.0,2.0
2907,1.0,2.0
2294,0.0,2.0
3951,0.0,3.0
2573,1.0,1.0
2673,0.0,3.0
3033,1.0,1.0
2358,0.0,1.0
2810,1.0,2.0
3596,0.0,1.0
2403,1.0,1.0
2894,0.0,2.0
2845,2.0,0.0
2563,0.0,3.0
2413,1.0,1.0
2362,0.0,3.0
2554,0.0,3.0
3160,2.0,0.0
3032,2.0,0.0
2983,2.0,1.0
3422,3.0,1.0
3026,0.0,2.0
2622,1.0,1.0
2960,0.0,2.0
3550,2.0,0.0
2979,1.0,1.0
3841,1.0,1.0
2748,0.0,2.0
3383,2.0,0.0
2955,0.0,2.0
3693,1.0,1.0
3852,0.0,2.0
2926,1.0,1.0
2139,0.0,3.0
3228,0.0,3.0
2705,1.0,1.0
3838,2.0,0.0
2121,1.0,2.0
2869,1.0,2.0
2625,0.0,3.0
3924,1.0,1.0
3311,1.0,1.0
2178,0.0,2.0
3466,1.0,1.0
2875,0.0,3.0
2651,0.0,1.0
3180,0.0,3.0
2147,1.0,3.0
3511,1.0,3.0
2091,1.0,2.0
3142,1.0,1.0
2382,0.0,2.0
3500,0.0,1.0
2278,1.0,1.0
2797,0.0,2.0
2574,0.0,3.0
2756,0.0,2.0
3607,0.0,3.0
2488,0.0,2.0
2269,1.0,1.0
2940,0.0,2.0
3129,0.0,1.0
3717,0.0,2.0
3240,1.0,3.0
2433,0.0,3.0
3917,1.0,3.0
3546,1.0,1.0
2788,0.0,2.0
3660,1.0,1.0
3248,1.0,1.0
2537,0.0,1.0
2402,1.0,1.0
3971,0.0,1.0
2564,0.0,3.0
